,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
0,"Cabello, Patricio; Saadati, Farzaneh; Barahona, Pía; Celis, Javier; Felmer, Patricio",The role of experiences and motivation to learn during the implementation of distance learning in the covid-19 health emergency among higher vocational education institutions,2022,CALIDAD EN LA EDUCACION,SCIELO-Chile/UCH/VID,,
1,"Trucco, D; Cabello, P; Claro, M","Inequalities and participation in the digital society: online experiences of girls, boys and adolescents in Brazil and Chile",2022,CEPAL REVIEW,SCOPUS/ISI/UCH/VID,,
2,"Cabello, Patricio; Arriagada, Silvana; Felmer, Patricio",Actividades de resolución de problemas matemáticos con apoyo de la serie animada Renata y los problemas en el contexto de la emergencia sanitaria SARS-Cov-2,2021,CALIDAD EN LA EDUCACION,SCIELO-Chile/UCH/VID,http://dx.doi.org/10.31619/caledu.n55.1034,10.31619/caledu.n55.1034
3,"Trajtenberg, N; Dodel, M; De Ribera, OS; Cabello, P; Claro, M",Online and offline victimisation: a cluster analysis of adolescent victims of bullying and cyber-bullying in Chile,2021,JOURNAL OF CHILDREN AND MEDIA,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1080/17482798.2021.1902358,10.1080/17482798.2021.1902358
4,"Cabello, P; Claro, M; Rojas, R; Trucco, D",Children's and adolescents' digital access in Chile: the role of digital access modalities in digital uses and skills,2021,JOURNAL OF CHILDREN AND MEDIA,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1080/17482798.2020.1744176,10.1080/17482798.2020.1744176
5,"Cabello P., Ochoa J.M., Felmer P.",Digital technologies as a pedagogical resource and their integration into pre-service teacher training in Chile,2020,Pensamiento Educativo,SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.7764/PEL.57.1.2020.9,10.7764/PEL.57.1.2020.9
6,"Chaf, G; Coloma, CJ; Quezada, C","Comparation in the use of verb, article, prepositions, and clitics pronouns in schoolers with developmental language disorder (DLD) and typical development (TD)",2023,REVISTA DE INVESTIGACION EN LOGOPEDIA,/UCH/VID,http://dx.doi.org/10.5209/rlog.82565,10.5209/rlog.82565
7,"Coloma, CJ; De Barbieri, Z; Silva, M; Rojas, D",Integrated program of vocabularyand phonological awareness for children with developmental language disorder,2022,ONOMAZEIN,ISI/UCH/VID,http://dx.doi.org/10.7764/onomazein.57.13,10.7764/onomazein.57.13
8,"Christou, S; Coloma, CJ; Andreu, L; Guerra, E; Araya, C; Rodriguez-Ferreiro, J; Sanz-Torrent, M",Online Comprehension of Verbal Number Morphology in Children With Developmental Language Disorder: An Eye-Tracking Study,2022,JOURNAL OF SPEECH LANGUAGE AND HEARING RESEARCH,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1044/2022_JSLHR-21-00591,10.1044/2022_JSLHR-21-00591
9,"Christou, S; Andreu, L; Coloma, CJ; Guerra, E; Araya, C; Rodriguez-Ferreiro, J; Sanz-Torrent, M",Insights from real-time comprehension of Spanish verbal tense in children with developmental language disorder: An eye-tracking study,2022,APPLIED PSYCHOLINGUISTICS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1017/S0142716422000042,10.1017/S0142716422000042
10,"Helo, A; Guerra, E; Coloma, CJ; Reyes, MA; Rama, P",Objects Shape Activation during Spoken Word Recognition in Preschoolers with Typical and Atypical Language Development: An Eye-tracking Study,2022,LANGUAGE LEARNING AND DEVELOPMENT,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1080/15475441.2021.1977643,10.1080/15475441.2021.1977643
11,"Helo, A; Guerra, E; Coloma, CJ; Aravena-Bravo, P; Rama, P",Do Children With Developmental Language Disorder Activate Scene Knowledge to Guide Visual Attention? Effect of Object-Scene Inconsistencies on Gaze Allocation,2022,FRONTIERS IN PSYCHOLOGY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.3389/fpsyg.2021.796459,10.3389/fpsyg.2021.796459
12,"Bustos-Rubilar, M; Coloma, CJ; Quezada, C; Caviedes, C; Morales, MF; Adrian, J; Pais, J",The fingerspelling as a learning support of the reading decodification process in a group of Chilean primary school students; An exploratory Study,2021,REVISTA DE EDUCACION INCLUSIVA,ESCI/UCH/VID,,
13,"Christou, S; Sanz-Torrent, M; Coloma, CJ; Guerra, E; Araya, C; Andreu, L",Real-time comprehension of Spanish prepositions and prepositional locutions in bilingual children with developmental language disorder: A study based on eye-movement evidence,2021,INTERNATIONAL JOURNAL OF LANGUAGE & COMMUNICATION DISORDERS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1111/1460-6984.12581,10.1111/1460-6984.12581
14,"Sotomayor, C; Coloma, CJ; Osorio, G; Chaf, G",Analysis of vocabulary and grammar in the curricular documents of Hispanic-America,2020,REVISTA ESPANOLA DE LINGUISTICA APLICADA,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1075/resla.18051.sot,10.1075/resla.18051.sot
15,"Christou, S; Guerra, E; Coloma, CJ; Barrachina, LA; Araya, C; Rodriguez-Ferreiro, J; Pereda, MJB; Sanz-Torrent, M",Real time comprehension of Spanish articles in children with developmental language disorder: Empirical evidence from eye movements,2020,JOURNAL OF COMMUNICATION DISORDERS,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1016/j.jcomdis.2020.106027,10.1016/j.jcomdis.2020.106027
16,"Coloma, CJ; De Barbieri, Z; Quezada, C; Bravo, C; Chaf, G; Araya, C","The impact of vocabulary, grammar and decoding on reading comprehension among children with SLI: a longitudinal study",2020,JOURNAL OF COMMUNICATION DISORDERS,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1016/j.jcomdis.2020.106002,10.1016/j.jcomdis.2020.106002
17,"Coloma Tirapegui, Carmen Julia; Rojas Contreras, Daniela Paz; De Barbieri Ortiz, Zulema del Carmen",Grammar intervention in children with specific language impairment: an integrative literature review,2019,REVISTA CEFAC,SCIELO-otros paises /UCH/VID,http://dx.doi.org/10.1590/1982-0216/201921417818,10.1590/1982-0216/201921417818
18,"Coloma, CJ; Araya, C; Quezada, C; Pavez, MM; Alvarez, C; Maggiolo, M",Development of grammaticality and sentence complexity in monolingual Spanish-speaking children with specific language impairment: An exploratory study,2019,SINTAGMA,ISI/UCH/VID,http://dx.doi.org/10.21001/sintagma.2019.31.06,10.21001/sintagma.2019.31.06
19,"Sotomayor, C; Coloma, CJ; Chaf, G; Osorio, G; Jeldrez, E",Grammar and writing in Hispanic American countries and Spain,2019,RESEARCH PAPERS IN EDUCATION,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1080/02671522.2017.1390596,10.1080/02671522.2017.1390596
20,"Penaloza, C; Araya, C; Coloma, CJ",Development of Syntactic Complexity in Narrative Retellings by Preschool and School-Age Children,2017,LOGOS-REVISTA DE LINGUISTICA FILOSOFIA Y LITERATURA,SCIELO-Chile/ESCI/UCH/VID,http://dx.doi.org/10.15443/RL2726,10.15443/RL2726
21,"Coloma C.J., Mendoza E., Carballo G.",Desempeño gramatical y narrativo en niños con trastorno específico del lenguaje,2017,CIRCULO DE LINGUISTICA APLICADA A LA COMUNICACION,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.5209/CLAC.55314,10.5209/CLAC.55314
22,"Ortiz, ZD; Tirapegui, CJC; Echenique, CS","Decoding, reading comprehension and linguistic skills Specific Language Impariment first grade students",2016,ONOMAZEIN,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.7764/onomazein.34.9,10.7764/onomazein.34.9
