,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
0,"Bustos Peñafiel, Mónica",Plan de emergencia habitacional: una oportunidad para pensar la ciudad que queremos,2023,ARQ,/UCH/VID,http://dx.doi.org/10.4067/S0717-69962023000100142 ,10.4067/S0717-69962023000100142 
1,Bustos-Peñafiel M.A.,"Integrated approach as a new challenge for urban planning and management: Review of perspectives, approaches and tools for territorial intervention",2022,CIUDAD Y TERRITORIO-ESTUDIOS TERRITORIALES-CYTET,SCOPUS/ESCI/UCH/VID,http://dx.doi.org/10.37230/CyTET.2022.211.9,10.37230/CyTET.2022.211.9
2,Peñafiel Mónica B.,The collective residential project in Chile. Formation and evolution of a productive housing policy centered on the notion of co-ownership,2021,REVISTA DE GEOGRAFIA NORTE GRANDE,SCOPUS/SCIELO-Chile/ISI/UCH/VID,http://dx.doi.org/10.4067/S0718-34022021000100215,10.4067/S0718-34022021000100215
3,"Bustos-Penafiel, MA","TRAJECTORY, EVOLUTION AND CONFIGURATION OF URBAN REGENERATION IN CHILE: FROM HYGENISM TO TERRITORIAL EQUITY",2020,REVISTA 180,ISI/SCIELO-Chile/SCOPUS/UCH/VID,http://dx.doi.org/10.32995/rev180.Num-46.(2020).art-788,10.32995/rev180.Num-46.(2020).art-788
4,"Bustos-Penafiel, M; Castrillo-Romon, M",Lights and shadows of urban regeneration: Crossed perspectives from latin America and Europe,2020,REVISTA INVI,SCOPUS/SCIELO-Chile/ESCI/UCH/VID,http://dx.doi.org/10.4067/S0718-83582020000300001,10.4067/S0718-83582020000300001
5,Bustos-Peñafiel M.,Establishment and transformation of Santiago's outskirts: Invisible social and spatial heritage of Chile's capital city.,2020,AUS,SCOPUS/UCH/VID,http://dx.doi.org/10.4206/aus.2020.n27-04,10.4206/aus.2020.n27-04
6,"Penafiel, MB",Challenges to face the deterioration of a quantitative production of houses. Social housing in co-owned in Chile,2020,BITACORA URBANO TERRITORIAL,SCOPUS/ESCI/SCIELO-otros paises /UCH/VID,http://dx.doi.org/10.15446/bitacora.v30n3.86821,10.15446/bitacora.v30n3.86821
7,Peñafiel M.A.B.,Areas of interest for public management: Approaches to the design of a territorial-based methodology,2016,REVISTA INVI,SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/invi.v0i0.972,10.4067/invi.v0i0.972
8,"Montero, C; Medina, LC",A THEATER OF IMAGES. THE COVERS OF EL MERCURIO OF VALPARAISO ABOUT THE MEGA-FIRE OF 2014,2023,PERSPECTIVAS DE LA COMUNICACION,/UCH/VID,,
9,"Medina, LC; Pereda, VS; Pinero, AC",Post-disaster urban relegation experiences. The case of the victims of the great fire in Valparaiso 2014,2021,CUHSO-CULTURA-HOMBRE-SOCIEDAD,SCIELO-Chile/ESCI/UCH/VID,http://dx.doi.org/10.7770/CUHSO-V31N2-ART2248,10.7770/CUHSO-V31N2-ART2248
10,"Medina, LC; Ramirez, OB","CITY, SOCIAL OUTBREAK AND GRAPHIC DISPUTE",2021,ATENEA,ISI/SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.29393/At524-7LCCE20007,10.29393/At524-7LCCE20007
11,"Pessini, JC; Medina, LC",Governmentality in post-disaster reconstruction. The case of Valparaiso fire in 2014,2021,ECONOMIA SOCIEDAD Y TERRITORIO,SCIELO-otros paises /ESCI/UCH/VID,http://dx.doi.org/10.22136/est20211632,10.22136/est20211632
