,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
0,"Priscila Campoverde V., Eduardo Cuéllar J., Juan Pablo Miranda P., María Lorena Farías M., Alejandro Rojas S.
",PTI y embarazo: Una experiencia con Rituximab,2017,REVISTA CHILENA DE OBSTETRICIA Y GINECOLOGIA,SCIELO-Chile/SCOPUS/UCH/VID,http://dx.doi.org/10.4067/S0717-75262017000100012,10.4067/S0717-75262017000100012
1,"Parra, M.; Lagos, N.; Levancini, M.; Villarroel, M.; Pizarro, E.; Vanhauwaert, P,; Velasco, S.; Fernadez, M; Gambacciani, M.; Biglia, N.; Cagnacci, A.; Caruso, S.; Cicinelli, E.; Leo, V. De; Carlo, C. Di; Farris, M.; Gambera, A.; Guaschino, S.; Lanzone, A; Paoletti, AM; Russo, N.; Vicariotto, F.; Villa, P.; Volpe, A.; Lavin, P.; Lopez, M.; Campusano, C.; Barriga, P.; Brantes, S.",Menopausia y terapia hormonal de la menopausia las recomendaciones 2018 de la unidad de endocrinología ginecológica de clínica alemana de santiago-Sociedad Italiana de la menopausia y la sociedad Chilena de endocrinología ginecológica,2018,REVISTA CHILENA DE OBSTETRICIA Y GINECOLOGIA,SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/s0717-75262018000500527,10.4067/s0717-75262018000500527
2,"Vallejo, MS; Blumel, JE; Lavin, P; Torres, C; Araos, A; Sciaraffia, C",Older women do not have seasonal variations of vitamin D levels: a study from a southern country,2018,MENOPAUSE-THE JOURNAL OF THE NORTH AMERICAN MENOPAUSE SOCIETY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1097/GME.0000000000001103,10.1097/GME.0000000000001103
3,"Lavin, P; Lavin, A; Bravo, C",Why endometrial bleeding disorders should be expected in progestin only contraceptive users,2016,GYNECOLOGICAL ENDOCRINOLOGY,ISI/UCH/VID,,
4,"Lavin, P; Bravo, C; Lavin, A; Lavin, P; Gongora, C",Simple management of deeply fitted implants,2016,GYNECOLOGICAL ENDOCRINOLOGY,ISI/UCH/VID,,
5,"Blumel, JE;Lavin, P;Vallejo, MS;Sarra, S","Menopause or climacteric, just a semantic discussion or has it clinical implications?",2014,CLIMACTERIC,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.3109/13697137.2013.838948,10.3109/13697137.2013.838948
6,"Ojeda, E;Blumel, LE;Vallejo, MS;Lavin, P","Climacteric symptoms in Quechua and Mestizo women from the Andean region of Cusco, Peru: Effects of altitude and ethnicity",2014,MATURITAS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.maturitas.2014.01.011,10.1016/j.maturitas.2014.01.011
7,"Valdivia, I; Campodonico, I; Tapia, A; Capetillo, M; Espinoza, A; Lavin, P",Effects of tibolone and continuous combined hormone therapy on mammographic breast density and breast histochemical markers in postmenopausal women,2004,FERTILITY AND STERILITY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.fertnstert.2003.07.041,10.1016/j.fertnstert.2003.07.041
8,"Blumel, JE;Castelo-Branco, C;Riquelme, R;Araya, H;Jaramillo, P;Tacla, X;Colodron, M;Lavin, P",Use of hormone replacement therapy among Chilean women: a comparison between socioeconomic levels,2002,MENOPAUSE-THE JOURNAL OF THE NORTH AMERICAN MENOPAUSE SOCIETY,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1097/01.GME.0000019565.35939.B1,10.1097/01.GME.0000019565.35939.B1
9,"Blumel, JE;Castelo-Branco, C;Roncagliolo, ME;Guanes, PP;Lavin, P",Do women using hormone replacement treatment have less pre-existing cardiovascular risk,2001,MATURITAS,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1016/S0378-5122(01)00175-X,10.1016/S0378-5122(01)00175-X
