,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
0,SA16I0282,"Principales necesidades, barreras y demandas en salud vinculadas con la despenalización de la interrupción voluntaria del embarazo en Chile, desde la perspectiva de las mujeres adultas con antecedente de embarazo por violación",01/10/2016,01/10/2016,P. Larrondo,Centro de Medicina Reproductiva y Desarrollo Integral del Adolescente,CONICYT/MINSAL,FONIS-Proyectos I&D
1,1100378,Hacia un aprendizaje de calidad en la educación científica. Estrategias didácticas para el desarrollo de capacidades y valores,01/03/2010,01/03/2013,J. Navarro,UFRO. Depto. de Psicología,FONDECYT,Regular
2,5960021,Catastro georeferenciado de especies de la fauna de la II Región. Fundamentos,01/12/1996,01/12/1998,J. Navarro,Departamento de Ciencias Ecológicas,FONDECYT,Sectorial Biomas y Climas
3,1961090,"Estudio de la filogenia de los taxa del ""grupo nigromaculatus"" (Squamata-tropiduridae)",01/03/1996,01/03/1996,J. Navarro,Programa de Biología Celular y Molecular,FONDECYT,Regular
4,1910865,Estudio comparado de los mecanismos de reordenamiento cromosómico en un grupo de especies de Liolaemus (Squamata-Tropiduridae),01/03/1991,01/03/1993,J. Navarro,Departamento de Ciencias Ecológicas,FONDECYT,Regular
5,FADOP2018-2,Centro de Enseñanza y Aprendizaje Facultad de Medicina,01/08/2018,01/11/2019,"L. Michea / V. Mejía, C. Hanne, J. Peralta, M. Reyes",Instituto de Ciencias Biomédicas,Otros,Otros
6,SA18I0137,"Impacto en la salud infantil, del acceso y adherencia a los programas de salud materno infantiles de las mujeres inmigrantes",01/04/2018,01/04/2018,"M. Reyes / K. Basfi-Fer, L. Binfa, J. Ilabaca, R. Vásquez, J. Ortiz",Departamento de Nutrición,CONICYT/MINSAL,FONIS-Proyectos I&D
7,FIDOP2017-47,"Análisis de competencias y subcompetencias adquiridas por estudiantes de la Facultad de Medicina, para afrontar la multiculturalidad en la atención al paciente",01/08/2017,01/08/2018,M. Reyes,Dirección de Pregrado,Facultad de Medicina,Proyectos de investigación en Salud
8,SA21I0021,"Estudio experimental, multicéntrico y prospectivo: Efectos de un Programa de Adherencia para cuidadores de niños con leucemia linfoblástica aguda en etapa de mantención, en la tasa de adherencia al tratamiento de quimioterapia oral y frecuencia de eventos clínicos adversos relacionados con la enfermedad",01/09/2021,01/09/2023,V. de la Maza / J. Torres,Departamento de Pediatría y Cirugía Infantil Oriente,CONICYT/MINSAL,FONIS-Proyectos I&D
9,SA20I0018,"Efectos de un Programa de Adherencia para cuidadores de niños con leucemia linfoblástica aguda en etapa de mantención, en la tasa de adherencia al tratamiento de quimioterapia oral y frecuencia de eventos clínicos adversos relacionados con la enfermedad",01/04/2020,01/04/2020,V. de la Maza / J. Torres,Departamento de Pediatría y Cirugía Infantil Oriente,CONICYT/MINSAL,FONIS-Proyectos I&D
10,SA17I0014,"Tiempo de administración de la primera dosis de antimiocrobiano y resultados clínicos en niños con cáncer que consultan por fiebre y neutropenia en nueve hospitales del país, antes y después de la implementación de una intervención integral: En busca de equidad y calidad de atención en salud
",01/10/2017,01/04/2020,V. de la Maza,Departamento de Pediatría y Cirugía Infantil Oriente,CONICYT/MINSAL,FONIS-Proyectos I&D
11,1161662,"Genetic and systemic biomarkers associated with severity of invasive fungal disease in children with cancer, fever and neutropenia: A new insight",01/04/2016,01/04/2020,"M. Santolaya / V. de la Maza, M. Farfán, J. Torres, M. Acuña, C. Salgado",Departamento de Pediatría y Cirugía Infantil Oriente,FONDECYT,Regular
12,SA13120233,"Efectos de un programa educativo dirigido a padres de niños con diagnóstico de cáncer, en la aparición de eventos adversos relacionados con la enfermedad de sus hijos, nivel de conocimiento de la patología y percepción usuaria de la atención hospitalaria",01/11/2013,01/11/2015,V. de la Maza,Universidad de los Andes,CONICYT/MINSAL,FONIS-Proyectos I&D
