,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
0,"Arce, M; Endo, N; Dutzan, N; Abusleme, L",A reappraisal of microbiome dysbiosis during experimental periodontitis,2022,MOLECULAR ORAL MICROBIOLOGY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1111/omi.12382,10.1111/omi.12382
1,"Silva, LM; Doyle, AD; Greenwell-Wild, T; Dutzan, N; Tran, CL; Abusleme, L; Juang, LJ; Leung, J; Chun, EM; Lum, AG; Agler, CS; Zuazo, CE; Sibree, M; Jani, P; Kram, V; Martin, D; Moss, K; Lionakis, MS; Castellino, FJ; Kastrup, CJ; Flick, MJ; Divaris, K; Bugge, TH; Moutsopoulos, NM",Fibrin is a critical regulator of neutrophil effector function at the oral mucosal barrier,2021,SCIENCE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1126/science.abl5450,10.1126/science.abl5450
2,"Abusleme, L; Morandini, AC; Hashizume-Takizawa, T; Sahingur, SE",Editorial: Oral Microbiome and Inflammation Connection to Systemic Health,2021,FRONTIERS IN CELLULAR AND INFECTION MICROBIOLOGY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.3389/fcimb.2021.780182,10.3389/fcimb.2021.780182
3,"Abusleme, L; Hoare, A; Hong, BY; Diaz, PI","Microbial signatures of health, gingivitis, and periodontitis",2021,PERIODONTOLOGY 2000,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1111/prd.12362,10.1111/prd.12362
4,"Hoare, A; Wang, H; Meethil, A; Abusleme, L; Hong, BY; Moutsopoulos, NM; Marsh, PD; Hajishengallis, G; Diaz, PI",A cross-species interaction with a symbiotic commensal enables cell-density-dependent growth and in vivo virulence of an oral pathogen,2021,ISME JOURNAL,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1038/s41396-020-00865-y,10.1038/s41396-020-00865-y
5,"Dutzan N., Abusleme L., Moutsopoulos N.",The IL-17/Th17 axis as a therapeutic target in periodontitis,2020,Emerging Therapies in Periodontics,SCOPUS/UCH/VID,http://dx.doi.org/10.1007/978-3-030-42990-4_6,10.1007/978-3-030-42990-4_6
6,"Abusleme, L; O'Gorman, H; Dutzan, N; Greenwell-Wild, T; Moutsopoulos, NM",Establishment and Stability of the Murine Oral Microbiome,2020,JOURNAL OF DENTAL RESEARCH,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1177/0022034520915485,10.1177/0022034520915485
7,"Peluso, G; Tian, E; Abusleme, L; Munemasa, T; Mukaibo, T; Ten Hagen, KG",Loss of the disease-associated glycosyltransferase Galnt3 alters Muc10 glycosylation and the composition of the oral microbiome,2020,JOURNAL OF BIOLOGICAL CHEMISTRY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1074/jbc.RA119.009807,10.1074/jbc.RA119.009807
8,"Dutzan, N; Abusleme, L",T Helper 17 Cells as Pathogenic Drivers of Periodontitis,2019,ORAL MUCOSAL IMMUNITY AND MICROBIOME,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1007/978-3-030-28524-1_9,10.1007/978-3-030-28524-1_9
9,"Dutzan, N; Kajikawa, T; Abusleme, L; Greenwell-Wild, T; Zuazo, CE; Ikeuchi, T; Brenchley, L; Abe, T; Hurabielle, C; Martin, D; Morell, RJ; Freeman, AF; Lazarevic, V; Trinchieri, G; Diaz, PI; Holland, SM; Belkaid, Y; Hajishengallis, G; Moutsopoulos, NM",A dysbiotic microbiome triggers T(H)17 cells to mediate oral mucosal immunopathology in mice and humans,2018,SCIENCE TRANSLATIONAL MEDICINE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1126/scitranslmed.aat0797,10.1126/scitranslmed.aat0797
10,"Abusleme, L; Diaz, PI; Freeman, AF; Greenwell-Wild, T; Brenchley, L; Desai, JV; Ng, WI; Holland, SM; Lionakis, MS; Segre, JA; Kong, HH; Moutsopoulos, NM",Human defects in STAT3 promote oral mucosal fungal and bacterial dysbiosis,2018,JCI INSIGHT,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1172/jci.insight.122061,10.1172/jci.insight.122061
11,"Silva, N;Abusleme, L;Bravo, D;Dutzan, N;Garcia-Sesnich, J;Vernal, R;Hernandez, M;Gamonal, J",Host response mechanisms in periodontal diseases,2015,JOURNAL OF APPLIED ORAL SCIENCE,ISI/SCOPUS/SCIELO-otros paises /UCH/VID,http://dx.doi.org/10.1590/1678-775720140259,10.1590/1678-775720140259
12,"Abusleme, L; Hong, BY; Dupuy, AK; Strausbaugh, LD; Diaz, PI",Influence of DNA extraction on oral microbial profiles obtained via 16S rRNA gene sequencing,2014,JOURNAL OF ORAL MICROBIOLOGY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.3402/jom.v6.23990,10.3402/jom.v6.23990
13,"Diaz, PI; Hong, BY; Frias-Lopez, J; Dupuy, AK; Angeloni, M; Abusleme, L; Terzi, E; Ioannidou, E; Strausbaugh, LD; Dongari-Bagtzoglou, A",Transplantation-Associated Long-Term Immunosuppression Promotes Oral Colonization by Potentially Opportunistic Pathogens without Impacting Other Members of the Salivary Bacteriome,2013,CLINICAL AND VACCINE IMMUNOLOGY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1128/CVI.00734-12,10.1128/CVI.00734-12
14,"Abusleme, L; Dupuy, AK; Dutzan, N; Silva, N; Burleson, JA; Strausbaugh, LD; Gamonal, J; Diaz, PI",The subgingival microbiome in health and periodontitis and its relationship with community biomass and inflammation,2013,ISME JOURNAL,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1038/ismej.2012.174,10.1038/ismej.2012.174
15,Abusleme L; Blanc V; Léon R; Gamonal J; Silva Steffens N,Genotipificación de los genes rgpa y kgp que codifican para las gingipainas de porphyromonas gingivalis,2012,"REVISTA CLINICA DE PERIODONCIA, IMPLANTOLOGIA Y REHABILITACION ORAL",SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0719-01072012000300007,10.4067/S0719-01072012000300007
16,"Diaz, PI; Dupuy, AK; Abusleme, L; Reese, B; Obergfell, C; Choquette, L; Dongari-Bagtzoglou, A; Peterson, DE; Terzi, E; Strausbaugh, LD",Using high throughput sequencing to explore the biodiversity in oral bacterial communities,2012,MOLECULAR ORAL MICROBIOLOGY,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1111/j.2041-1014.2012.00642.x,10.1111/j.2041-1014.2012.00642.x
17,"Dutzan, N;Vernal, R;Vaque, JP;Garcia-Sesnich, J;Hernandez, M;Abusleme, L;Dezerega, A;Gutkind, JS;Gamonal, J",Interleukin-21 Expression and Its Association With Proinflammatory Cytokines in Untreated Chronic Periodontitis Patients,2012,JOURNAL OF PERIODONTOLOGY,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1902/jop.2011.110482,10.1902/jop.2011.110482
18,"Hernandez, M ; Dutzan, N ; Garcia-Sesnich, J ; Abusleme, L ; Dezerega, A ; Silva, N ; Gonzalez, FE ; Vernal, R ; Sorsa, T ; Gamonal, J",Host-Pathogen Interactions in Progressive Chronic Periodontitis,2011,JOURNAL OF DENTAL RESEARCH,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1177/0022034511401405,10.1177/0022034511401405
