,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
0,1920854,Estudio de calidad de vida en sobrevivientes de cáncer infantil,01/03/1992,01/03/1995,C. Almonte,Departamento de Pediatría y Cirugía Infantil Norte,FONDECYT,Regular
1,1230657,Data driven subtyping of antipsychotic treatment resistance in schizophrenia,01/07/2022,01/07/2022,M. Bustamante / R. Nieto,Departamento de Psiquiatría y Salud Mental Norte,FONDECYT,Regular
2,1210723,Resilience to early life stressful experiences: Searching for targets to prevent major depressive disorder. A multilevel approach,01/08/2020,01/08/2020,"L. Herrera / R. Assar, M. Bustamante",Instituto de Ciencias Biomédicas,FONDECYT,Regular
3,IM21_11428_en,Millennium Institute for Intelligent Drug Design,01/03/2023,01/03/2023,"O. Cerda / M. Bustamante, D. Varela",Instituto de Ciencias Biomédicas,Iniciativa Científica Milenio,Institutos Milenios en Ciencias Exactas y Naturales
4,1212081,Neuropsychiatric symptoms and risk of neurodegeneration in the elderly,01/08/2020,01/08/2020,"G. Farías / C. Delgado, M. Bustamante",Departamento de Neurociencias,FONDECYT,Regular
5,1201767,Resilience to early life stressful experiences: Searching for targets to prevent major depressive disorder. A multilevel approach,01/08/2019,01/08/2019,"L. Herrera / R. Assar, M. Bustamante",Instituto de Ciencias Biomédicas,FONDECYT,Regular
6,1201553,Biomarkers to improve the diagnosis and follow-up of dementias,01/08/2019,01/08/2019,"G. Farías / M. Bustamante, C. Guevara, A. Penna, L. Herrera",Departamento de Neurociencias,FONDECYT,Regular
7,IT19I0089,Sistema de apoyo a la decisión clínica para el diagnóstico precoz de esquizofrenia resistente a tratamiento antipsicótico,01/11/2019,01/11/2019,M. Bustamante,Instituto de Ciencias Biomédicas,FONDEF,IDEA
8,1181541,Estudio familiar de esquizofrenia y autismo: una puerta a entender la biología de la psicosis,01/07/2017,01/07/2017,"M. Bustamante / A. Maturana, L. Herrera, M. Irarrázaval, R. Nieto, R. Assar",Instituto de Ciencias Biomédicas,FONDECYT,Regular
9,URC-035/17,Creacion de un programa de enfermedades sin diagnostico en la Universidad de Chile,01/08/2017,01/08/2017,M. Bustamante,Instituto de Ciencias Biomédicas,Fondo Central de Investigación,Programa U-Redes: Línea 2 incentivo a la Consolidación de Red; Domeyko II
10,1171245,"Refining phenotypes of Borderline Personality Disorder: linking early life environment, molecular markers and sociocognitive processes",01/09/2016,01/09/2016,"L. Herrera / R. Assar, M. Bustamante",Instituto de Ciencias Biomédicas,FONDECYT,Regular
11,SA17I0016,"Herramientas para facilitar el diagnostico genetico de las enfermedades neurodegenerativas
",01/05/2017,01/05/2017,M. Bustamante,Instituto de Ciencias Biomédicas,CONICYT/MINSAL,FONIS-Proyectos I&D
12,1161177,"Multilevel analysis in the etiopathogeny of borderline personality disorder/traits: genetic, epigenetic/enviromental factors, emotional stress processing factors and psychotherapy response",01/06/2015,01/06/2015,"L. Herrera / R. Assar, M. Bustamante",Programa de Genética Humana,FONDECYT,Regular
13,1151111,A multifold characterization of psychosis-risk syndromes in families. Setting the course for a high-risk strategy to manage schizophrenia and its endophenotypes,01/03/2015,01/03/2015,"M. Bustamante / P. Gaspar, J. Villarroel, H. Silva",Servicio de Psiquiatría y Salud Mental,FONDECYT,Regular
14,FONDAP2013-04,Interdisciplinary Center for Aging Research (ICAR),01/12/2014,01/12/2014,"E. Jaimovich / G. Fasce, A. Slachevsky, O. Arteaga, M. Rojas, M. Pizzi, M. Behrens, D. Bunout, P. Fuentes, M. Núñez, M. Hidalgo, C. Albala, A. Paula Lima, M. Bustamante, B. Angel, B. Espinosa, M. Casas, A. Fuentes, P. Osorio, S. Buvinic",Instituto de Ciencias Biomédicas,FONDAP,Programa FONDAP
15,EQM140157,NextSeq 5000 Sequencing System,01/11/2014,01/11/2015,"R. Verdugo / J. Aguillón, C. Larrañaga, S. Lavandero, L. Cifuentes, B. Urzúa, L. Herrera, R. Armisen, P. Olguín, K. Marcelain, L. Jara, M. Bustamante, A. Couve, C. Araneda",Programa de Genética Humana,FONDEQUIP,Concurso de Equipamiento Científico
16,FONDAP-01,Centro interdisciplinario de Investigación en Envejecimiento,01/03/2014,01/03/2014,"E. Jaimovich / P. Osorio, M. Pizzi, D. Bunout, M. Núñez, M. Hidalgo, M. Bustamante, S. Buvinic, B. Espinosa, M. Casas, C. Albala, B. Angel, A. Paula Lima, G. Fasce, A. Slachevsky, O. Arteaga, M. Rojas, M. Behrens, P. Fuentes",Programa de Biología Celular y Molecular,FONDAP,Programa FONDAP
17,1130238,Gene-brain-behavior associations in female carriers of the FMR1 premutation,01/03/2013,01/03/2013,"M. Bustamante, L. Santa María, M. Alliende",Departamento de Medicina,FONDECYT,Regular
18,1120588,Study of clinical endophenotyphes in borderline personality disorders using a new genetic approach,01/03/2012,01/03/2012,"H. Silva / S. Jerez, J. Villarroel, R. Verdugo, M. Bustamante",DEPTO. DE PSIQUIATRIA Y SALUD MENTAL (NORTE),FONDECYT,Regular
19,1100242,Metabolic and pharmacogenetic study of Chilean patients treated with atypical antipsychotics,01/03/2010,01/03/2010,H. Silva / M. Bustamante,Departamento de Psiquiatría y Salud Mental Norte,FONDECYT,Regular
20,I 09/12-2,Variantes genéticas y rasgos de personalidad en adolescentes chilenos,01/11/2009,01/11/2011,M. Bustamante,Programa de Genética Humana,Fondo Central de Investigación,INICIACION
21,11090110,Genetic variants and personality traits on Chilean adolescent population.,01/10/2009,01/10/2009,M. Bustamante,Programa de Genética Humana,FONDECYT,Iniciación en Investigación
22,INCL-04,Alteraciones cognitivas en trastornos de Personalidad límite. Relación con Polimorfismos Genéticos,01/12/2006,01/12/2007,M. Bustamante,Instituto de Ciencias Biomédicas,Hospital Clinico,Investigación Clínica 
23,3210781,Contribución de la estimulación de la vía magnocelular sobre el rendimiento de la cognición social en personas con estados mentales de riesgo de psicosis,01/03/2021,01/03/2024,S. Corral / H. Silva,Departamento de Psiquiatría y Salud Mental Norte,FONDECYT,Postdoctorado
24,3200868,Contribución de la estimulación de la vía magnocelular sobre el rendimiento de la cognición social en personas con alto riesgo clínico de psicosis,01/01/2020,01/01/2020,S. Corral / H. Silva,Centro de Diagnóstico,FONDECYT,Postdoctorado
25,11201186,"Intervención Psicoterapéutica dirigida a adolescentes que han realizado Intento de Suicidio focalizada en predictores del riesgo suicida, síntomas depresivos, manejo del enojo-rabia, y funcionamiento familia: Aplicabilidad y cambios asociados
",01/05/2020,01/05/2020,O. Fernández,Departamento de Psiquiatría y Salud Mental Norte,FONDECYT,Iniciación en Investigación
26,1201576,¿Concordancia en la respuesta fisiológica y subjetiva al estrés? el rol del temperamento y funcionamiento familiar en la regulación emocional y su relación con sintomatología en la adolescencia tardía y adultez emergente,01/03/2020,01/03/2024,O. Fernández,Facultad de Psicología,FONDECYT,Regular
27,1191597,Crianza y ajuste en adolescentes tardíos y adultos emergentes: Comprendiendo el rol de la regulación emocional,01/08/2018,01/08/2018,O. Fernández,Facultad de Psicología,FONDECYT,Regular
28,SA19I0131,"Modelo de atención en salud integrado para niños, niñas y adolescentes con trastorno del espectro autista (tea) y sus familias en el hospital clínico y facultad de medicina de la universidad de chile",01/03/2019,01/03/2019,"T. Rivera, O. Fernández",Departamento de Psiquiatría y Salud Mental Norte,CONICYT/MINSAL,FONIS-Proyectos I&D
29,U-REDES-C_2018_07,Intervenciones para detección y tratamiento de trastornos mentales comunes con apoyo de tecnologías de la información y comunicación: ¿Red para el desarrollo de e-salud mental¿,01/10/2018,01/10/2020,"M. Rojas / O. Fernández, P. Herrera, A. Jiménez, A. Castro, C. Lüttges, D. Schwartz, V. Martínez",Centro de Diagnóstico,Fondo Central de Investigación,Programa U-Redes: Línea 2 incentivo a la Consolidación de Red; Domeyko II
30,11160117,"Relación, acciones terapéuticas y lenguaje como agentes de cambio en psicoterapia con adolescentes con depresión",01/06/2016,01/06/2016,O. Fernández,Departamento de Psiquiatría y Salud Mental Norte,FONDECYT,Iniciación en Investigación
31,SA09I10037,"Impacto de la profilaxis con Haloperidol oral, sobre la duración del delirium post operatorio (DPO) en adultos mayores sometidos a cirugía abdominal mayor electiva",01/12/2009,01/12/2009,"C. Romero / M. Jirón, V. Carrasco, T. Galleguillos, R. Cornejo, C. Delgado, J. Gajardo",Unidad de Pacientes Críticos,CONICYT/MINSAL,FONIS-Proyectos I&D
32,SA06I10559,Evaluación de la Implementación y el resultado de las guías AUGE para esquizofrenia primer brote,01/12/2006,01/12/2006,T. Galleguillos / O. Arteaga,Clínica Psiquiátrica,CONICYT/MINSAL,FONIS-Proyectos I&D
33,1210261,Hyperandrogenism during prenatal and pubertal development alters functional brain networks compromising social cognition in daughters of women with Polycystic Ovary Syndrome: a double hit hypothesis,01/03/2021,01/03/2025,"N. Crisosto / P. Gaspar, M. Maliqueo, A. Maturana, B. Echiburu",Departamento de Medicina Interna Occidente,FONDECYT,Regular
34,3210806,Electroencephalographic biomarkers for detection of major depressive disorder as prodromal stage of Alzheimer disease,01/03/2021,01/03/2024,P. Gaspar,Servicio de Neurología - Neurocirugía,FONDECYT,Postdoctorado
35,1201761,Efecto de la aplicación de mindfulness en biomarcadores proinflamatorios en personas con un primer episodio de esquizofrenia,01/08/2019,01/08/2019,P. Gaspar,Universidad Austral De Chile,FONDECYT,Regular
36,1200881,A multimodal and dimensional approach for early detection and intervention of individuals suffering from mental illness. A Research Domain Criteria study,01/08/2019,01/08/2019,P. Gaspar / A. Jiménez,Departamento de Psiquiatría y Salud Mental Norte,FONDECYT,Regular
37,SA19I0048,Detección de experiencias psicóticas subumbrales en población consultante de servicios de psiquiatría y salud mental: Generación de puntos de corte para la Escala de Evaluación Comunitaria de Experiencias Psíquicas (CAPE-P15),01/03/2019,01/03/2019,"P. Gaspar, A. Maturana",UTAL. Universidad de Talca,CONICYT/MINSAL,FONIS-Proyectos I&D
38,1191844,Intervención basada en mindfulness y sus correlatos cognitivos e inflamatorios en un primer episodio de esquizofrenia: Relevancia para el bienestar psicológico y la capacidad funcional,01/08/2018,01/08/2018,P. Gaspar,Universidad Austral De Chile,FONDECYT,Regular
39,1190799,A multimodal and dimensional approach for early detection and intervention of individuals suffering from mental illness. A Research Domain Criteria study,01/07/2018,01/07/2018,P. Gaspar / A. Maturana,Departamento de Neurociencias,FONDECYT,Regular
