,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
0,CSSOC-2012-505,"""Aplicabilidad profesional de contenidos aportados desde los cursos de bioética  en pregrado""",01/10/2012,01/10/2012,L. Rueda / C. Arancibia,Escuela de Terapia Ocupacional,Fondo Central de Investigación,"U-APOYA: CS SOCIALES, HUMANIDADES, ARTES Y EDUCACIÓN"
1,11160657,"Caracterización léxico-gramatical de las producciones narrativas de niños con trastorno específico del lenguaje y niños con desarrollo típico del lenguaje en 1º, 2º y 4° básico: un estudio transversal y longitudinal",01/10/2016,01/10/2019,C. Araya,Escuela de Fonoaudiología,FONDECYT,Iniciación en Investigación
2,11140806,La construcción de significado en las producciones narrativas de niños con Trastorno Específico del Lenguaje y niños con desarrollo típico del lenguaje en 1º y 2º básico desde una perspectiva Sistémico Funcional,01/12/2014,01/12/2014,C. Araya,Escuela de Fonoaudiología,FONDECYT,Iniciación en Investigación
3,11130391,Caracterización sistémico funcional de las producciones narrativas de niños con Trastorno Específico del Lenguaje en 1º y 2º básico,01/10/2013,01/10/2013,C. Araya,Departamento de Lingüística,FONDECYT,Iniciación en Investigación
4,SA23I0173,"Acceso a los sonidos del habla a través del audífono y sus variables asociadas, en niños/as con hipoacusia implementados en el sistema público de salud en Chile",01/05/2023,01/05/2023,"D. Cortese / M. Bowen, M. Torrente",Departamento de Fonoaudiología,CONICYT/MINSAL,FONIS-Proyectos I&D
5,SA21I0153,Evaluación cuantitativa del habla y la voz de personas operadas por fisura palatina mediante un sistema no invasivo de bajo costo utilizando acelerometría,01/05/2021,01/05/2021,C. Castro / L. Inostroza,Departamento de Fonoaudiología,CONICYT/MINSAL,FONIS-Proyectos I&D
6,1240244,Decodificación y comprensión lectora en escolares con TDL de 4° básico,01/07/2023,01/07/2023,"C. Coloma / E. Guerra, A. Helo, D. Rojas",Departamento de Fonoaudiología,FONDECYT,Regular
7,1231623,Dificultades de escritura en la Educación Básica,01/08/2022,01/08/2022,"C. Sotomayor / C. Coloma, D. Rojas",Proyecto Investigación,FONDECYT,Regular
8,IT23I0003,"Estandarización de ITeRDEA: Instrumento informatizado para la Identificación Temprana y el Seguimiento del Riesgo de presentar Dificultades Específicas del Aprendizaje, a partir de predictores cognitivos, en escolares de primero a sexto básico",01/04/2023,01/04/2023,"P. Dartnell / P. Rodríguez, C. Coloma, A. Helo",Departamento de Ingeniería Matemática,FONDEF,IDEA
9,1230134,Decodificación y comprensión lectora de escolares con TEL de 4° básico,01/07/2022,01/07/2022,"C. Coloma / C. Sotomayor, E. Guerra, A. Helo",Departamento de Fonoaudiología,FONDECYT,Regular
