,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
0,"Jaña C.M., Yáñez C.G., Alarcón R.A., Andrade J.M.M., Aguilar S.M., Moya J.L.M.",Working conditions of teachers who graduated from a Subject-Specific Graduate Program of Math for Middle School,2021,ESTUDIOS PEDAGOGICOS (VALDIVIA),SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-07052021000300007,10.4067/S0718-07052021000300007
1,"Radiszcz E., Hernández M.C., Abarca-Brown G., Abarzúa M.",Subjects of law or subject to development? crime and juvenile punishment in Chilean criminal justice system,2019,Dilemas,SCOPUS/UCH/VID,,
2,"Altimir, C; Capella, C; Nunez, L; Abarzua, M; Krause, M",Meeting in difference: Revisiting the therapeutic relationship based on patients and therapists experiences in several clinical contexts,2017,JOURNAL OF CLINICAL PSYCHOLOGY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1002/jclp.22525,10.1002/jclp.22525
3,"Abarzua, M; Silva, M; Navarro, D; Krause, M",Psychotherapy from the perspective of Chilean patients with schizophrenia,2016,STUDIES IN PSYCHOLOGY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1080/02109395.2016.1189204,10.1080/02109395.2016.1189204
4,"Abarzua, M; Venegas, F; Hidalgo, X",Subjective experience of diagnosis and treatment in two adolescents with first-episode schizophrenia,2016,RESEARCH IN PSYCHOTHERAPY-PSYCHOPATHOLOGY PROCESS AND OUTCOME,SCOPUS/ESCI/UCH/VID,http://dx.doi.org/10.4081/ripppo.2016.189,10.4081/ripppo.2016.189
5,"Mendoza F., Cornejo M., Aceituno R.",Neighbors of a clandestine political imprisonment and torture center during the civil and military dictatorship in Chile: Knowing about the horror,2019,Cahiers de Psychologie Clinique,SCOPUS/UCH/VID,http://dx.doi.org/10.3917/cpc.053.0149,10.3917/cpc.053.0149
6,"Pérez P.E.C., Aceituno R., Matamala F., Fischer J.",[en] State Violence and Transmission between Generations,2017,POLITICA Y SOCIEDAD,SCOPUS/ESCI/UCH/VID,http://dx.doi.org/10.5209/POSO.49672,10.5209/POSO.49672
7,"Aceituno Morales, Roberto",L'enfance du Mal,2014,Savoirs et Clinique,SCOPUS/UCH/VID,http://dx.doi.org/10.3917/sc.017.0139,10.3917/sc.017.0139
8,Asún Inostroza Rodrigo; Ruiz Jabbaz María Soledad; Aceituno Morales Roberto; Venegas Juan Ignacio; Reinoso Alejandro,Integración subjetiva y apoyo institucional percibido entre estudiantes de secundaria en Chile,2012,"Revista Latinoamericana de Ciencias Sociales, Ninez y Juventud",SCIELO-otros paises /UCH/VID,,
9,Ruiz Soledad; Reinoso Alejandro; Asún Inostroza Rodrigo; Aceituno Roberto; Ugarte Ana María; Jiménez Alvaro,Jóvenes secundarios de hoy: estudio sobre su visión de la sociedad desde los conceptos de Anomia y Alienación Psicosocial,2011,ULTIMA DECADA,SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-22362011000200009,10.4067/S0718-22362011000200009
