,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
0,"Camillo Robertini G., Bustamante G.A.",“La lección chilena”. El golpe de Pinochet como tipo ideal para las ultraderechas italianas y españolas,2022,Segle XX,SCOPUS/UCH/VID,http://dx.doi.org/10.1344/segleXX2022.15.9,10.1344/segleXX2022.15.9
1,"Bustamante, GA; Escribano, R",The Multiple Hybridizations of Populist Post-Francoism in Vox,2022,DESAFIOS,ESCI/UCH/VID,http://dx.doi.org/10.12804/revistas.urosario.edu.co/desafios/a.11063,10.12804/revistas.urosario.edu.co/desafios/a.11063
2,"Bustamante, GA; Rivera, JR",Carthago delenda est. Donald Trump's imprint on US Foreign Policy,2021,RELACIONES INTERNACIONALES,ESCI/SCIELO-otros paises /UCH/VID,http://dx.doi.org/10.24215/23142766e131,10.24215/23142766e131
3,"Oyarzún Serrano, Lorena; Aranda, Gilberto; Gissi, Nicolás",Migración internacional y política migratoria en Chile: tensiones entre la soberanía estatal y las ciudadanías emergentes,2021,Colombia Internacional,SCIELO-otros paises /SCOPUS/UCH/VID,http://dx.doi.org/10.7440/colombiaint106.2021.04,10.7440/colombiaint106.2021.04
4,"Cabrera T.M., Bustamante G.A.",Woman-subject and the gender-based digital gap. Discourses and practices from the governmentality in Latin America,2020,SIGNO Y PENSAMIENTO,SCOPUS/UCH/VID,http://dx.doi.org/10.11144/Javeriana.syp39.smbd,10.11144/Javeriana.syp39.smbd
5,"Aranda, G; Escribano, R; Riquelme, J",Hispanic community and hispanosphere: Roots and post-cold war updates,2020,IZQUIERDAS,SCOPUS/ESCI/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-50492022000100213,10.4067/S0718-50492022000100213
6,"Bustamante, GA; Paredes, AB",THE VENEZUELAN ISSUE AND THE FRACTURE OF LATIN AMERICAN REGIONALISM,2020,HISTORIA 396,SCOPUS/ESCI/UCH/VID,,
7,"Martínez E.F., Bustamante G.A.",¿Zig-Zag paper city¿: Chilenizing the North border: ARICA 1910-1930,2019,CUADERNOS DE HISTORIA (SANTIAGO),SCOPUS/SCIELO-Chile/UCH/VID,,
8,"Bustamante, GA; Ovando, C",Bolivia - Chile: Integration with disparate content,2018,CUHSO-CULTURA-HOMBRE-SOCIEDAD,SCIELO-Chile/ESCI/UCH/VID,http://dx.doi.org/10.7770/0719-2789.2018.CUHSO.05.A02,10.7770/0719-2789.2018.CUHSO.05.A02
9,"Aranda, Gilberto; Ovando, Cristian",Nociones de seguridad y control en el Plan Frontera Norte: una expresión de teichopolítica,2018,"Revista de Relaciones Internacionales, Estrategia y Seguridad",SCIELO-otros paises /UCH/VID,http://dx.doi.org/10.18359/ries.2995,10.18359/ries.2995
10,"Bustamante, GA; Canas, SS",Aymara paradiplomacy: Empowerment on the border,2017,ESTUDIOS FRONTERIZOS,SCIELO-otros paises /ESCI/UCH/VID,http://dx.doi.org/10.21670/ref.2017.35.a05,10.21670/ref.2017.35.a05
11,"Aranda Bustamante, Gilberto","Human Rights, Economic Liberalism and Social Affairs in Post-Pinochet Chile",2016,Contexto Internacional,SCIELO-otros paises /UCH/VID,http://dx.doi.org/10.1590/S0102-8529.2016380100004,10.1590/S0102-8529.2016380100004
12,"Aranda Bustamante, Gilberto Cristian; Salinas Cañas, Sergio Fernando",Minefields and Humanitarian Demining at the Chile-Bolivia Border: A Step-by-Step Approach,2015,Frontera norte,SCIELO-otros paises /UCH/VID,,
13,"Bustamante, GA",Medieval man we are us Medieval aspects of the international contemporary sphere,2015,SI SOMOS AMERICANOS-REVISTA DE ESTUDIOS TRANSFRONTERIZOS,ESCI/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0719-09482015000200006,10.4067/S0719-09482015000200006
14,"Aranda, Gilberto; Salinas, Sergio",Alba y Alianza del Pacífico: ¿Choque de integraciones?,2015,UNIVERSUM-REVISTA DE HUMANIDADES Y CIENCIAS SOCIALES,SCIELO-Chile/SCOPUS/UCH/VID,http://dx.doi.org/10.4067/S0718-23762015000100002,10.4067/S0718-23762015000100002
15,"Aranda Bustamante, Gilberto; Riquelme Rivera, Jorge",¿Es posible la convergencia en la diversidad?: Chile entre la alianza del pacífico y mercosur,2015,"Revista de Relaciones Internacionales, Estrategia y Seguridad",SCIELO-otros paises /UCH/VID,,
16,"Aranda, G;Salinas, S",Teichopolitics and Strangeness: The Case of the Islamic World,2014,REVISTA DE CIENCIA POLITICA,SCIELO-Chile/ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.4067/S0718-090X2014000200006,10.4067/S0718-090X2014000200006
17,Gilberto Aranda Bustamante* y Jorge Riquelme Rivera**,Los actores de la Política Exterior: el caso del Congreso Nacional de Chile,2011,Polis (Santiago),SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-65682011000100018,10.4067/S0718-65682011000100018
18,"Aranda Bustamante, Gilberto; Salinas Cañas, Sergio",Cronotopos y parusía: las identidades míticas como proyecto político,2010,Polis (Santiago),SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-65682010000300002,10.4067/S0718-65682010000300002
19,"Dockendorff A., Gamboa R., Aubry M.","Substantive Representation of Women¿s Interests: Chile, 1990¿2020",2022,Representation,SCOPUS/UCH/VID,http://dx.doi.org/10.1080/00344893.2021.1982757,10.1080/00344893.2021.1982757
20,"Carreno, DA",TOWARD A NEW GLOBAL HEALTH GOVERNANCE? ISSUES AND CHALLENGES IN THE AFTERMATH OF THE COVID-19 PANDEMIC,2023,REVISTA DE GESTION PUBLICA,/UCH/VID,http://dx.doi.org/10.22370/RGP.2022.11.2.3712,10.22370/RGP.2022.11.2.3712
21,Carreño E.A.,"Políticas públicas. Enfoque estratégico para América Latina. Ciudad de México: Fondo de Cultura Económica, Colegio de México",2021,REVISTA DE GESTION PUBLICA,SCOPUS/UCH/VID,http://dx.doi.org/10.22370/rgp.2021.10.1.3155,10.22370/rgp.2021.10.1.3155
