,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
0,11220068,KimNAT Project: The effect of a 4-month caloric restriction intervention on Neck Adipose Tissue in Chilean obese people. An exploratory study. Kimn: ciencia en Mapudungun. NAT: Neck adipose tisssue,01/05/2021,01/05/2021,M. Arias,Departamento de Nutrición,FONDECYT,Iniciación en Investigación
1,UI- 006/22,Implementación de un laboratorio de trabajo para análisis de biopsias e imágenes de tejido adiposo del cuello en población adulta,01/09/2022,01/09/2022,M. Arias,Departamento de Nutrición,Fondo Central de Investigación,U-INICIA
2,1231733,Elevated intake of linoleic acid associated with gestational obesity promotes maternal and fetal liver dysfunction,01/08/2022,01/08/2022,"M. Maliqueo / H. Vera, R. Valenzuela, C. Barrera, N. Crisosto",Departamento de Medicina Interna Occidente,FONDECYT,Regular
3,1201079,Gender gaps in the SIMCE and PSU outcomes: A multifactorial approach within the framework of a twenty-three year follow-up study,01/08/2019,01/08/2019,"C. Barrera, Y. Orellana, B. Leyton",Dirección,FONDECYT,Regular
4,1180274,Molecular mechanisms involved in the hepatoprotective action of docosahexaenoic acid plus extra virgin olive oil in the offsprings and adult offsprings from female mice fed a high-fat and high-fructose diet before and during pregnancy and lactation,01/07/2017,01/07/2017,"R. Valenzuela / C. Barrera, M. Gotteland, M. Rincón",Departamento de Nutrición,FONDECYT,Regular
5,114-237,"Supplementation of mothers with alpha linolenic acid (ALA) in increasing amounts allow its conversion to docosahexaenoic acid (DHA), increasing the accretion of the fatty acid to the brain of pups: a study model in rats.",01/03/2014,01/03/2014,C. Barrera,Dirección,FONDECYT,Regular
6,11240685,Modulation of blood and small intestinal inflammatory processes and fecal microbiota in celiac disease associated with the intake of n-3 polyunsaturated fatty acids,01/05/2023,01/05/2023,K. Bascuñán,Departamento de Nutrición,FONDECYT,Iniciación en Investigación
7,11230472,Modulation of inflammatory processes and intestinal recovery in celiac disease by modifying polyunsaturated fatty acids,01/04/2022,01/04/2022,K. Bascuñán,Departamento de Nutrición,FONDECYT,Iniciación en Investigación
8,11221311,"Supplementation with long-chain polyunsaturated fatty acids n-3 and dietary reduction of n-6 modifies the lipid profile in immune cells, modulating the immune response in patients with Celiac Disease",01/05/2021,01/05/2021,K. Bascuñán,Departamento de Nutrición,FONDECYT,Iniciación en Investigación
9,SA23I0077,"Estigma de peso en la atención primaria: Un estudio de métodos mixtos para contribuir a la atención en salud, en tres regiones del país",01/03/2023,01/03/2023,"P. Gálvez / K. Basfi-Fer, D. Egaña",Departamento de Nutrición,CONICYT/MINSAL,FONIS-Proyectos I&D
