,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
0,13220090,Plataforma de participación ciudadana basada en inteligencia artificial,01/09/2022,01/09/2022,F. Soto,Departamento de Derecho Público,Fondecyt_Anid,Proyectos de Exploración
1,ID22I10331,Plataforma informática basada en inteligencia artificial para la extracción de información y conocimiento desde los datos recolectados a través del proceso constituyente 2016-2022,01/04/2022,01/04/2022,F. Soto,Departamento de Derecho Público,FONDEF,IDEA
2,1220103,"Deliberación ciudadana en el proceso legislativo: modelos para un ""parlamento digital""",01/04/2022,01/04/2025,F. Soto / S. Millaleo,Departamento de Derecho Público,FONDECYT,Regular
3,1210462,La deliberación ciudadana en proceso legislativo: el uso de internet como fórmula para enfrentar la crisis legitimidad del congreso nacional,01/08/2020,01/08/2020,F. Soto / S. Millaleo,Departamento de Derecho Público,FONDECYT,Regular
4,3210370,"La Teoría Procesal Administrativa en el Sistema de Evaluación de Impacto Ambiental en Chile, a propósito de la captura de los órganos con competencia ambiental",01/08/2020,01/08/2020,J. Aranda / F. Soto,Centro de Derecho  Ambiental,FONDECYT,Postdoctorado
5,ID21I10145,Plataforma informática basada en inteligencia artificial de apoyo al desarrollo de procesos deliberativos para el Congreso Nacional,01/04/2021,01/04/2021,"F. Soto / D. Álvarez, J. Velásquez",Departamento de Derecho Público,FONDEF,IDEA
6,IT20I0040,Receptibilidad deliberativa en el proceso legislativo: Una propuesta basada en inteligencia artificial para la plataforma digital Congreso Virtual,01/11/2020,01/11/2020,F. Soto,Departamento de Derecho Público,FONDEF,IDEA
7,COVID0393,"""CONSTITUCIÓN Y CORONA-VIRUS.  Propuestas para un nuevo diseño institucional de los estados de excepción constitucional en Chile, a la luz de la experiencia comparada y el nuevo escenario global""",01/06/2020,01/06/2021,F. Soto,Dirección de Investigación,"Subdirección de Redes, Estrategia y Conocimiento (REC)",Concurso asignación rápida Covid-19
8,3200861,"La Teoría Procesal Administrativa en el Sistema de Evaluación de Impacto Ambiental en Chile, a propósito de la captura de los órganos con competencia ambiental",01/01/2020,01/01/2020,J. Aranda / F. Soto,Departamento de Derecho Público,FONDECYT,Postdoctorado
9,IM19IMADEM,Instituto Milenio de Adaptación Institucional y Desempeño Democrático,01/11/2019,01/11/2019,"D. Pardow, M. Reyes, R. Lorca, F. Soto",Universidad Católica de Chile,Iniciativa científica Milenio,Institutos Milenios
10,IT19I0075,Receptibilidad deliberativa en el proceso legislativo: una propuesta de re-diseño para la plataforma senador virtual,01/11/2019,01/11/2019,F. Soto,Departamento de Derecho Público,FONDEF,IDEA
11,1170767,Análisis crítico al procedimiento de creación de Planes de Prevención y/o Descontaminación Ambiental: insuficiente participación ciudadana y ausencia de evaluación regulatoria ,01/04/2017,01/04/2020,"L. Cordero / X. Insunza, F. Agüero, F. Soto",Departamento de Derecho Público,FONDECYT,Regular
12,1170362,Hacia una teoría de la receptividad deliberativa en procesos constituyentes. Los ¿Diálogos ciudadanos¿ en perspectiva comparada,01/04/2017,01/04/2020,"F. Soto / S. Millaleo, C. Ihnen",Departamento de Derecho Público,FONDECYT,Regular
13,1160215,Formulas de deliberación pública constitucional: lecciones para Chile a partir del análisis de experiencias comparadas de construcción constitucional en Colombia y Brazil,01/06/2015,01/06/2015,"F. Soto / P. Ruiz-Tagle, C. Heiss, S. Millaleo",Departamento de Derecho Público,FONDECYT,Regular
14,1161443,Procedimiento de creación de normas: planes de prevención y descontaminación ambiental,01/06/2015,01/06/2015,"L. Cordero / F. Soto, F. Agüero",Departamento de Derecho Público,FONDECYT,Regular
15,1150696,Análisis de la Deliberación Pública Constitucional: Lecciones para Chile a partir de fortalezas y debilidades de la experiencia comparada latinoamericana reciente,01/03/2015,01/03/2015,"F. Soto / P. Ruiz-Tagle, C. Heiss, S. Millaleo",Escuela de Postgrado,FONDECYT,Regular
16,FONDAP2013-06,Interdisciplinary center for democracy and conflict,01/12/2014,01/12/2014,"M. Canales / J. Simonetti, P. Ruiz-Tagle, I. Piper, S. Montecino, M. Garretón, R. Atria, A. Corvalán, M. Urrutia, F. Soto, A. Menard, R. Cornejo, F. Zúñiga, R. Aceituno, C. Radiszcz, B. Bustos, S. Millaleo, E. Aliste, P. Artaza",Departamento de Sociología,FONDAP,Programa FONDAP
17,11121193,La participación de los ciudadanos en democracia: análisis comparado de experiencias paradigmáticas europeas y latinoamericanas ,01/10/2012,01/10/2012,F. Soto,Departamento de Derecho Público,FONDECYT,Iniciación en Investigación
18,11110048,"Estudio comparado de tres procesos de descentralización y participación en Estados unitarios: Chile, Francia, y Colombia. Evolución jurídica y actual del debate en América Latina y Europa",01/10/2011,01/10/2011,F. Soto,Departamento de Derecho Público,FONDECYT,Iniciación en Investigación
