,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
0,"Gonzalez, LB; Alarcon, NM","Lived Religion and Religious/Spiritual Consumption: Believers, Users, and Daily Life in Santiago, Chile",2022,REVISTA DE ESTUDIOS SOCIALES,ISI/SCOPUS/SCIELO-otros paises /UCH/VID,http://dx.doi.org/10.7440/res82.2022.08,10.7440/res82.2022.08
1,"Bahamondes González, Luis","Carlos Peña y Patricio Silva (editores), La revuelta de octubre en Chile. Orígenes y consecuencias. Santiago de Chile: FCE; 2021. 170 p.",2022,DESAFIOS,SCIELO-otros paises /UCH/VID,,
2,"Gonzalez, LB; Kahn, LA; Alarcon, NM",Evangelicals and the crisis of democracy: Institutional discourses and political positioning in the context of Chile's social upheaval,2021,CULTURA Y RELIGION,SCIELO-Chile/ESCI/UCH/VID,http://dx.doi.org/10.4067/S0718-47272021000100002 ,10.4067/S0718-47272021000100002 
3,"Gonzalez, LB; de la Barra, FD; Alarcon, NM; Maulen, WR","Spirituality and territory: The emergence of new religious markets in Pisco Elqui (IV Region, Chile)",2017,REVISTA DE ESTUDIOS SOCIALES,ISI/SCOPUS/SCIELO-otros paises /UCH/VID,http://dx.doi.org/10.7440/res61.2017.06,10.7440/res61.2017.06
4,"Gonzalez, LAB;Alarcon, NM",Hare Krishna Expansion in Contexts of Crisis: Redefining Social Mobilization in Chile Through a Religious Perspective,2015,REVISTA DE DIALECTOLOGIA Y TRADICIONES POPULARES,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.3989/rdtp.2015.02.004,10.3989/rdtp.2015.02.004
5,Bahamondes González Luis; Marín Alarcón Nelson,Miedos sociales y religión: una reflexión a partir del pentecostalismo urbano chileno,2013,SOCIOLOGICA (MEXICO),SCIELO-otros paises /UCH/VID,,
6,Townsend M.B.,From the carpet to the kimono: Orientalism in the transformations of the interior concept in chilean premodernity,2021,Intus-Legere Historia,SCOPUS/UCH/VID,,
7,"Townsend, MB",Asian influences in the search for comfort in the Chilean colonial period: from the carpet to the estrado,2021,ESTOA-REVISTA DE LA FACULTAD DE ARQUITECTURA Y URBANISMO DE LA UNIVERSIDAD DE CUENCA,ESCI/SCIELO-otros paises /UCH/VID,http://dx.doi.org/10.18537/est.v010.n020.a06,10.18537/est.v010.n020.a06
8,"Townsend, MB",Altars and tanguis: an apology from the open space in South America,2017,ESTOA-REVISTA DE LA FACULTAD DE ARQUITECTURA Y URBANISMO DE LA UNIVERSIDAD DE CUENCA,ESCI/SCIELO-otros paises /UCH/VID,http://dx.doi.org/10.18537/est.v006.n011.a08,10.18537/est.v006.n011.a08
9,"Baros, M ",The displacements of leisure,2010,ARQ,ISI/SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0717-69962010000100007,10.4067/S0717-69962010000100007
