,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
0,1000862,"Estudio clínico de hidatidosis humana. Caracterización de cepas y evolución de tratamiento médico quirúrgico en echinococcos granulosus
",01/03/2000,01/03/2000,"E. Buckel, M. Uribe",Departamento de Cirugía Oriente,FONDECYT,Regular
1,1960701,"Correlación de los niveles sanguíneos de ciclosporina y de sus metabólitos (m1, m17, m21) con la evolución clínica, rechazo agudo y nefrotoxicidad en pacientes trasplantados",01/03/1996,01/03/1996,"E. Buckel, A. López",Programa de Farmacología Molecular y Clínica,FONDECYT,Regular
2,SA19I0188,Costo-efectividad de nuevas estrategias de tamizaje poblacional para el control del cáncer gástrico en Chile,01/10/2019,01/04/2022,"T. Alfaro, E. Grasset",Instituto de Salud Poblacional,CONICYT/MINSAL,FONIS-Proyectos I&D
3,SA19I0123,Disminución de la mortalidad y aumento de la adherencia a estándares de cuidado perioperatorio en cirugía abdominal de urgencia a través de un programa de mejoramiento de calidad participativo,01/03/2019,01/03/2019,"R. Gutiérrez / E. Grasset, M. Martínez, A. Penna, G. Oñate, A. Fuentes, R. Cornejo, C. Cortés, V. Zapata, V. Rojas, F. Reyes",Departamento de Anestesiología y Reanimación,CONICYT/MINSAL,FONIS-Proyectos I&D
4,1231348,"Modulation of the F. prausnitzii and pks+ E. coli interaction and their impact on the microbiota homeostasis, inflammatory and pro-tumor responses in gut dysbiosis models",01/08/2022,01/08/2022,"L. López, M. Hermoso, F. Magne",Otras Instituciones,FONDECYT,Regular
5,1191852,Changes in mucosal microbiota after colon cancer resection,01/08/2018,01/08/2018,"L. López / G. Carrasco, R. Vidal",Clinica las Condes,FONDECYT,Regular
6,REDES180134,"Gastrointestinal diseases: loss of gut homeostasis due to the complex interaction between genetics, immune response and microbiota",01/10/2018,01/10/2020,"M. Hermoso / L. López, M. O'Ryan, R. Vidal, F. Magne, C. Beltrán, M. Gotteland",Instituto de Ciencias Biomédicas,Cooperación Internacional: Multilateral y vinculación,Apoyo a la Formación de Redes Internacionales_Centros
7,1150091,Dual effect of folate in health,01/03/2015,01/03/2015,"A. Ronco, L. López",Departamento de Nutrición Humana y Clínica,FONDECYT,Regular
8,114-024,"High serum folate levels are a risk factor for colon cancer, promoting the proliferation of malignant cells through Notch1 signaling activation",01/03/2014,01/03/2014,"D. Miranda, L. López, A. Ronco",Dirección,FONDECYT,Regular
9,ANM-57,Instituto milenio de investigación Oncológica. IM OI,01/03/2013,01/03/2013,"E. Castellón / L. López, L. Jara, C. Romero, J. Allende",Programa de Fisiología y Biofísica,Iniciativa científica Milenio,Institutos Milenios
10,ANM-26,"Núcleo milenio microbiota, inflamación y cáncer (MIC)",01/01/2013,01/01/2013,"R. Vidal / M. O'Ryan, M. Farfán, L. López, M. Hermoso",Programa de Microbiología y Micología,Iniciativa científica Milenio,Núcleos Milenio
11,1111020,"Importance of the EGF signaling pathway, microsatellite instability and tumoral lymphocytic infiltrate, in development of metastasis in patients with colon cancer",01/03/2011,01/03/2014,"L. López / G. Cavada, U. Kronberg",Clinica las Condes,FONDECYT,Regular
12,1030181,La vía transduccional Rho en la hipertensión arterial: un estudio sobre su activación y efectos sobre remodelado cardiovascular,01/03/2003,01/03/2007,"S. Lavandero, L. López",PUC. Depto. de Enfermedades Cardiovasculares,FONDECYT,Regular
13,1171011,Volume versus function recovery after associating liver partition and portal vein ligation for staged hepatectomy,01/09/2016,01/09/2016,"M. Uribe / C. Mandiola, S. Uribe-Echevarria, S. Hott",Departamento de Cirugía Oriente,FONDECYT,Regular
14,1130274,New technique to resect liver metastasis with insufficient future liver remnant volume: Split in vivo in situ with portal vein ligation. Mechanisms involved in liver volume gaining: shear stress or metabolic signaling?,01/03/2013,01/03/2016,"M. Uribe, S. Uribe-Echevarria",Programa de Fisiopatología,FONDECYT,Regular
15,1060167,"Transplante hepático: monitorización continua de la p0s tisular del implante. Correlación con parámetros bioquímicos, de estrés oxidativo y funcionalidad del injerto
",01/03/2006,01/03/2006,M. Uribe,Departamento de Cirugía Oriente,FONDECYT,Regular
16,1000862,"Estudio clínico de hidatidosis humana. Caracterización de cepas y evolución de tratamiento médico quirúrgico en echinococcos granulosus
",01/03/2000,01/03/2000,"E. Buckel, M. Uribe",Departamento de Cirugía Oriente,FONDECYT,Regular
17,050-1995,Efecto de la glucosa e insulina sobre la expresión de antígeno HLA-DR en los islotes pancreáticos: Implicación en el rechazo del trasplante de ellos,01/03/1995,01/03/1995,M. Uribe,Departamento de Medicina Interna Oriente,FONDECYT,Regular
18,1171011,Volume versus function recovery after associating liver partition and portal vein ligation for staged hepatectomy,01/09/2016,01/09/2016,"M. Uribe / C. Mandiola, S. Uribe-Echevarria, S. Hott",Departamento de Cirugía Oriente,FONDECYT,Regular
19,1171437,Culture of primary human hepatocytes and its potential for liver repopulation ,01/09/2016,01/09/2016,"Z. Gerdtzen / S. Uribe-Echevarria, J. Salgado",Departamento de Ingeniería Química y Biotecnología,FONDECYT,Regular
20,1130274,New technique to resect liver metastasis with insufficient future liver remnant volume: Split in vivo in situ with portal vein ligation. Mechanisms involved in liver volume gaining: shear stress or metabolic signaling?,01/03/2013,01/03/2016,"M. Uribe, S. Uribe-Echevarria",Programa de Fisiopatología,FONDECYT,Regular
