,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
0,SA22I0118,Evaluación de la aptitud mecánica de una resina imprimiblebiocompatible de uso odontológico para la confección derestauraciones permanentes,01/06/2022,01/06/2022,"N. Améstica / C. Vergara, E. Astorga",Departamento de Rehabilitación Oral,CONICYT/MINSAL,FONIS-Proyectos I&D
1,ID23I10404,"Test automatizado de imágenes detecta la periodontitis de forma fácil, rápida y eficaz",01/12/2022,01/12/2022,M. Barahona / J. Toledo,Laboratorio Central,FONDEF,IDEA
2,SA23I0076,"Impacto de un programa de funcionalización oral inmediata, como parte del tratamiento integral de personas mayores frágiles que sufren caídas",01/05/2023,01/05/2023,"M. Barahona / A. Celis, F. Salech, M. Michea, B. Santibáñez, R. Bustamante, T. Maiza",Dirección Escuela de Pregrado,CONICYT/MINSAL,FONIS-Proyectos I&D
3,ID22I10101,"Implementación, validación y evaluación del examen dental preventivo para la población adulta y personas mayores en la atención primaria de salud, integrándose a los exámenes de medicina preventiva del adulto (EMPA) y personas mayores (EMPAM)",01/08/2022,01/08/2024,"J. Gamonal / A. Morales, A. Fuentes, S. Acuña, M. Barahona, I. Cavalla, M. Baeza, I. Espinoza, G. Jara, E. Dreyer",Departamento de Odontología Conservadora,FONDEF,IDEA
4,NAM21I0013,A Prospective Novel Approach for Oral Care in the Aged Population Delaying Frailty and Cognitive Impermeant,01/03/2021,01/03/2021,"E. Dreyer / J. Mardones, M. Michea, M. Barahona, A. Celis",Departamento de Odontología Conservadora,Desafío Global en Longevidad Saludable,Longevidad Saludable: Fase Internacional Catalizadora
5,IT21I0004,Implementación y evaluación económica del Examen DentalPreventivo Adulto Mayor (EDePAM) en la Atención Primaria deSalud: Ampliando el EMPAM hacia una integración de lafuncionalidad de las personas mayores,01/11/2021,01/11/2021,"J. Gamonal / M. Baeza, A. Fuentes, M. Barahona, S. Acuña, G. Jara, I. Cavalla, E. Dreyer, A. Morales, I. Espinoza",Departamento de Odontología Conservadora,FONDEF,IDEA
6,SA20I0052,"Evaluación del impacto en funcionalidad general de la aplicación de un protocolo de funcionalización protésica inmediato en pacientes portadores de prótesis removibles deficientes, comparada con el tratamiento convencional en mayores de 70 años",01/12/2020,01/05/2023,"M. Barahona / M. Michea, B. Santibáñez, C. Cisterna, A. Celis",Dirección Escuela de Pregrado,CONICYT/MINSAL,FONIS-Proyectos I&D
7,SA20I0187,"Caracterización de la necesidad de tratamiento de ortodoncia preventiva e interceptiva en niñas y niños de 6 años de colegios municipales, aplicando la guía de referencia clínica de ortodoncia para servicios publicos de salud. Estudio Multicentrico",01/11/2020,01/05/2023,"M. Lipari / R. Sepúlveda, M. Barahona, G. Pimentel, M. Pinto",Departamento del Niño y Ortopedia Dento - Maxilar,CONICYT/MINSAL,FONIS-Proyectos I&D
8,ID19I10241,Desarrollo de sistema de evaluación de Eficiencia Masticatoria basado en cuantificación de colorante liberado por masticación empleando técnicas espectrofotométricas y medición de eficiencia masticatoria en pacientes clasificados según Índice Eichner,01/04/2019,01/04/2019,"I. Yévenes / O. Correa, M. Barahona, G. Flores, J. Estay, J. Parada, J. Morales, E. Dreyer",Dirección de Instituto Ciencias Odontológicas,FONDEF,IDEA
9,SA18I0012,Identificación de factores de riesgo de neumonía asociados a condiciones orales en adultos mayores,01/04/2018,01/04/2018,"J. Venegas / M. Gajardo, E. Dreyer, M. Barahona, G. Fasce",Instituto de Ciencias Biomédicas,CONICYT/MINSAL,FONIS-Proyectos I&D
10,SA11I2025,Impacto en la adherencia a tratamiento de una intervención cognitivo-conductual para disminuir ansiedad dental en niños y niñas de 6 años beneficiarios del programa de salud oral integral en servicios de atención primaria de la región metropolitana,01/12/2011,01/12/2012,"G. Rojas / A. Herrera, M. Barahona, G. Ríos",Departamento de Patología y Medicina Oral,CONICYT/MINSAL,FONIS-Proyectos I&D
