,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
0,1231920,Traceability in Fishmeal: DNA analysis of fishmeal to infer biomass and proportion of species in raw material,01/03/2023,01/03/2027,M. Larraín / C. Araneda,Departamento de Ciencia de los Alimentos y Tecnología Química,FONDECYT,Regular
1,ID21I10304,Desarrollo de una herramienta de identificación de productos acuícolas y pesqueros basada en DNA-Barcoding con estándares forenses,01/04/2021,01/04/2021,"M. Larraín / C. Araneda, N. Lam, A. González, D. Véliz, C. Vega",Departamento de Ciencia de los Alimentos y Tecnología Química,FONDEF,IDEA
2,1191765,Improving the performance of molecular traceability tools applied to smooth shelled mussels in Chile: Development and application of genomic resources and technologies,01/04/2019,01/04/2023,C. Araneda / M. Larraín,Departamento de Producción Animal,FONDECYT,Regular
3,ID19I10385,Desarrollo de una base de datos curada necesaria para la trazabilidad de productos acuícolas y pesqueros usando DNA-Barcoding,01/03/2019,01/03/2019,"D. Véliz / C. Araneda, A. González, N. Lam, C. Vega, M. Larraín",Departamento de Ciencias Ecológicas,FONDEF,IDEA
4,ID18I10025,Identificación genética de especies de almejas Chilenas para apoyar la trazabilidad y competitividad de este recurso destinado al mercado exportación,01/08/2018,01/08/2020,C. Araneda / M. Larraín,Departamento de Producción Animal,FONDEF,IDEA
5,1180711,Improving the performance of molecular traceability tools applied to smooth shell mussels in Chile: development and application of new genomic resources and technologies,01/07/2017,01/07/2017,C. Araneda / M. Larraín,Departamento de Producción Animal,FONDECYT,Regular
6,REDES180143,International Network for Molecular Traceability in Seafood,01/10/2018,01/10/2020,M. Larraín / C. Araneda,Departamento de Ciencia de los Alimentos y Tecnología Química,Cooperación Internacional: Multilateral y vinculación,Apoyo a la Formación de Redes Internacionales_Centros
7,1171740,Improving the performance of molecular traceability tools applied to smooth shell mussels in Chile: development and application of new genomic resources and technologies,01/09/2016,01/09/2016,M. Larraín / C. Araneda,Departamento de Ciencia de los Alimentos y Tecnología Química,FONDECYT,Regular
8,ID16I10013,Desarrollo de un kit multilocus para llevar a cabo la identificación de especies de mejillones para apoyar la trazabilidad de este recurso,01/11/2016,01/11/2018,M. Larraín / C. Araneda,Departamento de Ciencia de los Alimentos y Tecnología Química,FONDEF,IDEA Bietapa
9,1161140,Genome-wide association analysis for reproductive traits in the Oncorhynchus genus,01/06/2015,01/06/2015,C. Araneda / N. Lam,Departamento de Producción Animal,FONDECYT,Regular
10,1161394,"Species identification, genetic diversity and fine-scale population structure of Mytilus in Chile at space and temporal level using SSR and SNP markers. Selecting panels to increase assignment accuracy for accomplish food traceability",01/06/2015,01/06/2015,M. Larraín / C. Araneda,Departamento de Ciencia de los Alimentos y Tecnología Química,FONDECYT,Regular
11,ENL15-03,"Development of comparative genetic maps for specific linkage groups bearing QTL for reproductive traits in salmonid of genus Oncorhynchus 
",01/05/2015,01/05/2016,C. Araneda,Departamento de Producción Animal,Fondo Central de Investigación,U-APOYA: Proyectos de Enlaces
12,1150916,Development of comparative genetic maps for specific linkage groups bearing QTL for reproductive traits in salmonid of genus Oncorhynchus,01/03/2015,01/03/2015,C. Araneda / N. Lam,Departamento de Producción Animal,FONDECYT,Regular
13,ENLACE-2014-70092,Desarrollo de un mapa genético en salmón coho basado en la transferibilidad de marcadores SNP desde un chip de alta densidad de trucha arcoíris  e identificación de regiones cromosómicas que portan QTL,01/04/2014,01/04/2014,C. Araneda,Departamento de Producción Animal,Fondo Central de Investigación,U-APOYA: Proyectos de Enlaces
14,EQM140157,NextSeq 5000 Sequencing System,01/11/2014,01/11/2015,"R. Verdugo / J. Aguillón, C. Larrañaga, S. Lavandero, L. Cifuentes, B. Urzúa, L. Herrera, R. Armisen, P. Olguín, K. Marcelain, L. Jara, M. Bustamante, A. Couve, C. Araneda",Programa de Genética Humana,FONDEQUIP,Concurso de Equipamiento Científico
15,ID14I10199,Selección de reproductores de bacalao del Atlántico (Gadus morhua) con una amplia diversidad genética para producción larvaria en Chile,01/10/2014,01/07/2016,C. Araneda,Departamento de Producción Animal,FONDEF,IDEA Bietapa
16,114-060,Genetic and Cytogenetic map of Coho salmon based on SNP markers derived from RAD Tag-sequencing.,01/03/2014,01/03/2014,C. Araneda / N. Lam,Departamento de Producción Animal,FONDECYT,Regular
17,1130302,"Species composition, genetic diversity and population structure of mytilus in southern Chile using species-specific, microsatellite and SNP DNA markers. Applications in traceability: species identification and geographic origin determination",01/03/2013,01/03/2016,M. Larraín / C. Araneda,Departamento de Ciencia de los Alimentos y Tecnología Química,FONDECYT,Regular
18,1130097,Development of linkage and cytogenetic maps based on RNAseq-derived SNP markers,01/03/2013,01/03/2013,C. Araneda / N. Lam,Departamento de Producción Animal,FONDECYT,Regular
19,CA13I10114,"Desarrollo de un panel genético-endocrino para caracterización y selección de reproductores  de Congrio Colorado, una especie emergente en la acuicultura chilena",01/06/2013,01/06/2013,C. Araneda,Departamento de Producción Animal,FONDEF,IDEA
20,ENLACE-2013-14164,Development of a second generation linkage map as first step to identify genomic region affecting productive traits in coho salmon,01/05/2013,01/05/2013,C. Araneda,Departamento de Producción Animal,Fondo Central de Investigación,U-APOYA: Proyectos de Enlaces
21,1120307,Developed of linkage and cytogenetic maps based on RNAseq-derived SNP markers and association analysis with spawning date in coho salmon,01/03/2012,01/03/2012,C. Araneda / N. Lam,Departamento de Producción Animal,FONDECYT,Regular
22,12BPC2-13396,"Desarrollo de un mapa genético de segunda generación de acceso público, como primer paso para identificar regiones genómicas que controlan rasgos de interés productivo en salmón coho",01/12/2012,01/12/2012,C. Araneda,Departamento de Producción Animal,INNOVA,Innova
23,1120905,Dissection of the morphologic and genetic bases of the Blue Black rainbow trout (Oncorhynchus mykiss): a skin color phenotype of high commercial interest for farmed rainbow trout in Chile,01/03/2012,01/03/2012,C. Araneda,ULAG. Depto. de Ciencias Básicas,FONDECYT,Regular
24,1100509,Genetic and molecular improvement of yeasts for wine making,01/03/2010,01/03/2014,C. Araneda,USACH. Depto. de Ciencia y Tecnología de los Alimentos,FONDECYT,Regular
