,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
0,1210359,Effect of statins on inflammation and cardiac function in patients with chronic Chagas disease: Pathophysiological studies in a multicenter proof-of-concept clinical trial,01/03/2021,01/03/2025,"J. Maya / M. Denegri, U. Kemmerling, M. Urarte",Instituto de Ciencias Biomédicas,FONDECYT,Regular
1,1970766,Anticuerpos marcadores de fertilidad de quistes en pacientes con hidatidosis,01/03/1997,01/03/2000,"M. Galindo, M. Denegri",Instituto de Ciencias Biomédicas,FONDECYT,Regular
2,SAL-03/11-2,Efecto de la dieta cetogénica en pacientes con epilepsia refrectaria ,01/03/2003,01/03/2003,V. Cornejo / Y. Dragnic,Dirección,Fondo Central de Investigación,CONCURSO EXTRAORDINARIO EN SALUD
3,SAL-01/16-1,Metabolismo mineral y masa ósea en pacientes fenilquetonúricos,01/03/2001,01/03/2001,"V. Cornejo, Y. Dragnic",Dirección,Fondo Central de Investigación,CONCURSO EXTRAORDINARIO EN SALUD
4,1030464,"Evaluación de un programa de habilidades para la vida en adolescentes estudiantes de una comunidad rural
",01/03/2003,01/03/2003,"T. Millán / N. Vargas, N. Madrid",Departamento de Pediatría y Cirugía Infantil Occidente,FONDECYT,Regular
5,1020598,Consulta joven para la promocion de estilos de vidasaludables en adolecentes estudiantes de una comunidad rural,01/06/2002,01/06/2002,"T. Millán / N. Madrid, N. Vargas",Departamento de Pediatría y Cirugía Infantil Occidente,FONDECYT,Regular
6,1095136,Investigación clínica de Psicosomática desde una perspectiva psicoanalítica,01/03/2009,01/03/2009,L. Messina,Departamento de Psicología,FONDECYT,Regular
7,SA19I0032,Validación de un cuestionario para adolescentes con Epilepsia sobre percepción de conocimientos y habilidades para una transición efectiva,01/03/2019,01/03/2019,T. Millán / C. Heresi,Departamento de Pediatría y Cirugía Infantil Occidente,CONICYT/MINSAL,FONIS-Proyectos I&D
8,U-REDES-G_2018-13,"Red Transición Segura en Niños(as) y Adolescentes con Epilepsia: “Conocimientos, habilidades y destrezas para una transición segura en niños/as y adolescentes con epilepsia”",01/08/2018,01/08/2018,T. Millán,Departamento de Pediatría y Cirugía Infantil Occidente,Fondo Central de Investigación,Programa U-Redes: Línea 1 Incentivo a la Generación de Red
9,SA16I0065,Evaluación de la Consejería Adolescente desde la Percepción de los Usuarios Adolescentes y sus Padres. Estudio Multicéntrico,01/11/2016,01/11/2016,T. Millán,Departamento de Pediatría y Cirugía Infantil Occidente,CONICYT/MINSAL,FONIS-Proyectos I&D
10,1040396,"Salud Integral de adolescentes en Santaigo Metropolitano: intervención y evaluación  
",01/03/2004,01/03/2004,"N. Vargas / L. Nágel, T. Millán",Departamento de Pediatría y Cirugía Infantil Occidente,FONDECYT,Regular
11,1030464,"Evaluación de un programa de habilidades para la vida en adolescentes estudiantes de una comunidad rural
",01/03/2003,01/03/2003,"T. Millán / N. Vargas, N. Madrid",Departamento de Pediatría y Cirugía Infantil Occidente,FONDECYT,Regular
12,1020598,Consulta joven para la promocion de estilos de vidasaludables en adolecentes estudiantes de una comunidad rural,01/06/2002,01/06/2002,"T. Millán / N. Madrid, N. Vargas",Departamento de Pediatría y Cirugía Infantil Occidente,FONDECYT,Regular
13,S/N 0031,Evaluación de la efectividad de guías anticipatorias en un programa de intervención integral y preventivo para adolecentes,01/12/2000,01/12/2000,T. Millán,Departamento de Pediatría y Cirugía Infantil Occidente,FONDEF,Investigación y Desarrollo (I+D)
14,1961224,Programa de intervención educativa en salud integral del adolescente ,01/03/1996,01/03/1996,T. Millán,Escuela de Salud Pública,FONDECYT,Regular
15,P3,Domeyko en Salud: Proyecto Adolescentes,01/03/2007,01/03/2010,"R. Sepúlveda, A. Montero, E. Peralta, C. Duarte, M. Gaete, L. Nágel, L. Córdova, T. Molina",Centro de Medicina Reproductiva y Desarrollo Integral del Adolescente,Fondo Central de Investigación,Programa Domeyko
16,1040396,"Salud Integral de adolescentes en Santaigo Metropolitano: intervención y evaluación  
",01/03/2004,01/03/2004,"N. Vargas / L. Nágel, T. Millán",Departamento de Pediatría y Cirugía Infantil Occidente,FONDECYT,Regular
17,1210238,Toxoplasma gondii. Search and molecular identification of Chilean isolates,01/08/2020,01/08/2020,"S. Peña, F. Fredes",Departamento de Pediatría y Cirugía Infantil Occidente,FONDECYT,Regular
18,U-REDES-C_2018_09,"¿Identificación y seguimiento molecular de Cryptosporidium spp., Giardia spp., Blastocystis spp. y otros protozoos parásitos para una mejor comprensión de la transmisión de las infecciones que causan en Chile u otros paises latinoamericanos¿. RED de colaboración interfacultades FAMED-FAVET: ProtoPara-Net (Protozoos-Parasitos-Network)",01/07/2018,01/07/2018,"S. Peña, F. Fredes",Departamento de Pediatría y Cirugía Infantil Occidente,Fondo Central de Investigación,Programa U-Redes: Línea 2 incentivo a la Consolidación de Red; Domeyko II
19,1090383,Determinación de especies de Cryptosporidium que infectan a niños y terneros en las regiones De Los Ríos (XIV) y Metropolitana de Chile usando una nueva prueba molecular género-específica.,01/03/2009,01/03/2009,"R. Tassara, F. Fredes",Unidad Docente de Parasitología Occidente,FONDECYT,Regular
20,209RT0364,Red iberoamericana para el estudio del control biológico con trv de triatominos transmisores de chagas (REDTRV),01/09/2009,01/09/2012,"R. Tassara, P. Cattan, M. Acuña",Otras Instituciones,Prog. Iber. de Ciencia yTec. para el Des.,CYTED-Redes
21,037,Determinación de especies de Cryptosporidium que infectan a niños y terneros en las regiones de Los Ríos (XIV) y Metropolitana de Chile usando una nueva prueba molecular género-específica,01/03/2008,01/03/2008,"R. Tassara, F. Fredes",Unidad Docente de Parasitología Occidente,FONDECYT,Regular
22,1060799,"Determinación de especies de cryptosporidium que infectan a niños e identificación de factores de riesgo en dos regiones de Chile
",01/03/2006,01/03/2006,R. Tassara,Unidad Docente de Parasitología Occidente,FONDECYT,Regular
23,SA06I10545,Enteroparasitosis en niños de 1-5 años aparentemente sanos de 13 regiones de Chile. Estudio epidemiológico transversal base para establecer medidas de control de la transmisión de las enteroparasitosis en establecimientos de JUNJI de Chile,01/12/2006,01/12/2006,R. Tassara,Unidad Docente de Parasitología Occidente,CONICYT/MINSAL,FONIS-Proyectos I&D
24,SA06I10544,Evaluación prospectiva del impacto sanitario y económico de la Hidatidosis humana en la zona rural de 2 comunas de la Provincia de Melipilla,01/12/2006,01/12/2006,R. Tassara,Unidad Docente de Parasitología Occidente,CONICYT/MINSAL,FONIS-Proyectos I&D
25,1000844,"Infecciones parasitarias connatales, estudio clínico molecular de la infección por Toxoplasma gondii y Trypanosoma cruzi: repercusión en su diagnóstico y transmisión
",01/03/2000,01/03/2000,"I. Noemí, R. Tassara",Programa de Parasitología,FONDECYT,Regular
26,1210359,Effect of statins on inflammation and cardiac function in patients with chronic Chagas disease: Pathophysiological studies in a multicenter proof-of-concept clinical trial,01/03/2021,01/03/2025,"J. Maya / M. Denegri, U. Kemmerling, M. Urarte",Instituto de Ciencias Biomédicas,FONDECYT,Regular
27,1040396,"Salud Integral de adolescentes en Santaigo Metropolitano: intervención y evaluación  
",01/03/2004,01/03/2004,"N. Vargas / L. Nágel, T. Millán",Departamento de Pediatría y Cirugía Infantil Occidente,FONDECYT,Regular
28,1030464,"Evaluación de un programa de habilidades para la vida en adolescentes estudiantes de una comunidad rural
",01/03/2003,01/03/2003,"T. Millán / N. Vargas, N. Madrid",Departamento de Pediatría y Cirugía Infantil Occidente,FONDECYT,Regular
29,1020598,Consulta joven para la promocion de estilos de vidasaludables en adolecentes estudiantes de una comunidad rural,01/06/2002,01/06/2002,"T. Millán / N. Madrid, N. Vargas",Departamento de Pediatría y Cirugía Infantil Occidente,FONDECYT,Regular
30,S/N 0031,Evaluación de la efectividad de guías anticipatorias en un programa de intervención integral y preventivo para adolecentes,01/12/2000,01/12/2000,T. Millán,Departamento de Pediatría y Cirugía Infantil Occidente,FONDEF,Investigación y Desarrollo (I+D)
31,1911111,Impacto del cuidado en sala cuna sobre la patología respiratoria aguda en el menor de 18 meses de edad,01/03/1991,01/03/1993,N. Vargas / P. Díaz,Escuela de Salud Pública,FONDECYT,Regular
