,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
0,"Campos-Estrada, C; Urarte, E; Denegri, M; Villalon, L; Gonzalez-Herrera, F; Kemmerling, U; Maya, JD","Effect of statins on inflammation and cardiac function in patients with chronic Chagas disease: A protocol for pathophysiological studies in a multicenter, placebo-controlled, proof-of-concept phase II trial",2023,PLOS ONE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1371/journal.pone.0280335,10.1371/journal.pone.0280335
1,"Denegri, M; Oyarce, A; Larraguibel, P; Ramirez, I; Rivas, E; Arellano, G; Baez, A; Maulen, NP","Screening and congenital transmission of Chagas Disease in the user population of the Dr. Felix Bulnes Cerda Hospital and Primary Health Care Services of the Metropolitan Health Service West of Santiago, Chile",2020,REVISTA CHILENA DE INFECTOLOGIA,ISI/SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/s0716-10182020000200129,10.4067/s0716-10182020000200129
2,"Denegri, M; Maulen, N",Congenital Chagas: need for comprehensive strategies for its approach Reply,2020,REVISTA CHILENA DE INFECTOLOGIA,ISI/SCIELO-Chile/SCOPUS/UCH/VID,http://dx.doi.org/10.4067/S0716-10182020000400479,10.4067/S0716-10182020000400479
3,"Araya, M; Diaz, J; Oyarzun, A; Lucero, Y; Alarcon, T; Gonzalez, M; Canales, P; Fierro, L; Perez-Bravo, F",Avoiding Small Intestinal Biopsies for Diagnosis of Celiac Disease in Children: A Reliable Strategy for All Patients?,2018,JOURNAL OF PEDIATRIC GASTROENTEROLOGY AND NUTRITION,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1097/MPG.0000000000001834,10.1097/MPG.0000000000001834
4,"Leible, S; Canals, A; Walton, R; Mitelman, G; Castiglione, A; Biron, M; Faundez, R; Sepulveda, W",First-trimester miscarriage rate decreases with hydralazine therapy in pregnancies with early uterine vascular insufficiency: a cohort study,2022,JOURNAL OF MATERNAL-FETAL & NEONATAL MEDICINE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1080/14767058.2021.1932809,10.1080/14767058.2021.1932809
5,"Aranda S. E.A., Teresa A.O., Rossana F.H., Margarita A.S.",Diagnosis of laryngopharyngeal Reflux by Impedance with esophageal pHmetry in children with chronic dysphonia,2021,ANDES PEDIATRICA,SCOPUS/SCIELO-Chile/ESCI/UCH/VID,http://dx.doi.org/10.32641/ANDESPEDIATR.V92I6.3064,10.32641/ANDESPEDIATR.V92I6.3064
6,"Zuloaga N., Vivallos N., Faúndez R., González M., Navarro E., Chávez E., Araya M.",Gastrointestinal manifestations of cystic fibrosis in children,2021,ANDES PEDIATRICA,SCOPUS/SCIELO-Chile/ESCI/UCH/VID,http://dx.doi.org/10.32641/ANDESPEDIATR.V92I4.2693,10.32641/ANDESPEDIATR.V92I4.2693
7,"Godoy, M; Zuloaga, N; Navarro, E; Soriano, H; Vizcaya, C; Rodriguez, L; Juanet, JI; Faundez, R; Gana, JC",Recommendations for pediatric chronic liver disease and liver transplant during COVID-19,2020,REVISTA CHILENA DE PEDIATRIA,SCOPUS/SCIELO-Chile/ESCI/UCH/VID,http://dx.doi.org/10.32641/rchped.vi91i7.2458,10.32641/rchped.vi91i7.2458
8,"Villanueva, M; Faundez, R; Godoy, M",Gastrointestinal and hepatic manifestations of COVID-19 in children,2020,REVISTA CHILENA DE PEDIATRIA,SCIELO-Chile/ESCI/SCOPUS/UCH/VID,http://dx.doi.org/10.32641/rchped.vi91i4.2484,10.32641/rchped.vi91i4.2484
9,Lorena Rodriguez G; Rossana Faundez H; Daniela Maure O.,Dolor Abdominal Crónico en pediatría,2012,REVISTA CHILENA DE PEDIATRIA,SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0370-41062012000300010,10.4067/S0370-41062012000300010
10,"Cruchet, S; Faundez, R; Laguna, C; Araya, M",Challenge tests for diagnosis and follow-up of children with food allergy,2003,REVISTA MEDICA DE CHILE,SCIELO-Chile/SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.4067/S0034-98872003000300005,10.4067/S0034-98872003000300005
11,"Garrido Javiera, Chacón Javier, Sandoval Daniela, Muñoz Reinaldo, López Nancy, Oyarzún Eleana, Ahlers Ivonne, Romero Tomás","Control del Hipertenso, un desafío no resuelto: Avances logrados en Chile mediante el Programa de Salud Cardiovascular",2013,REVISTA CHILENA DE CARDIOLOGIA,SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-85602013000200001,10.4067/S0718-85602013000200001
12,"Grez C., Araya M., Cabello J.F.","Hepatic glycogen storage diseases: Symptoms, management and associated mutations",2021,ANDES PEDIATRICA,SCIELO-Chile/SCOPUS/ESCI/UCH/VID,http://dx.doi.org/10.32641/andespediatr.v92i3.2551,10.32641/andespediatr.v92i3.2551
13,"Grez, C; Ossacd, JC","Pediatric inflammatory bowel disease, a review",2019,REVISTA MEDICA CLINICA LAS CONDES,ESCI/UCH/VID,http://dx.doi.org/10.1016/j.rmclc.2019.06.009,10.1016/j.rmclc.2019.06.009
14,"Grez, C; Vega, A; Araya, M","Fermentable oligosaccharides, disaccharides, monosaccharides and polyols (FODMAPS)",2019,REVISTA MEDICA DE CHILE,ISI/SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/s0034-98872019000901167,10.4067/s0034-98872019000901167
15,"Navarro Tapia S., Boza C M.L., Molina M. Y., Lezana S. V., Melo T J., Jakubson S. L., Hernández C. J., Barrientos I. H., Zenteno A. D., Contreras E. I.","Content validation for the Chilean population of the quality of life assessment instrument in children, adolescents and adults with Cystic Fibrosis: CFQ-R CYSTIC FIBROSIS QUESTIONNAIRE-REVISED version in Spanish, Chile",2022,ANDES PEDIATRICA,SCOPUS/SCIELO-Chile/ESCI/UCH/VID,http://dx.doi.org/10.32641/andespediatr.v93i3.3871,10.32641/andespediatr.v93i3.3871
16,"Boza C., María Lina; Melo T., Joel; Barja Y., Salesa; Codner D., Ethel; Gomolan G., Patricio; Hernández M., Rubén; Astorga F., Luis; Barrientos I., Hortensia; Bozzo H., Rodrigo; Calderón R., Mauricio; Cáceres V., Jeanette; Chávez C., Eduardo; Contreras E., Ilse; Henríquez Y., María Teresita; Fielbaum C., Oscar; Jakubson S., Leticia; Jara H., Beatriz; Jorquera P., Pablo; Kogan A., Ricardo; Lezana S., Viviana; Meyer P., Rodolfo; Moraga M., Francisco; Moscoso G., Gustavo; Navarro D., Elizabeth; Orellana F., María de los Ángeles; Parra O., Genoveva; Pavez A., Daniela; Pérez O., María Eugenia; Pinochet N., María José; Puppo G., Homero; Quintanilla A., Ana Isabella; Repetto L., Gabriela; Slaibe C., Lisset; Soto B., Julio; Vega M., Adriana; Wong L., Carolina",Consenso chileno para la atención integral de niños y adultos con fibrosis quística,2020,REVISTA CHILENA DE ENFERMEDADES RESPIRATORIAS,SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0717-73482020000400268,10.4067/S0717-73482020000400268
17,"Castro-Rodriguez, JA; Jakubson, L; Padilla, O; Gallegos, D; Fasce, R; Bertrand, P; Sanchez, I; Perret, C",Many respiratory viruses have temporal association with meningococcal disease,2015,ALLERGOLOGIA ET IMMUNOPATHOLOGIA,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.aller.2014.07.005,10.1016/j.aller.2014.07.005
