,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
0,1220223,Skin color de-synchronization with softening of Hass avocado: dissecting the problem by integration of omics and targeted hormone analysis at harvest and during postharvest storage,01/04/2022,01/04/2026,"R. Campos, B. Defilippi",U. Católica de Valparaiso,FONDECYT,Regular
1,1220484,At the right time and at the right place: the role of cell wall calcium on fruit softening and exocarp disorders during storage on avocado (Persea americana Mill) grown under water deficit,01/04/2022,01/04/2026,"B. Defilippi / R. Campos, J. Covarrubias",Centro Regional La Platina-RM,FONDECYT,Regular
2,1210483,At the right time and at the right place: the role of cell wall calcium on fruit softening and exocarp disorders during storage on avocado (Persea americana Mill) grown under water deficit,01/08/2020,01/08/2020,"B. Defilippi / J. Covarrubias, R. Campos",Centro Regional La Platina-RM,FONDECYT,Regular
3,ANM-51,Instituto milenio de productos naturales,01/01/2013,01/01/2013,"C. Muñoz, H. Speisky, L. Meisel, H. Silva, B. Defilippi",PUC. Depto. de Ingeniería Química y Bioprocesos,Iniciativa científica Milenio,Institutos Milenios
4,G07I1001,Genómica funcional en nectarines: plataforma para fomentar la competitividad nacional en la exportación de frutas: parte II,01/12/2007,01/12/2009,"M. González / R. Infante, C. Stange, B. Defilippi, R. Campos, L. Meisel, M. Handford",Dirección,FONDEF,Genómica de recursos naturales
5,1230778,Postharvest life extension and waste reduction of blueberries by means of combining emerging technologies focused on food safety,01/07/2022,01/07/2022,"C. Char / A. Bunger, J. Ortiz, V. Escalona",Departamento de Ciencia de los Alimentos y Tecnología Química,FONDECYT,Regular
6,IT23I0100,Desarrollo e implementación de un sistema modular para la producción controlada de cultivos intensivos,01/04/2023,01/04/2023,V. Escalona,Centro de Agricultura y Medio Ambiente,FONDEF,IDEA
7,1231624,"A systematic approach on analyzing the relationship between ripening, composition, functional properties of the peel and resistance to sunburn on pomegranate, in a changing environment",01/08/2022,01/08/2022,V. Escalona,U. Católica de Valparaiso,FONDECYT,Regular
8,1230703,Effects of light quality on growth and functional compounds of green and red leafy vegetables under controlled environments by using less energy to feed the future,01/03/2023,01/03/2026,"V. Escalona / Ã. Peña, H. Silva",Centro de Estudios de Post - Cosechas,FONDECYT,Regular
9,3220401,The understanding of children¿s vegetables liking - as a tool for promoting consumption and supporting the horticultural industry,01/04/2022,01/04/2025,K. Estay / V. Escalona,Departamento Agroindustria y Enología,FONDECYT,Postdoctorado
10,1221772,Innovative postharvest processes for extending the shelf life and reducing the waste of berries by means of combining emerging technologies focused on food safety,01/08/2021,01/08/2021,"C. Char / A. Bunger, J. Ortiz, V. Escalona",Departamento de Ciencia de los Alimentos y Tecnología Química,FONDECYT,Regular
11,1211401,Non-destructive Visible Near Infrared Reflectance and Microstructure Study like decision tool to predicting harvest-timing on a nonclimacteric fruit: Prospective Case Study of Pomegranate,01/08/2020,01/08/2020,V. Escalona,U. Católica de Valparaiso,FONDECYT,Regular
12,3210034,Sensory and socioeconomic analysis of children's vegetable liking in Chile,01/08/2020,01/08/2020,K. Estay / V. Escalona,Departamento Agroindustria y Enología,FONDECYT,Postdoctorado
13,FIC202004,Transferencia Producción Hortícola Móvil Controlada,01/07/2022,01/07/2022,V. Escalona,Departamento de Producción Agrícola,Fondos de Innovación para la Competitividad,GORE O'Higgins
14,1202006,"Enhancing Food Safety in fruit chain: Listeria monocytogenes, a down-to-earth pathogen",01/08/2019,01/08/2019,"V. Escalona, A. Zamorano",Departamento Agroindustria y Enología,FONDECYT,Regular
15,1200842,Non-destructive Visible Near Infrared Reflectance like decision tool to predicting harvest-timing on a non-climacteric fruit: Prospective Case Study of Pomegranate,01/08/2019,01/08/2019,V. Escalona,U. Católica de Valparaiso,FONDECYT,Regular
16,PYT-2021-0277,Hurdle technologies” en postcosecha para incrementar el potencial de almacenamiento en cerezas orgánicas de exportación,01/08/2021,01/08/2024,V. Escalona,Universidad De Concepcion,Fundación para la Innovación Agraria-FIA,FIA-proyectos
17,1190600,Prospective study of the use of non-destructive Visible-Near Infrared reflectance like decision tool to selection of harvest-timing on pomegranate fruits,01/08/2018,01/08/2018,V. Escalona,U. Católica de Valparaiso,FONDECYT,Regular
18,REDES190057,Novel application of LED lighting in growing system for leaf horticultural crops,01/10/2019,01/10/2021,"V. Escalona / A. Bustamante, H. Silva",Centro de Estudios de Post - Cosechas,Cooperación Internacional: Multilateral y vinculación,Apoyo a la Formación de Redes Internacionales_Centros
19,40008902-0,Transferencia: producción micro-hortalizas IV gama,01/10/2018,01/10/2021,V. Escalona,Departamento de Producción Agrícola,Fondos de Innovación para la Competitividad,GORE O'Higgins
20,1181104,Prospective study of the use of non-destructive Visible-Near Infrared reflectance like decision tool to selection of harvest-timing on pomegranate fruits,01/07/2017,01/07/2017,V. Escalona,UCV. Facultad de Agronomía,FONDECYT,Regular
21,3180701,"Aplicación de la radiación UV y PAR durante el cultivo de lechugas coloreadas y su efecto sobre la síntesis de compuestos bioactivos, características productivas y organolépticas",01/08/2017,01/08/2017,V. Escalona,Departamento de Producción Agrícola,FONDECYT,Postdoctorado
22,1171639,Technological innovations applied through supply chain of hydroponic baby leaf lettuces: functional value and sensory quality,01/09/2016,01/09/2016,"V. Escalona / E. Kania, A. Bustamante",Centro de Estudios de Post - Cosechas,FONDECYT,Regular
23,16PTECAE-66644,Plataforma de innovación en envases y embalaje para alimentos (CO-INVENTA),01/12/2016,01/12/2021,"C. Tapia, V. Escalona, A. Reyes, L. Abugoch, Ã. Peña",USACH. Facultad de Química y Biología,INNOVA,Innova
24,ID16I10151,"Aplicaciones controladas de UV en el cultivo hortalizas como herramienta para incrementar su rendimiento, calidad comercial y vida postcosecha",01/08/2016,01/08/2016,V. Escalona,Departamento de Producción Agrícola,FONDEF,IDEA Bietapa
25,PYT-2016-0441,Aplicación de tecnologías postcosecha emergentes que permitan la exportación y mínimo procesamiento de tomate y pimiento de la Región de O´Higgins,01/12/2016,01/12/2018,V. Escalona / L. Luchsinger,Departamento de Producción Agrícola,Fundación para la Innovación Agraria-FIA,FIA-proyectos
26,30474703-0,Aumento del valor funcional y calidad organoléptica de hortalizas de hoja producidas en la Región de O'Higgins mediante la aplicación controlada de estreses ambientales en sistemas de producción forzada y mínimo procesamiento,01/11/2016,01/11/2019,"V. Escalona / R. Pertuzé, N. Fiore, I. Homer",Departamento de Producción Agrícola,Fondos de Innovación para la Competitividad,GORE O'Higgins
27,1160763,Technological innovations applied through supply chain of hydroponic baby leafy lettuces: functional value and sensory quality,01/06/2015,01/06/2015,"V. Escalona / Ã. Peña, A. Bustamante",Centro de Estudios de Post - Cosechas,FONDECYT,Regular
28,3150147,Aplicación del procesado sous-vide para la elaboración de productos de V gama a partir de papa nativa chilena,01/11/2014,01/11/2014,V. Escalona,Centro de Estudios de Post - Cosechas,FONDECYT,Postdoctorado
29,1151236,Technology innovations applied through supply chain of hydroponic baby leafy vegetables: functional value and sensory quality,01/03/2015,01/03/2015,"V. Escalona / C. Pastenes, A. Bustamante",Departamento de Producción Agrícola,FONDECYT,Regular
30,ENL15-18,"Technology innovations applied through supply chain of hydroponic baby leafy vegetables: functional value and sensory quality
",01/05/2015,01/05/2015,V. Escalona,Departamento de Producción Agrícola,Fondo Central de Investigación,U-APOYA: Proyectos de Enlaces
31,FIC201527,I+D+i en producción y procesamiento de lechugas,01/07/2022,01/07/2022,V. Escalona,Departamento de Producción Agrícola,Fondos de Innovación para la Competitividad,GORE O'Higgins
32,1151510,Combination of UV-C light and other technologies to assure the microbiological safety and to preserve the functional quality of blended carrot and orange juice,01/03/2015,01/03/2018,C. Char / V. Escalona,Departamento Agroindustria y Enología,FONDECYT,Regular
33,1151369,"Impact of the genetic breeding on taste, aroma volatile and health benefit compounds of peach fruits from a self-pollinated F2 population",01/03/2015,01/03/2015,"Ã. Peña, R. Infante, V. Escalona",Departamento Agroindustria y Enología,FONDECYT,Regular
