,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
0,"Kramer, S; Lucas, J; Gamboa, F; Diago, MP; Oltra, DP; Guzman-Letelier, M; Paul, S; Molina, G; Sepulveda, L; Araya, I; Soto, R; Arriagada, C; Lucky, AW; EMellerio, J; Cornwall, R; Alsayer, F; Schilke, R; Antal, MA; Castrillon, F; Paredes, C; Serrano, MC; Clark, V",Clinical practice guidelines: Oral health care for children and adults living with epidermolysis bullosa,2020,SPECIAL CARE IN DENTISTRY,SCOPUS/ESCI/UCH/VID,http://dx.doi.org/10.1111/scd.12511,10.1111/scd.12511
1,"CERECEDA M, MARÍA ANGÉLICA; FALEIROS C, SIMONE; ORMEÑO Q, ANDREA; PINTO G, MAYERLING; TAPIA V, REBECA; DÍAZ S, CARLOS; GARCÍA B, HERNÁN",Prevalencia de Caries en Alumnos de Educación Básica y su Asociación con el Estado Nutricional,2010,REVISTA CHILENA DE PEDIATRIA,SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0370-41062010000100004,10.4067/S0370-41062010000100004
2,"SÁENZ-RAVELLO, Gustavo; MATAMALA, Loreto; CISTERNAS, Patricia; GAMONAL, Jorge; HERNÁNDEZ, Patricia; SANTOS, Nidia Castro dos; DENG, Ke; BAEZA, Mauricio",Association between the Mediterranean Diet Index and self-reported Gingival Health Status Indicators in a population of Chilean adults: a cross-sectional study,2023,JOURNAL OF APPLIED ORAL SCIENCE,/UCH/VID,http://dx.doi.org/10.1590/1678-7757-2023-0100,10.1590/1678-7757-2023-0100
3,"Sáenz-Ravello G., Matamala L., dos Santos N.C., Cisternas P., Gamonal J., Fernandez A., Bello-Escamilla N., Hernandez M., Baeza M.",Healthy Dietary Patterns on Clinical Periodontal Parameters: A GRADE Compliant Systematic Review and Meta-analysis,2022,Current Oral Health Reports,SCOPUS/UCH/VID,http://dx.doi.org/10.1007/s40496-022-00307-y,10.1007/s40496-022-00307-y
4,"Corral-Núñez, Camila; Fernández-Godoy, Eduardo; Casielles, Javier Martín; Estay, Juan; Bersezio-Miranda, Cristian; Cisternas-Pinto, Patricia; Batista-de Oliveira Jr, Osmir",THE CURRENT STATE OF CALCIUM SILICATE CEMENTS IN RESTORATIVE DENTISTRY: A REVIEW,2016,REVISTA FACULTAD DE ODONTOLOGIA UNIVERSIDAD DE ANTIOQUIA,SCIELO-otros paises /UCH/VID,http://dx.doi.org/10.17533/udea.rfo.v27n2a10,10.17533/udea.rfo.v27n2a10
5,"Pino Garrido, Andrea; Vildósola Grez, Patricio; Angel Aguirre, Pablo; Cisternas Pinto, Adriana; Diaz Durán, Emilio; Bader Mattar, Marcelo",Comparación de la fuerza adhesiva de 2 sistemas de cementos de resina en diferentes regiones radiculares en la cementación de postes de fibra,2015,"REVISTA CLINICA DE PERIODONCIA, IMPLANTOLOGIA Y REHABILITACION ORAL",SCIELO-Chile/UCH/VID,http://dx.doi.org/10.1016/j.piro.2015.02.001,10.1016/j.piro.2015.02.001
6,"Moncada Cortés, Gustavo; Serrae Silva, Fabrício; Angel Aguirre, Pablo; Batista Oliveira, Osmir; Fresno Rivas, Maria; Cisternas Pinto, Adriana; Fernández Godoy, Eduardo; Estay Larenas, Juan; Martin Casielles Javier",Evaluation of dental restorations: A comparative study between clinical and digital photographic assessments,2014,OPERATIVE DENTISTRY,SCOPUS/UCH/VID,http://dx.doi.org/10.2341/12-339-C,10.2341/12-339-C
7,"Angel P, Fresno MC, Cisternas P, Lagos M, Moncada G","Prevalencia de caries, pérdida de dientes y necesidad de tratamiento en población adulta Mapuche-Huilliche de Isla Huapi",2010,"REVISTA CLINICA DE PERIODONCIA, IMPLANTOLOGIA Y REHABILITACION ORAL",SCIELO-Chile/UCH/VID,,
8,"Latorre, FV; Julia, CB; Chang, RH; Manriquez, G; Munoz, AD",Morphological distribution of class II malocclusions according to skeletal pattern in an adult sample of the School of Dentistry of the University of Chile,2022,ODONTOESTOMATOLOGIA,/UCH/VID,http://dx.doi.org/10.22592/ode2022n40e220,10.22592/ode2022n40e220
9,"Souper, GH; Yaber, MIS; Aguilar, VV; Munoz, AD",Evidence-based comparison of Self-Ligating Brackets and Conventional Brackets,2021,ODONTOESTOMATOLOGIA,SCIELO-otros paises /ESCI/UCH/VID,http://dx.doi.org/10.22592/ode2021n37e302,10.22592/ode2021n37e302
10,"Sandoval, C; Diaz, A; Manriquez, G",Relationship between craniocervical posture and skeletal class: A statistical multivariate approach for studying Class II and Class III malocclusions,2021,CRANIO-THE JOURNAL OF CRANIOMANDIBULAR & SLEEP PRACTICE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1080/08869634.2019.1603795,10.1080/08869634.2019.1603795
11,"Moreno, María Trinidad; Díaz, Alejandro; González, Andrea; Manríquez-Soto, Germán; Toro-Ibacache, Viviana",Is Third Molar Agenesis an Anomaly or Just a Sign of Variation? Prevalence and Manner of Presentation of this Condition in a Sample from the Metropolitan Region of Chile,2019,INTERNATIONAL JOURNAL OF MORPHOLOGY,ISI/SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0717-95022019000401382,10.4067/S0717-95022019000401382
12,"Freundlich, T; Arueste, D; Manriquez, G; Diaz, A",Cephalometric comparison between an acromegalic patient and his twin brother,2019,ODONTOESTOMATOLOGIA,SCIELO-otros paises /ESCI/UCH/VID,http://dx.doi.org/10.22592/ode2019n33a10,10.22592/ode2019n33a10
13,Díaz Muñoz Alejandro; Manríquez Soto Germán,Skeletodental Diagnosis Using a Geometric Morphometric Approach,2015,INTERNATIONAL JOURNAL OF ODONTOSTOMATOLOGY,SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/s0718-381x2014000100001,10.4067/s0718-381x2014000100001
14,"Toro-Ibacache, V;Araya, JC;Munoz, AD;Soto, GM",Morphologic variability of nonsyndromic operated patients affected by cleft lip and palate: A geometric morphometric study,2014,AMERICAN JOURNAL OF ORTHODONTICS AND DENTOFACIAL ORTHOPEDICS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.ajodo.2014.06.002,10.1016/j.ajodo.2014.06.002
