,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
0,1240272,Role of vitamin d supplementation to improve the cognitive functions: effect of dna methylation in promoter regions of genes involved in cognitive performance of children during school years,01/07/2023,01/07/2023,"F. Pérez / M. Arredondo, S. Reyes, C. Algarin",Dirección,FONDECYT,Regular
1,1231625,Understanding the neurobiological determinants of nutrition-related decisions in overweight caregiver-child dyads,01/08/2022,01/08/2022,"S. Reyes / P. Peirano, C. Algarin",Departamento de Nutrición Humana y Clínica,FONDECYT,Regular
2,1212016,Sleep-wake patterns organization at 2 years of age influences nutritional and metabolic conditions and sleep-wake patterns at 4-5 years,01/08/2020,01/08/2020,"P. Peirano / P. Estévez, S. Reyes, R. Chamorro",Dirección,FONDECYT,Regular
3,1201881,"Sleep alterations in the last trimester of pregnancy influence nutritional, metabolic and sleep-wake patterns in early childhood",01/08/2019,01/08/2019,"P. Peirano / C. Held, C. Algarin, S. Reyes",Dirección,FONDECYT,Regular
4,11160671,"Relationship between white matter integrity, sensitivity to reward and early neurocognitive behavior in otherwise healthy obese young adults",01/10/2016,01/10/2019,S. Reyes,Departamento de Nutrición Humana y Clínica,FONDECYT,Iniciación en Investigación
5,1151398,Effects of a single night sleep restriction on cardio-respiratory patterns during sleep and morning attention and endocrine biochemical markers in overweight young adults,01/03/2015,01/03/2015,"P. Peirano / R. Chamorro, S. Reyes, C. Algarin",Departamento de Nutrición Humana y Clínica,FONDECYT,Regular
6,1240362,"Efectividad de un programa educativo en aula y redes sociales, para el fomento de una alimentación saludable y sostenible en adolescentes",01/07/2023,01/07/2023,"F. Vio / N. Bustos, M. Sandoval",Dirección,FONDECYT,Regular
7,11240767,Ethnic Differences in Subjective Life Expectancy in the Older Adult Population of Chil,01/05/2023,01/05/2023,M. Sandoval,Dirección,FONDECYT,Iniciación en Investigación
8,SA23I0162,Estudio de la salud de población adulta mayor privada de libertad en Chile,01/05/2023,01/05/2023,M. Sandoval / C. Albala,Departamento de Nutrición Humana y Clínica,CONICYT/MINSAL,FONIS-Proyectos I&D
9,3230647,"Deterioro de la función cognitiva en la Población Adulta Mayor: sus diferencias por género, factores asociados y variaciones territoriales",01/03/2023,01/03/2023,M. Sandoval,Departamento de Nutrición Humana y Clínica,FONDECYT,Postdoctorado
10,SA23I0094,"Diseño, implementación y evaluación de un programa educativo que promueve la alimentación saludable y sostenible, en usuarios y usuarias de atención primaria a través de las Guías Alimentarias Chilenas",01/05/2023,01/05/2023,"N. Bustos / M. Sandoval, G. Lankin, C. González",Dirección,CONICYT/MINSAL,FONIS-Proyectos I&D
11,11230893,Ethnic differences in subjective life expectancy in the older adult population of chile,01/04/2022,01/04/2022,M. Sandoval,Departamento de Nutrición Humana y Clínica,FONDECYT,Iniciación en Investigación
12,SA22I0037,Estudio de la salud de población adulta mayor privada de libertaden Chile,01/06/2022,01/06/2022,M. Sandoval / C. Albala,Dirección,CONICYT/MINSAL,FONIS-Proyectos I&D
13,SA21I0017,Estudio de la salud de población adulta mayor privada de libertad en Chile,01/05/2021,01/05/2021,M. Sandoval / C. Albala,Departamento de Nutrición Humana y Clínica,CONICYT/MINSAL,FONIS-Proyectos I&D
14,SA21I0056,Diseño y evaluación de un modelo de vinculación escuela-hogar para fomentar hábitos saludables en la familia,01/05/2021,01/05/2021,"N. Bustos / M. Sandoval, C. Márquez",Dirección,CONICYT/MINSAL,FONIS-Proyectos I&D
15,PAI77190035,Estudio de las disparidades étnicas en la salud de los adultos mayores en Chile,01/10/2019,01/10/2022,M. Sandoval / F. Vio,Departamento de Nutrición Humana y Clínica,Programa de Capital Humano Avanzado,Inserción de Capital Humano en la Academia
