,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
0,1240344,Crisis alimentarias y desarrollo económico: análisis desde los debates sociológicos latinoamericanos,01/07/2023,01/07/2027,J. Ahumada,,FONDECYT,Regular
1,1240284,International freedom in dispute: the political bases of the NIEO and the WTO,01/07/2023,01/07/2023,J. Ahumada,Unidad Académica de Relaciones Jurídicas y Económicas Internacionales ,FONDECYT,Regular
2,11221151,La voz del Estado en las finanzas internacionales : fondo soberano y estrategia pública en Finlandia (1990-2019),01/05/2021,01/05/2021,J. Ahumada,Unidad Académica de Relaciones Jurídicas y Económicas Internacionales ,FONDECYT,Iniciación en Investigación
3,11201301,La economía política de los Tratados de Libre Comercio entre Estados Unidos y América Latina: los casos de Colombia y Perú,01/05/2020,01/05/2020,J. Ahumada,Unidad Académica de Relaciones Jurídicas y Económicas Internacionales ,FONDECYT,Iniciación en Investigación
4,11190984,¿Por qué chile no es finlandia? La economía política del desarrollo a partir de los recursos naturales,01/04/2019,01/04/2019,J. Ahumada,Unidad Académica de Relaciones Jurídicas y Económicas Internacionales ,FONDECYT,Iniciación en Investigación
5,UI- 035/19,"La economía política del desarrollo latinoamericano en perspectiva comparada: Los casos de Chile, México, Corea del Sur y Finlandia",01/08/2021,01/08/2021,J. Ahumada,Unidad Académica de Relaciones Jurídicas y Económicas Internacionales ,Fondo Central de Investigación,U-INICIA
6,1220338,Making the invisible visible: Strengthening local food systems for concomitant crises and climate change in a digitalized world,01/08/2021,01/08/2021,"R. Kanter / S. Boza, P. Aldunce, F. Vio",Departamento de Nutrición,FONDECYT,Regular
7,40035912-0,Sello de origen para Maíz Amarillo del Ñuble y Uva Corinta,01/10/2022,01/10/2025,M. Paneque / S. Boza,Departamento de Ciencias Ambientales y Recursos Naturales Renovables,Fondos de Innovación para la Competitividad,Gore Ñuble
8,1211169,"Deconstrucción socioecológica de sistemas alimentarios contemporáneos: impactos socio-ambientales, calidad de vida humana y sustentabilidad alimentaria",01/08/2020,01/08/2020,"R. Kanter, S. Boza",Universidad de la Frontera,FONDECYT,Regular
9,1210549,Making the invisible visible: Strengthening local food systems for concomitant crises and climate change in a digitalized world,01/08/2020,01/08/2020,"R. Kanter / S. Boza, M. Anigstein, F. Vio",Departamento de Nutrición,FONDECYT,Regular
10,4002729-0,Transferencia agroecológica con gestión hídrica en secano,01/10/2020,01/10/2023,S. Boza,Departamento de Gestión e Innovación Rural,Fondos de Innovación para la Competitividad,GORE O'Higgins
11,40017951-0,Transferencia Aumento de la competitividad del Mimbre,01/08/2019,01/08/2022,"P. Silva / S. Boza, M. Garrido",Departamento de Producción Agrícola,Fondos de Innovación para la Competitividad,GORE O'Higgins
12,3190784,La construcción de un modelo de salud intercultural como estrategia de desarrollo socio-territorial,01/10/2018,01/10/2018,P. Viera / S. Boza,Dirección Escuela de Graduados,FONDECYT,Postdoctorado
13,1191814,"Alimentación infantil y juvenil en ámbitos rural y urbano: ¿Se relacionan variables sociales, antropológicas y territoriales?",01/09/2018,01/09/2018,"M. Mora / J. Razeto, M. Anigstein, S. Boza",Departamento de Gestión e Innovación Rural,FONDECYT,Regular
14,1190707,Efectos de las políticas públicas en seguridad alimentaria relativas a inocuidad y calidad en los pequeños productores,01/08/2018,01/08/2018,S. Boza / M. Mora,Departamento de Gestión e Innovación Rural,FONDECYT,Regular
15,SA19I0030,"Evaluación de Estrategias para el Fomento al Consumo de Frutas, Verduras y Legumbres",01/03/2019,01/03/2019,"R. Kanter, S. Boza, M. Anigstein",PUC. Facultad de Medicina,CONICYT/MINSAL,FONIS-Proyectos I&D
16,11190493,Impact assessment of sanitary and phytosanitary measures on Chilean food and agricultural trade,01/04/2019,01/04/2019,S. Boza,Departamento de Gestión e Innovación Rural,FONDECYT,Iniciación en Investigación
17,40008900-0,Transferencia modelo comercial a viñateros campesinos,01/10/2018,01/10/2021,"S. Boza / M. Canales, M. Galleguillos",Departamento de Gestión e Innovación Rural,Fondos de Innovación para la Competitividad,GORE O'Higgins
18,1180864,"Alimentación infantil y juvenil en ámbitos rural y urbano y su relación con variables sociales, antropológicas y territoriales",01/07/2017,01/07/2017,"M. Mora / J. Razeto, S. Boza, M. Anigstein",Departamento de Gestión e Innovación Rural,FONDECYT,Regular
19,PYT-2018-0093,Evaluación técnico económica de estrategias sostenibles para la producción de cultivos regados con agua salina,01/11/2017,01/11/2021,"J. Covarrubias / D. Aros, S. Boza",Departamento de Producción Agrícola,Fundación para la Innovación Agraria-FIA,FIA-proyectos
20,PYT-2017-0847,Agregación de valor al chacolí de pequeños productores de la comuna de Doñihue,01/12/2017,01/12/2017,S. Boza,Departamento de Gestión e Innovación Rural,Fundación para la Innovación Agraria-FIA,FIA-proyectos
21,URC-019/17,Consolidación del Núcleo de Estudios de Política Agraria y Desarrollo (NEPAD) de la Universidad de Chile,01/08/2017,01/08/2017,S. Boza,Departamento de Gestión e Innovación Rural,Fondo Central de Investigación,Programa U-Redes: Línea 2 incentivo a la Consolidación de Red; Domeyko II
22,PYT-2016-0363,"Valorización del Vino Chacolí, en el corazón de la identidad doñihuana",01/11/2016,01/11/2018,S. Boza,Departamento de Gestión e Innovación Rural,Fundación para la Innovación Agraria-FIA,FIA-proyectos
23,11160140,Study of the effects of sanitary and phytosanitary regulation on small-scale and family farming,01/06/2016,01/06/2016,S. Boza,Departamento de Gestión e Innovación Rural,FONDECYT,Iniciación en Investigación
24,442787/2016-2,Segurança Alimentar e Nutricional: Possibilidades para convivência com a Seca e o Semiárido,01/10/2017,01/10/2019,S. Boza,Otras Instituciones,Otros Internacionales,Proyectos Internacionales
25,16CET2-63917,Centro de extensión agroalimentario,01/10/2016,01/10/2019,S. Boza,Departamento Agroindustria y Enología,INNOVA,Innova
26,11150233,"Evaluation of the impact of sanitary, phytosanitary and technical measures on Chilean agrifood trade",01/06/2015,01/06/2015,S. Boza,Departamento de Gestión e Innovación Rural,FONDECYT,Iniciación en Investigación
