,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
0,"Ayala, JWA","Reflexions on Popular Education: Historical, Philosophical and Educational Notions for a Necessary Practice",2022,ESTUDIOS DEL DESARROLLO SOCIAL-CUBA Y AMERICA LATINA,SCIELO-otros paises /ESCI/UCH/VID,,
1,"Vargas, P; Lopez, N; Urrutia, L; Acevedo, J; Sandoval, D; Cortes, B",Work activity of medical graduates at the University of Chile. Analysis per campus and graduation year,2015,REVISTA MEDICA DE CHILE,ISI/SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0034-98872015001000007,10.4067/S0034-98872015001000007
2,"Sandoval, D;Bravo, M;Romero, T;Koch, E;Acevedo, J;Henriquez, O",Factors Influencing Blood Pressure Control and Therapeutic Adherence in a Comprehensive Hypertension Management Program,2012,CIRCULATION,ISI/UCH/VID,,
3,"Koch, E; Thorp, J; Bravo, M; Gatica, S; Romero, CX; Aguilera, H; Ahlers, I","Women's Education Level, Maternal Health Facilities, Abortion Legislation and Maternal Deaths: A Natural Experiment in Chile from 1957 to 2007",2012,PLOS ONE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1371/journal.pone.0036613,10.1371/journal.pone.0036613
4,"Koch, E; Romero, T; Romero, C; Manriquez, L; Paredes, M; Ahumada, C; Aguilera, H",Impact of Height on Cardiovascular Risk Factors and All-Cause Mortality: A Prospective Study in a Cohort of Chilean Adults,2010,CIRCULATION,ISI/UCH/VID,,
5,"Koch, E; Romero, T; Romero, CX; Aguilera, H; Paredes, M; Vargas, M; Ahumada, C",Early Life and Adult Socioeconomic Influences on Mortality Risk: Preliminary Report of a 'Pauper Rich' Paradox in a Chilean Adult Cohort,2010,ANNALS OF EPIDEMIOLOGY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.annepidem.2010.03.009,10.1016/j.annepidem.2010.03.009
6,"Erazo M., Bertoglia M.P., Gormaz J.G., Libuy M., Bertossi C.","Tobacco public health and harm reduction: Principles, perceptions and programs",2015,"Public Health and Harm Reduction: Principles, Perceptions and Programs",SCOPUS/UCH/VID,,
7,"Erazo M., Bertoglia M.P., Gormaz J.G., Bertossi C., Libuy M.","Secondhand smoke: Chemical composition, exposure, health consequences and public policies",2015,"Nicotine Dependence, Smoking Cessation and Effects of Secondhand Smoke",SCOPUS/UCH/VID,,
8,"Bravo, MA; Molina, MG; Martinez-Ledesma, M; Barbas, BD; Urra, B; Elias, A; Souza, J; Villalobos, C; Namour, JH; Ovalle, E; Venchiarutti, JV; Blunier, S; Valdes-Abreu, JC; Guillermo, E; Rojo, E; de Pasquale, L; Carrasco, E; Leiva, R; Rivera, CC; Foppiano, A; Milla, M; Munoz, PR; Stepanova, M; Valdivia, JA; Cabrera, M","Ionospheric response modeling under eclipse conditions: Evaluation of 14 December 2020, total solar eclipse prediction over the South American sector",2022,FRONTIERS IN ASTRONOMY AND SPACE SCIENCES,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.3389/fspas.2022.1021910,10.3389/fspas.2022.1021910
9,"Sandoval, D; Bello, F; Bravo, M; Romero, TE",Progression of Obesity and Physical Inactivity in Chilean Medical and Dentistry Schools Students. A Call for Action,2020,CIRCULATION,ISI/UCH/VID,http://dx.doi.org/10.1161/circ.141.suppl_1.P464,10.1161/circ.141.suppl_1.P464
10,"Koch, E;Calhoun, B;Aracena, P;Gatica, S;Bravo, M","Women's education level, contraceptive use and maternal mortality estimates",2014,PUBLIC HEALTH,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.puhe.2014.01.008,10.1016/j.puhe.2014.01.008
11,"Sandoval, D;Bravo, M;Romero, T;Koch, E;Acevedo, J;Henriquez, O",Factors Influencing Blood Pressure Control and Therapeutic Adherence in a Comprehensive Hypertension Management Program,2012,CIRCULATION,ISI/UCH/VID,,
12,"Koch, E; Thorp, J; Bravo, M; Gatica, S; Romero, CX; Aguilera, H; Ahlers, I","Women's Education Level, Maternal Health Facilities, Abortion Legislation and Maternal Deaths: A Natural Experiment in Chile from 1957 to 2007",2012,PLOS ONE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1371/journal.pone.0036613,10.1371/journal.pone.0036613
