,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
17,"Galdámez Celada, Liliana",El medio ambiente en la jurisprudencia del Tribunal Constitucional de Chile,2020,Revista de la Facultad de Derecho,SCIELO-otros paises /ESCI/UCH/VID,http://dx.doi.org/10.22187/rfd2020n48a7,10.22187/rfd2020n48a7
18,"Galdamez Zelada, L","Environment, constitution and treaties in Chile",2017,Boletin Mexicano de Derecho Comparado,SCOPUS/SCIELO-otros paises /UCH/VID,http://dx.doi.org/10.22201/iij.24484873e.2017.148.10997,10.22201/iij.24484873e.2017.148.10997
19,"Allard Soto, Raúl; Hennig Leal, Mônia Clarissa; Galdámez Zelada, Liliana",El derecho a la salud y su (des)protección en el estado subsidiario,2016,ESTUDIOS CONSTITUCIONALES,SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-52002016000100004,10.4067/S0718-52002016000100004
20,"Galdámez Zelada, Liliana",Entrevista a Jorge Tapia Valdés,2015,ESTUDIOS CONSTITUCIONALES,SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-52002015000200017,10.4067/S0718-52002015000200017
21,"Duhalde, FJG",THE APPLICABLE LAW TO THE INTERNATIONAL CONTRACTS IN THE ABSENCE OF CHOICE,2014,REVISTA CHILENA DE DERECHO,ISI/SCIELO-Chile/SCOPUS/UCH/VID,http://dx.doi.org/10.4067/S0718-34372014000100010,10.4067/S0718-34372014000100010
22,Francisco José Grob Duhalde,"La reserva de Chile a la ""Convención de Viena"" de 1980",2011,REVISTA DE DERECHO (VALPARAISO),SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-68512011000100001,10.4067/S0718-68512011000100001
23,"Infante-Caffi, María Teresa",Discurso de recepción de Medalla Rectoral de la profesora María Teresa Infante Caffi,2019,ESTUDIOS INTERNACIONALES (SANTIAGO),SCIELO-Chile/UCH/VID,http://dx.doi.org/10.5354/0719-3769.2019.52823,10.5354/0719-3769.2019.52823
24,"Caffi, MTT",The Pact of Bogota: Cases and Practice,2017,ANUARIO COLOMBIANO DE DERECHO INTERNACIONAL-ACDI,ESCI/SCOPUS/UCH/VID,http://dx.doi.org/10.12804/revistas.urosario.edu.co/acdi/a.5294,10.12804/revistas.urosario.edu.co/acdi/a.5294
25,Caffi M.T.I.,Latin America and the international court of justice: The pact of Bogota,2016,Latin America and the International Court of Justice: Contributions to International Law,SCOPUS/UCH/VID,,
26,"Infante Caffi, María Teresa",Las fronteras desde la perspectiva del Derecho Internacional,2016,ESTUDIOS INTERNACIONALES (SANTIAGO),SCIELO-Chile/UCH/VID,http://dx.doi.org/10.5354/0719-3769.2016.44520,10.5354/0719-3769.2016.44520
27,"Infante Caffi, María",The Construction of a Humanized International Law Antônio A. Cançado Trindade.,2016,ESTUDIOS INTERNACIONALES (SANTIAGO),SCIELO-Chile/UCH/VID,http://dx.doi.org/10.5354/0719-3769.2016.39885,10.5354/0719-3769.2016.39885
28,"Caffi, MTI",Peru v. Chile: The International Court of Justice Decides on the Status of the Maritime Boundary,2014,CHINESE JOURNAL OF INTERNATIONAL LAW,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1093/chinesejil/jmu037,10.1093/chinesejil/jmu037
29,Infante M.T.,The outer continental shelf and South American coastal states,2010,"Law, Technology and Science for Oceans in Globalisation: IUU Fishing, Oil Pollution, Bioprospecting, Outer Continental Shelf",SCOPUS/UCH/VID,http://dx.doi.org/10.1163/ej.9789004180406.i-610,10.1163/ej.9789004180406.i-610
30,"Thayer Correa, Luis Eduardo; Tijoux, María Emilia; Lages, Rita; Fouillioux, Matías",EL ESTADO EN SU FRONTERA: ARBITRARIEDAD E ILEGALIDAD EN LAS POLÍTICAS MIGRATORIAS RECIENTES EN CHILE*,2022,Dialogo andino,SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0719-26812022000200167 ,10.4067/S0719-26812022000200167 
31,"Lages, Rita","O princípio jurídico da solidariedade e da partilha equitativa de responsabilidades entre Estados-membros na política de asilo da União Europeia. Anotação ao acórdão do Tribunal de Justiça (Grande Sala), República Eslovaca e Hungria/Conselho da União Europeia (C-643/15 e C-647/15), de 6 de setembro de 2017",2018,e-Pública: Revista Eletrónica de Direito Público,SCIELO-otros paises /UCH/VID,,
32,"Moure, AM",THE INTER-AMERICAN DEFENDER PROTECTING THE RIGHTS OF THE CHILD. FURLAN CASE,2013,REVISTA CHILENA DE DERECHO,ISI/SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-34372013000300009,10.4067/S0718-34372013000300009
33,"Pino, AMM",THE EUROPEAN OMBUDSMAN IN THE FRAMEWORK OF THE EUROPEAN UNION,2011,REVISTA CHILENA DE DERECHO,ISI/SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-34372011000300002,10.4067/S0718-34372011000300002
34,"Nash Rojas, Claudio",Nuevos desarrollos sobre corrupción como violación de Derechos Humanos. El Informe ¿Derechos Humanos y Corrupción¿ de la Comisión Interamericana de Derechos Humanos,2021,Cuestiones constitucionales,SCIELO-otros paises /UCH/VID,http://dx.doi.org/10.22201/iij.24484881e.2021.45.16662,10.22201/iij.24484881e.2021.45.16662
35,"Nash Rojas, Claudio",Justicia transicional y los límites de lo (posible) punible. Reflexiones sobre la legitimidad del proceso de paz en Colombia,2018,Opinión Jurídica,SCIELO-otros paises /UCH/VID,http://dx.doi.org/10.22395/ojum.v17n35a1,10.22395/ojum.v17n35a1
36,"Nash Rojas, Claudio; Núñez Donald, Constanza",Impact of international human rights law on jurisdictional protection of groups in situationsof structural discrimination in Chile,2018,ESTUDIOS CONSTITUCIONALES,SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-52002018000200221,10.4067/S0718-52002018000200221
37,"Nash, C",Human Rights and Corruption. A multidimentional approach,2018,ESTUDIOS DE DERECHO,ESCI/UCH/VID,http://dx.doi.org/10.17533/udea.esde.v75n166a07,10.17533/udea.esde.v75n166a07
38,Nash Rojas C.,The margin of appreciation doctrine and its void of reception by the Inter-American court of human rights case law,2018,ANUARIO COLOMBIANO DE DERECHO INTERNACIONAL-ACDI,SCOPUS/ESCI/UCH/VID,http://dx.doi.org/10.12804/revistas.urosario.edu.co/acdi/a.6539,10.12804/revistas.urosario.edu.co/acdi/a.6539
39,"NASH, CLAUDIO; NÚÑEZ, CONSTANZA",LOS USOS DEL DERECHO INTERNACIONAL DE LOS DERECHOS HUMANOS EN LA JURISPRUDENCIA DE LOS TRIBUNALES SUPERIORES DE JUSTICIA EN CHILE,2017,ESTUDIOS CONSTITUCIONALES,SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-52002017000100002,10.4067/S0718-52002017000100002
40,"Nash Rojas C., Núñez Donald C.
",Formal and substantive reception of international human rights law: Comparative experiences and chilean case,2017,Boletin Mexicano de Derecho Comparado,SCOPUS/SCIELO-otros paises /UCH/VID,http://dx.doi.org/10.22201/iij.24484873e.2017.148.10999,10.22201/iij.24484873e.2017.148.10999
41,"Rojas, CN","ECONOMIC, SOCIAL AND CULTURAL RIGHTS AND THE CONSTITUTIONAL JUSTICE IN LATIN AMERICA: DEVELOPMENTS IN CASE LAW",2011,ESTUDIOS CONSTITUCIONALES,SCOPUS/ISI/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-52002011000100004,10.4067/S0718-52002011000100004
42,"Rojas, CN",The relationship between the right to private life and the right of freedom of expression in the jurisprudence of the Inter-American Court of Human Rights,2008,ESTUDIOS CONSTITUCIONALES,ISI/UCH/VID,,
43,"Lagos G., Van Klaveren A.",Inter-american relations in global perspective,2019,"Latin America, the United States, and the Inter-American System",SCOPUS/UCH/VID,http://dx.doi.org/10.4324/9780429052040-4,10.4324/9780429052040-4
44,"Klaveren, Alberto van",Discurso de recepción de Medalla Rectoral del profesor Alberto van Klaveren,2019,ESTUDIOS INTERNACIONALES (SANTIAGO),SCIELO-Chile/UCH/VID,http://dx.doi.org/10.5354/0719-3769.2019.52824,10.5354/0719-3769.2019.52824
45,Van Klaveren A.,Understanding Latin American foreign policies,2018,Latin American Nations in World Politics: Second Edition,SCOPUS/UCH/VID,http://dx.doi.org/10.4324/9780429495052,10.4324/9780429495052
