,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
0,049/2020,Manejo sostenible del perforador de semillas Perzelia arda asociado a Hualo (Nothofagus glauca) en Chile central,01/08/2020,01/08/2023,"A. Huerta / Ã. Chiffelle, T. Curkovic",Departamento de Silvicultura y Conservación de la Naturaleza,CONAF,Investigación del Bosque Nativo
1,FIC201529,Agregación de valor a las hortalizas de la región de O´Higgins,01/07/2022,01/07/2022,Ã. Chiffelle,Departamento Agroindustria y Enología,Fondos de Innovación para la Competitividad,GORE O'Higgins
2,114-187,Effectiveness of new natural biopesticides against the elm leaf beetle Xanthogaleruca luteola (Coleoptera: Chrysomelidae),01/03/2014,01/03/2014,Ã. Chiffelle / A. Huerta,Departamento Agroindustria y Enología,FONDECYT,Regular
3,1130443,Botanical insecticides: new natural combinations for sustained pest management,01/03/2013,01/03/2013,Ã. Chiffelle / A. Huerta,Departamento Agroindustria y Enología,FONDECYT,Regular
4,1110150,Formulation and evaluation in field of bionsecticides,01/03/2011,01/03/2011,A. Huerta / Ã. Chiffelle,Departamento de Silvicultura y Conservación de la Naturaleza,FONDECYT,Regular
5,1090152,Insecticidal activity of botanical extracts on elm leaf beetle (Xanthogaleruca (pyrrhalta) luteola),01/03/2009,01/03/2009,A. Huerta / Ã. Chiffelle,Departamento de Silvicultura y Conservación de la Naturaleza,FONDECYT,Regular
6,1085031,Bioactividad de extractos botánicos para su uso en el manejo integrado de plagas,01/03/2008,01/03/2008,A. Huerta / Ã. Chiffelle,Departamento de Silvicultura y Conservación de la Naturaleza,FONDECYT,Regular
7,1040080,"Extracción, caracterización química y propiedades reológicas y texturales de hidrocoloides de especies de zonas áridas 
",01/03/2004,01/03/2004,C. Saenz / Ã. Chiffelle,Departamento Agroindustria y Enología,FONDECYT,Regular
8,1020138,"Diseño de alimentos tipo snack ricos de fibra, a partir de berries: Definición y optimización de parámetros de proceso y estudio de vida útil",01/06/2002,01/06/2002,"M. Hurtado, Ã. Chiffelle",Departamento Agroindustria y Enología,FONDECYT,Regular
9,I2-02/1-2,"Uso de berries no tradicionales para el desarrollo de un alimento tipo ""snack"", rico en fibra dietaria",01/03/2002,01/03/2004,M. Hurtado / Ã. Chiffelle,Departamento Agroindustria y Enología,Fondo Central de Investigación,INICIACION
10,1000831,"Mecanismos fisiopatológicos de las manifestaciones neuropáticas centrales y periféricas de la diabetes mellitus no-insulino dependiente (DMNID).
",01/03/2000,01/03/2000,"J. Castillo / Ã. Chiffelle, M. Campero",Departamento de Ciencias Neurológicas Oriente,FONDECYT,Regular
11,1230778,Postharvest life extension and waste reduction of blueberries by means of combining emerging technologies focused on food safety,01/07/2022,01/07/2022,"C. Char / A. Bunger, J. Ortiz, V. Escalona",Departamento de Ciencia de los Alimentos y Tecnología Química,FONDECYT,Regular
12,IT23I0100,Desarrollo e implementación de un sistema modular para la producción controlada de cultivos intensivos,01/04/2023,01/04/2023,V. Escalona,Centro de Agricultura y Medio Ambiente,FONDEF,IDEA
13,1231624,"A systematic approach on analyzing the relationship between ripening, composition, functional properties of the peel and resistance to sunburn on pomegranate, in a changing environment",01/08/2022,01/08/2022,V. Escalona,U. Católica de Valparaiso,FONDECYT,Regular
14,1230703,Effects of light quality on growth and functional compounds of green and red leafy vegetables under controlled environments by using less energy to feed the future,01/03/2023,01/03/2026,"V. Escalona / Ã. Peña, H. Silva",Centro de Estudios de Post - Cosechas,FONDECYT,Regular
15,3220401,The understanding of children¿s vegetables liking - as a tool for promoting consumption and supporting the horticultural industry,01/04/2022,01/04/2025,K. Estay / V. Escalona,Departamento Agroindustria y Enología,FONDECYT,Postdoctorado
