,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
0,"Campos-Galdames D., Adaros-Santander J., Díaz-Barrera N.",Conditional sentences in Krio Grammar,2021,Lenguas Modernas,SCOPUS/UCH/VID,,
1,"Javiera Adaros S., Angela Tironi C.","""what the f*ck was that?!"" a preliminary study on the use of swear words by university english as a foreign language learners in Chile",2017,Lenguas Modernas,SCOPUS/UCH/VID,,
2,"Fajardo, SC",What foundational diccionaries can say about Chilean food. Part One,2021,SCRIPTA-REVISTA INTERNACIONAL DE LITERATURA I CULTURA MEDIEVAL I MODERNA-INTERNATIONAL JOURNAL OF MEDIEVAL & MODERN LITERATURE & CULTURE,SCOPUS/ESCI/UCH/VID,http://dx.doi.org/10.7203/SCRIPTA.18.22768,10.7203/SCRIPTA.18.22768
3,"Fajardo, SC",History of the spanish lexicon and World Wide Web: some exemples,2020,DOXA COMUNICACION,SCOPUS/ESCI/UCH/VID,http://dx.doi.org/10.31921/doxacom.n31a20,10.31921/doxacom.n31a20
4,Fajardo S.C.,"Ginopia, silent. Gender, discourse, dictionary",2019,LITERATURA Y LINGUISTICA,SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.29344/0717621X.40.2073,10.29344/0717621X.40.2073
5,"Fajardo S.C., Riquelme R.K.","On demonyms: Historiography, monikers, and standardization",2019,LITERATURA Y LINGUISTICA,SCOPUS/SCIELO-Chile/UCH/VID,,
6,"Fajardo, SC; Riquelme, RK",Morphological considerations about the demonym. A case study: Chile,2019,RILCE-REVISTA DE FILOLOGIA HISPANICA,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.15581/008.35.2.416-40,10.15581/008.35.2.416-40
7,"Kordic Riquelme, Raïssa; Chávez Fajardo, Soledad","Qué se entiende por gentilicio. Aproximaciones onomasiológicas, sintácticas y morfológicas. Prolegómenos",2017,Boletin de Filologia,SCOPUS/SCIELO-Chile/UCH/VID,,
8,"Fajardo S.C., Puntch R.D.",Linguistic ideas in pre-scientific codifications of American Spanish,2016,Pluricentric Languages and Non-Dominant Varieties Worldwide: Part II: The Pluricentricity of Portuguese and Spanish: New Concepts and Descriptions,SCOPUS/UCH/VID,http://dx.doi.org/10.3726/978-3-653-07113-9,10.3726/978-3-653-07113-9
9,Chávez Fajardo Soledad,Pedro Alvarez de Miranda Los diccionarios del español moderno,2013,Boletin de Filologia,SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-93032013000100011,10.4067/S0718-93032013000100011
10,Soledad Chávez Fajardo ,Antoni Nomededeu Rull Diccionario de fútbol,2011,Boletin de Filologia,SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-93032011000100011,10.4067/S0718-93032011000100011
11,Soledad Chávez Fajardo*,Ideas lingüísticas en prólogos de diccionarios diferenciales del español de Chile: Etapa 1875-1928,2010,Boletin de Filologia,SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-93032010000200003,10.4067/S0718-93032010000200003
12,"ESPINOZA, MARCO; REYES, ANTONIA; GÁEZ, DIEGO; ORTIZ, JOSÉ",(NON)THEMATIZATION AND LANGUAGE IDEOLOGIES IN THE POLITICAL PLATFORMS OF THE MEMBERS OF THE CHILEAN CONSTITUTIONAL CONVENTION,2022,RLA-REVISTA DE LINGUISTICA TEORICA Y APLICADA,SCIELO-Chile/UCH/VID,http://dx.doi.org/10.29393/rla60-12ntmd30012,10.29393/rla60-12ntmd30012
13,"Espinoza, M",Language Ideologies in the Study of 'Indigenous Language Competence' in Chile. Theoretical and Methodological Implications,2019,ESTUDIOS FILOLOGICOS,ISI/SCIELO-Chile/SCOPUS/UCH/VID,http://dx.doi.org/10.4067/s0071-17132019000200173,10.4067/s0071-17132019000200173
14,"Alvarado, Marco Espinoza",EL ¿NATIVOHABLANTISMO¿ EN LA INVESTIGACIÓN DE LAS LENGUAS INDÍGENAS: EL CASO DEL MAPUDUNGUN EN CHILE,2019,Trabalhos em Linguística Aplicada,SCIELO-otros paises /UCH/VID,http://dx.doi.org/10.1590/010318138654851489751,10.1590/010318138654851489751
