,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
0,SA23I0170,Barreras y facilitadores para el tamizaje de retinopatía diabética en diabéticos tipo 1 y 2 en la atención primaria del sistema público de salud del área Metropolitana,01/05/2023,01/05/2023,"R. Vidal / O. Horna, C. Urzúa, G. Cavada, A. Hillerns, B. Aguirre",Centro de Diagnóstico,CONICYT/MINSAL,FONIS-Proyectos I&D
1,SA19I0191,"Evaluación rápida de ceguera evitable, discapacidad visual y sus causas en Chile",01/10/2019,01/10/2021,"R. Vidal / F. Rojas, B. Aguirre",Centro de Diagnóstico,CONICYT/MINSAL,FONIS-Proyectos I&D
2,1940133,A prospective randomised trial of a single intraoperative five minute dose of 5-Fluoracil in pacients undergoing primary glaucoma filtration surgery,01/03/1994,01/03/1996,R. Donoso,Unidad de Oftalmología Oriente,FONDECYT,Regular
3,SA16I0078,Diagnóstico Molecular para pacientes con albinismo ocular o albinismo oculocutáneo: Construcción de un Banco de ADN genómico y Secuenciación de Exoma,01/10/2016,01/10/2016,G. Gutiérrez,Departamento de Oftalmología,CONICYT/MINSAL,FONIS-Proyectos I&D
4,SA23I0153,Uso de variantes HLA como un potencial criterio diagnóstico en pacientes con uveítis idiopática,01/05/2023,01/05/2023,"C. Urzúa / R. Verdugo, A. Hillerns, G. Cavada, J. Aguillón",Departamento de Oftalmología,CONICYT/MINSAL,FONIS-Proyectos I&D
5,SA23I0170,Barreras y facilitadores para el tamizaje de retinopatía diabética en diabéticos tipo 1 y 2 en la atención primaria del sistema público de salud del área Metropolitana,01/05/2023,01/05/2023,"R. Vidal / O. Horna, C. Urzúa, G. Cavada, A. Hillerns, B. Aguirre",Centro de Diagnóstico,CONICYT/MINSAL,FONIS-Proyectos I&D
6,SA20I0180,Impacto de la implementación de un modelo de atención multidisciplinaria de alta especialidad en pacientes con patologías de retina médica,01/04/2020,01/04/2020,A. Hillerns / C. Urzúa,Departamento de Oftalmología,CONICYT/MINSAL,FONIS-Proyectos I&D
7,ID20I10391,Test automatizado para la detección temprana de patologías retinales en el paciente adulto mayor,01/05/2020,01/05/2020,"C. Urzúa / F. Rojas, R. Weber, A. Hillerns, S. Maldonado",Departamento de Oftalmología,FONDEF,IDEA
8,EQM180214,Proyecto para adquisición de Laser Flare Meters KOWA FM-700 para el desarrollo de Investigación e Innovación en enfermedades inflamatorias intraoculares,01/07/2018,01/07/2018,"C. Urzúa / A. Hillerns, M. López",Escuela de Medicina,FONDEQUIP,Concurso de Equipamiento Científico
9,SA23I0047,Validación de la pupilometría cromática como biomarcador para el diagnóstico precoz de glaucoma crónico de ángulo abierto,01/05/2023,01/05/2023,"I. Plaza / D. Castillo, P. Maldonado, P. Romero, C. Devia, M. Juricic, A. Estay",Departamento de Tecnología Médica,CONICYT/MINSAL,FONIS-Proyectos I&D
10,11221006,Learning to see faces through low-vision eyes: transference to real-life scenarios of oculomotor and perceptual learning,01/05/2021,01/05/2021,M. Juricic,Departamento de Oftalmología,FONDECYT,Iniciación en Investigación
11,SA21I0049,Evaluación de la respuesta pupilar a luz cromática como biomarcador de Glaucoma,01/05/2021,01/05/2021,"I. Plaza / M. Juricic, C. Araya, P. Maldonado",Departamento de Tecnología Médica,CONICYT/MINSAL,FONIS-Proyectos I&D
12,3180389,Neuroplasticidad en pacientes con baja visión por pérdida de la visión central causada por patología retinal: centralización de la mirada e impacto en las vías visuales magnocelular y parvocelular,01/03/2018,01/03/2021,M. Juricic / P. Maldonado,Departamento de Neurociencias,FONDECYT,Postdoctorado
13,3170492,"Centralización de la mirada e impacto en las vías visuales magnocelular y parvocelular, en pacientes con pérdida de la visión central",01/08/2016,01/08/2016,M. Juricic / P. Maldonado,Instituto de Ciencias Biomédicas,FONDECYT,Postdoctorado
14,SA17I0043,"Desarrollo de una estrategia de rehabilitación de la percepción visual en pacientes con Baja Visión causada por patología retinal
",01/05/2017,01/05/2017,M. Juricic / P. Maldonado,Departamento de Oftalmología,CONICYT/MINSAL,FONIS-Proyectos I&D
15,IT17I0087,Test de predicción rápida de respuesta a tratamiento con glucocorticoides en pacientes con Uveitis,01/12/2017,01/12/2019,"C. Urzúa / I. Goecke, M. Juricic",Departamento de Oftalmología,FONDEF,IDEA
16,1241140,Southern Native American ancestry and candidate genes association with pseudoexfoliation glaucoma,01/08/2023,01/08/2023,"L. Herrera / P. Romero, S. Flores, F. Medina",Instituto de Ciencias Biomédicas,FONDECYT,Regular
17,SA23I0047,Validación de la pupilometría cromática como biomarcador para el diagnóstico precoz de glaucoma crónico de ángulo abierto,01/05/2023,01/05/2023,"I. Plaza / D. Castillo, P. Maldonado, P. Romero, C. Devia, M. Juricic, A. Estay",Departamento de Tecnología Médica,CONICYT/MINSAL,FONIS-Proyectos I&D
18,1220671,"Mapuche ancestry and candidate genes associations with pseudoexfoliation glaucoma, a leading causes of blindness
",01/08/2021,01/08/2021,L. Herrera / P. Romero,Instituto de Ciencias Biomédicas,FONDECYT,Regular
19,1201376,Subtypes of Native American ancestry and leading causes of blindness: Mapuche ancestry-specific associations with pseudoexfoliation glaucoma risk in Chile,01/07/2019,01/07/2019,P. Romero,Departamento de Oftalmología,FONDECYT,Regular
20,SA19I0199,Elucidando las bases genéticas de trastornos oculares del desarrollo y otras enfermedades oculares hereditarias en la población Chilena,01/03/2019,01/03/2019,"P. Romero, M. Vogel",Facultad de Medicina,CONICYT/MINSAL,FONIS-Proyectos I&D
21,1191170,Subtypes of Native American ancestry and leading causes of blindness: Mapuche ancestry-specific associations with pseudoexfoliation glaucoma risk in Chile,01/09/2018,01/09/2018,P. Romero / L. Herrera,Escuela de Medicina,FONDECYT,Regular
22,ID17I10212,Enfermedades oftalmológicas raras en Chile: una nueva estrategia de abordaje integral,01/05/2017,01/05/2017,L. Herrera / P. Romero,Instituto de Ciencias Biomédicas,FONDEF,IDEA Bietapa
23,1171619,Estimating the prevalence of glaucoma in four chilean areas where mixed populations with different genetec ancestry reside,01/09/2016,01/09/2016,"P. Romero / R. Assar, L. Herrera",Departamento de Oftalmología,FONDECYT,Regular
24,1161042,Correlation between clinical characteristics and genetic mutations in Chilean families with glaucoma,01/06/2015,01/06/2015,"P. Romero / L. Herrera, R. Assar",Departamento de Oftalmología,FONDECYT,Regular
25,1120860,"LMX1B gene mutations, affect expression of myocilin gene, leading to primary open angle glaucoma",01/03/2012,01/03/2012,P. Romero / L. Herrera,OFTALMOLOGIA,FONDECYT,Regular
26,1231191,Fear in the anthropocene: causes and consequences of risk-taking behavior in birds,01/03/2023,01/03/2027,P. Sabat,"UAI, Fac. de Ciencias y Tecnología",FONDECYT,Regular
27,1200513,Ecological opportunity and levels of individual diet specialization in a broadly distributed bird: the role of animal personalities and physiological flexibility,01/03/2020,01/03/2024,P. Sabat,"UAI, Fac. de Ciencias y Tecnología",FONDECYT,Regular
28,1201979,"¿Evaluation of the immune response and genetic background in Vogt-Koyanagi-Harada disease: implications on diagnosis and therapy""",01/08/2019,01/08/2019,C. Urzúa / P. Sabat,Departamento de Oftalmología,FONDECYT,Regular
29,Fondap01,Centro de investigación en biodiversidad antártica y subantártica (CIBAS),01/06/2015,01/06/2015,"E. Poulin / P. Sabat, A. Vargas, L. Hinojosa",Departamento de Ciencias Ecológicas,FONDAP,Programa FONDAP
30,ID21I10426,Test biomarcador basado en miRNAs de lágrima para la determinación de la actividad inflamatoria en pacientes con uveitis,01/04/2021,01/04/2021,"C. Urzúa / R. López, C. Hodar, L. Traipe",Departamento de Oftalmología,FONDEF,IDEA
31,1201404,Albumin in the tear fluid of patients diagnosed with subtypes of Dry Eye: Exploring its utility in diagnosis of the inflammatory component of the disease,01/07/2019,01/07/2019,"R. López / L. Traipe, E. Maldonado",Instituto de Ciencias Biomédicas,FONDECYT,Regular
32,1191048,Albumin in the tear fluid of patients diagnosed with subtypes of dry eye: exploring its use in diagnosis and assessment of response to treatment,01/08/2018,01/08/2018,"R. López / E. Maldonado, L. Traipe",Instituto de Ciencias Biomédicas,FONDECYT,Regular
33,1180968,ALBUMIN IN THE TEAR FLUID OF PATIENTS DIAGNOSED WITH SUBTYPES OF DRY EYE: EXPLORING ITS USE IN DIAGNOSIS AND ASSESSMENT OF RESPONSE TO TREATMENT,01/07/2017,01/07/2017,"R. López / E. Maldonado, L. Traipe",Instituto de Ciencias Biomédicas,FONDECYT,Regular
34,1151005,Comprehensive study on Dry Eye and Ocular Surface Disease among glaucomatous patients treated pharmacologically with topical medications: Search for Dry Eye molecular and cytological markers,01/03/2015,01/03/2018,R. López / L. Traipe,Programa de Biología Celular y Molecular,FONDECYT,Regular
35,1110325,Dry eye syndrome secondary to laser refractive sugery (LASIK): a longitudinal prospective study of its association with changes in the proteome of the tear fluid,01/03/2011,01/03/2015,R. López / L. Traipe,Programa de Biología Celular y Molecular,FONDECYT,Regular
36,1100411,Dry eye syndrome secondary to laser refractive surgery (lasik): A longitudinal prespective study of its association with changes in the proteome of the tear fluid,01/03/2010,01/03/2010,R. López / L. Traipe,Programa de Biología Celular y Molecular,FONDECYT,Regular
37,1090661,Dry eye sindrome secondary to laser refractive surgery (lasik): A longitudinal prospective study of its association with changes in the proteome of the tear fluid.,01/03/2009,01/03/2009,R. López / L. Traipe,Instituto de Ciencias Biomédicas,FONDECYT,Regular
38,1080580,Caracterización de subtipos clínicos de síndrome de ojo seco (SOS) mediante evaluación proteomica del fluido lagrimal,01/03/2008,01/03/2008,R. López / L. Traipe,Programa de Biología Celular y Molecular,FONDECYT,Regular
39,004,Síndrome de Ojo seco en Adultos Mayores Residentes en Hogares de Acogida. Tipificación Clínica y Molecular,01/12/2006,01/12/2007,"L. Traipe / R. López, P. Meza",Otras Instituciones,CONICYT/MINSAL,FONIS-Proyectos I&D
40,1241853,"Unraveling Vogt-Koyanagi-Harada disease: immunogenetics, immunopeptidome and autoimmunity",01/08/2023,01/08/2023,"C. Urzúa, G. Cavada",Centro de Diagnóstico,FONDECYT,Regular
41,1231843,miRNA-mediated effects in CD4+ T cells as regulators of Choroidal-Retinal Pigment Epithelial interaction in Vogt-Koyanagi-Harada disease,01/08/2022,01/08/2022,"C. Hodar, C. Urzúa",Otras Instituciones,FONDECYT,Regular
42,1231792,"Unraveling Vogt-Koyanagi-Harada disease: immunogenetics, immunopeptidome and autoimmunity",01/08/2022,01/08/2022,"G. Cavada, L. Carreño, C. Urzúa",Centro de Diagnóstico,FONDECYT,Regular
