,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
0,1231310,The effect of cold and copper on the transcriptional regulation of Listeria monocytogenes biofilms,01/08/2022,01/08/2022,"A. Reyes / M. Latorre, M. Toro",Dirección,FONDECYT,Regular
1,1230194,The methylome transcriptional regulatory network activated by copper in Enterococcus faecalis,01/03/2023,01/03/2027,M. Latorre / A. Reyes,Otras Instituciones,FONDECYT,Regular
2,1230195,BCL6: a new transcription factor regulating cardiomyocyte hypertrophy in rat and human models,01/03/2023,01/03/2027,"V. Parra / M. Latorre, Z. Pedrozo, V. Ramos Henriques",Departamento de Bioquímica y Biología Molecular,FONDECYT,Regular
3,1230249,Role of the hepatic co-chaperone FKBP51 in the regulation of mitochondrial function in health and disease,01/07/2022,01/07/2022,"R. Troncoso / M. Latorre, V. Parra, M. Correa",Nutrición Básica,FONDECYT,Regular
4,ATE230011,Plant Abiotic Stress tolerance for a Sustainable Agriculture (PASSA): Molecular Strategies for improving Plant Tolerance to drought and salinity,01/06/2023,01/06/2023,"C. Stange / M. Handford, M. Latorre, L. Norambuena",Departamento de Biología,Programa de Investigación Asociativa,Anillo de Investigación en Ciencia y Tecnología Temático
5,1220996,The effect of cold and copper on the transcriptional regulation of Listeria monocytogenes biofilms,01/09/2021,01/09/2021,"A. Reyes / M. Latorre, M. Toro",Dirección,FONDECYT,Regular
6,1211925,Transcriptional cross-response of Listeria monocytogenes biofilm to low temperature and copper,01/08/2020,01/08/2020,"A. Reyes / M. Latorre, M. Toro",Dirección,FONDECYT,Regular
7,FB210005,Center for Mathematical Modeling,01/11/2021,01/11/2026,"H. Ramírez / J. San Martín, S. Martínez, C. Conca, A. Maass, J. San Martín, J. Correa, I. Rapaport, M. Kiwi, P. Felmer, S. Martínez, A. Osses, M. Clerc, J. Fontbona, M. Matamala, J. Ortega, M. Latorre, J. Soto, D. Remenik, S. Donoso, F. Tobar, C. Muñoz, A. Daniilidis, H. Van Den Bosch, M. Stein, M. Kowalczyk",Centro de Modelamiento Matemático,Programa Financiamiento Basal,Basal
8,NAM21I0024,Molecular Crosstalk Between Down Syndrome and Alzheimer¿s Disease: A Bioinformatic Approach,01/03/2021,01/03/2021,"V. Parra / V. Ramos Henriques, M. Latorre",Departamento de Bioquímica y Biología Molecular,Desafío Global en Longevidad Saludable,Longevidad Saludable: Fase Internacional Catalizadora
9,ACT210004,Systems Biology Center for the study of extremophile communities from mining tailings,01/10/2021,01/10/2024,"M. Latorre / A. Reyes, V. Ramos Henriques, V. Parra",NO INFORMADO,Programa de Investigación Asociativa,Anillo de Investigación en Ciencia y Tecnología Temático
10,1201356,How does copper affect the transcriptional response of Listeria monocytogenes biofilms at low temperature?,01/08/2019,01/08/2019,"A. Reyes / M. Toro, M. Latorre",Dirección,FONDECYT,Regular
11,1190743,RCAN1 trisomy and the control of PINK1 levels in the survival of human Down's syndrome induced pluripotent stem cells (iPSC) and iPSC-derived cardiomyocytes,01/04/2019,01/04/2023,"V. Parra / M. Latorre, V. Ramos Henriques",Departamento de Bioquímica y Biología Molecular,FONDECYT,Regular
12,1190742,Non-coding RNA global transcriptional regulatory network activated by metals in Enterococcus faecalis,01/04/2019,01/04/2023,M. Latorre / A. Reyes,Otras Instituciones,FONDECYT,Regular
13,REDI170193,Estudio de especies bacterianas nativas de importancia nacional mediante estrategias de Biología de Sistemas,01/11/2017,01/07/2019,M. Latorre / A. Reyes,Otras Instituciones,Cooperación Internacional: Multilateral y vinculación,Apoyo A La Formación De Redes Internacionales_Inicial
14,1171575,Synergistic transcriptional response of Listeria monocytogenes to low temperature and copper,01/04/2017,01/04/2020,A. Reyes / M. Latorre,Microbiología,FONDECYT,Regular
15,1161506,Transcriptional interplay between low temperature and copper stress in isolates of Listeria monocytogenes with different adaptation capacity to low temperature,01/06/2015,01/06/2015,A. Reyes / M. Latorre,Microbiología,FONDECYT,Regular
16,11150679,Role of fur in the systemic response of enterococcus faecalis and its impact on in vivo infectiveness under different nutritional status of iron,01/11/2015,01/11/2018,M. Latorre,Departamento de Nutrición Pública,FONDECYT,Iniciación en Investigación
17,1151384,Metal metabolism in soil bacterial communities from an extreme environment: a comparative genomics analysis,01/03/2015,01/03/2019,"M. González / L. Cambiazo, A. Maass, M. Latorre",Nutrición Básica,FONDECYT,Regular
18,1241424,Empirical analysis of bacterial community interactions inferred from co-occurrence networks: a case study on Pappostipa frigida rhizosphere,01/08/2023,01/08/2023,"M. González / L. Cambiazo, J. Ortiz",Dirección,FONDECYT,Regular
19,3220280,"Estudio del efecto de la microbiota ambiental en la viabilidad, el metabolismo y la infectividad de la bacteria patógena Piscirickettsia salmonis",01/09/2021,01/09/2021,J. Ortiz / M. González,Dirección,FONDECYT,Postdoctorado
20,3210595,"Estudio del efecto de factores bióticos y abióticos en la sobrevida, persistencia e infectividad de la bacteria Piscirickettsia salmonis",01/08/2020,01/08/2020,J. Ortiz / M. González,Dirección,FONDECYT,Postdoctorado
21,SA77210027,Fortalecimiento de la investigación en microbiología e inocuidad alimentaria: impacto de la acuicultura en la virulencia y resistencia a antibióticos en microorganismos ambientales,01/10/2021,01/10/2024,J. Ortiz / L. Cambiazo,Dirección,Programa de Capital Humano Avanzado,Subvención a la Instalación en la Academia
22,3200931,"Estudio comparativo del resistoma y el plasmidoma asociado a comunidades bacterianas marinas, expuestas y no expuestas a antibióticos de uso común en la acuicultura chilena",01/01/2020,01/01/2020,J. Ortiz / M. González,Dirección,FONDECYT,Postdoctorado
23,3190728,"Estudio comparativo del resistoma y el plasmidoma asociado a comunidades bacterianas marinas, expuestas y no expuestas a antibióticos de uso común en la acuicultura chilena",01/10/2018,01/10/2018,J. Ortiz / M. González,Dirección,FONDECYT,Postdoctorado
24,1240605,Interaction between excess body weight and chronotype modulating human metabolic health: key role for a chronobiology-based nutrition behavior intervention,01/08/2023,01/08/2023,"M. Cifuentes / C. Corvalán, N. Tobar, R. Chamorro",Dirección,FONDECYT,Regular
