,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
0,"Moya, JEM; Aguirre, MOA; Silva, ML; Weisskopf, EK; Saez, MTL",Inflammatory myofibroblastic tumor: variable presentation of the same pathology,2019,REVISTA CHILENA DE PEDIATRIA,SCIELO-Chile/ESCI/SCOPUS/UCH/VID,http://dx.doi.org/10.32641/rchped.v90i3.898,10.32641/rchped.v90i3.898
1,"Arainguiz, SA",Eulogy Dr. Enrique Alvarez Lira,2018,REVISTA CHILENA DE PEDIATRIA,SCOPUS/SCIELO-Chile/ESCI/UCH/VID,http://dx.doi.org/10.4067/S0370-41062018005000810,10.4067/S0370-41062018005000810
2,"Valderas J J, Mejias P ME, Riquelme R J, Aedo S K, Aros A S, Barrera Q F",Intoxicación familiar por mercurio elemental. Caso clínico,2013,REVISTA CHILENA DE PEDIATRIA,SCIELO-Chile/SCOPUS/UCH/VID,http://dx.doi.org/10.4067/S0370-41062013000100009,10.4067/S0370-41062013000100009
3,"Unanue, N; Carter, TC; Kuehn, D; Henriquez, C; Conley, MR; Aros, S; Kleinsteuber, K; Troendle, J; Cassorla, F; Conca, B; Mills, JL; Avaria, M; Avila, A","A Prospective Cohort Study of the Prevalence of Growth, Facial, and Central Nervous System Abnormalities in Children with Heavy Prenatal Alcohol Exposure",2012,ALCOHOLISM-CLINICAL AND EXPERIMENTAL RESEARCH,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1111/j.1530-0277.2012.01794.x,10.1111/j.1530-0277.2012.01794.x
4,"Cornman-Homonoff, J;Kuehn, D;Aros, S;Carter, TC;Conley, MR;Troendle, J;Cassorla, F;Mills, JL",Heavy prenatal alcohol exposure and risk of stillbirth and preterm delivery,2012,JOURNAL OF MATERNAL-FETAL & NEONATAL MEDICINE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.3109/14767058.2011.587559,10.3109/14767058.2011.587559
5,"Aros, S ; Mills, JL ; Iniguez, G ; Avila, A ; Conley, MR ; Troendle, J ; Cox, C ; Cassorla, F",Effects of Prenatal Ethanol Exposure on Postnatal Growth and the Insulin-Like Growth Factor Axis,2011,HORMONE RESEARCH IN PAEDIATRICS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1159/000319706,10.1159/000319706
6,"Kuehn, D ; Carter, TC ; Aros, S ; Conley, MR ; Troendle, J ; Cassorla, F ; Mills, JL","HEAVY PRENATAL EXPOSURE TO ALCOHOL AND THE RISK FOR GROWTH, FACIAL AND NEUROLOGIC ABNORMALITIES IN CHILDREN",2011,JOURNAL OF INVESTIGATIVE MEDICINE,ISI/UCH/VID,,
7,Aros Aránguiz Sofía,Exposición fetal a alcohol,2008,REVISTA CHILENA DE PEDIATRIA,SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0370-41062008000700008 ,10.4067/S0370-41062008000700008 
8,"Flanigan, EY;Aros, S;Bueno, MF;Conley, M;Troendle, JF;Cassorla, F;Mills, JL",Eye malformations in children with heavy alcohol exposure in utero,2008,JOURNAL OF PEDIATRICS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.jpeds.2008.04.024,10.1016/j.jpeds.2008.04.024
9,"Signore, C;Aros, S;Morrow, JD;Troendle, J;Conley, MR;Flanigan, EY;Cassorla, F;Mills, JL",Markers of Oxidative Stress and Systemic Vasoconstriction in Pregnant Women Drinking >= 48 g of Alcohol per Day,2008,ALCOHOLISM-CLINICAL AND EXPERIMENTAL RESEARCH,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1111/j.1530-0277.2008.00773.x,10.1111/j.1530-0277.2008.00773.x
10,"Aros, S; Mills, JL; Torres, C; Henriquez, C; Fuentes, A; Capurro, T; Mena, M; Conley, M; Cox, C; Signore, C; Klebanoff, M; Cassorla, F",Prospective identification of pregnant women drinking four or more standard drinks (>= 48 g) of alcohol per day,2006,SUBSTANCE USE & MISUSE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1080/10826080500391779,10.1080/10826080500391779
11,Aros Aránguiz Sofía,Consulta del recién nacido en el servicio de urgencia,2004,REVISTA CHILENA DE PEDIATRIA,SCIELO-Chile/SCOPUS/UCH/VID,http://dx.doi.org/10.4067/S0370-41062004000300010 ,10.4067/S0370-41062004000300010 
12,"Avaria, MD; Mills, JL; Kleinsteuber, K; Aros, S; Conley, MR; Cox, C; Klebanoff, M; Cassorla, F",Peripheral nerve conduction abnormalities in children exposed to alcohol in utero,2004,JOURNAL OF PEDIATRICS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.jpeds.2003.11.028,10.1016/j.jpeds.2003.11.028
13,"Aros, S;Cassorla, F",Possible perinatal determinants of adult diseases,2001,REVISTA MEDICA DE CHILE,SCIELO-Chile/SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.4067/S0034-98872001000300012,10.4067/S0034-98872001000300012
14,"Henríquez M.C.R., Gómez A.H., Oyarzun F.B., Hernández V.P., Perfetti A.J.",Restless sleep disorder a new entity to considered in children,2023,ANDES PEDIATRICA,SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.32641/andespediatr.v94i1.4203,10.32641/andespediatr.v94i1.4203
15,"Troncoso, M; Balut, F; Witting, S; Rubilar, C; Carrera, J; Cartes, F; Herrera, L",Hypomyelination and Congenital Cataract: Identification of a Novel likely pathogenic c.414+1G>A in FAM126A gene Variant,2021,CLINICAL CASE REPORTS,SCOPUS/ESCI/UCH/VID,http://dx.doi.org/10.1002/ccr3.4171,10.1002/ccr3.4171
16,"Balut, F; Hernandez, A; Rojas, C; Troncoso, M; Lara, S; Saez, V; Pereira, V",POLYSOMNOGRAPHIC CHARACTERISTICS IN A SERIES OF CHILEAN PATIENTS WITH MYOTONIC DYSTROPHY TYPE 1,2019,SLEEP MEDICINE,ISI/UCH/VID,http://dx.doi.org/10.1016/j.sleep.2019.11.063,10.1016/j.sleep.2019.11.063
17,"Hidalgo, MJ; Munoz, D; Balut, F; Troncoso, M; Lara, S; Barrios, A; Parra, P","Pediatric Arterial Ischemic Stroke: Clinical Presentation, Risk Factors, and Pediatric NIH Stroke Scale in a Series of Chilean Patients",2018,CELL MEDICINE,ESCI/UCH/VID,http://dx.doi.org/10.1177/2155179018760330,10.1177/2155179018760330
18,"Munoz, D; Hidalgo, MJ; Balut, F; Troncoso, M; Lara, S; Barrios, A; Parra, P",Risk Factors for Perinatal Arterial Ischemic Stroke: A Case-Control Study,2018,CELL MEDICINE,ESCI/UCH/VID,http://dx.doi.org/10.1177/2155179018785341,10.1177/2155179018785341
19,"Kassisse, J; Delpiano, L; Lopez, F; Espinoza, A",Neutropenic enterocolitis in the pediatric cancer patient,2022,REVISTA CHILENA DE INFECTOLOGIA,ISI/SCIELO-Chile/SCOPUS/UCH/VID,http://dx.doi.org/10.4067/S0716-10182022000100059,10.4067/S0716-10182022000100059
20,"Izquierdo, G; Sandoval, A;  Abarzúa, F; Silva, M; Torres, J; Yamamoto, M; Rodríguez, J.G; Aravena, M; Fuentes, D; Reyes, A; Conca, N; Cofré, F; Delpiano, L; Hernandez, M; Twele, L; Labraña, Y; Ferrés, M; Ribalta, G; Chuang, A; Ortega, X; Oliva, B; Baltra, E",Recomendaciones para el diagnóstico y el manejo de la infección por citomegalovirus en la mujer embarazada y el recién nacido,2021,REVISTA CHILENA DE OBSTETRICIA Y GINECOLOGIA,SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.24875/RECHOG.M21000038,10.24875/RECHOG.M21000038
21,"Martinez, D; Jorquera, A; Delpiano, L",Streptococcus equi subspecies zooepidemicus bacteremia in a mother-child binomial,2021,REVISTA CHILENA DE INFECTOLOGIA,ISI/SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/s0716-10182021000500702,10.4067/s0716-10182021000500702
