,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
0,"Letelier, LE; Saez-Lozano, JL",Expenditure Decentralization: Does It Make Us Happier? An Empirical Analysis Using a Panel of Countries,2020,SUSTAINABILITY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.3390/su12187236,10.3390/su12187236
1,"Cadena Urzúa, Pablo; Letelier Saavedra, Leonardo",Factores determinantes de los Delitos de Mayor Connotación Social en la Región Metropolitana. Análisis en base a un modelo de regresión logística,2018,POLITICA CRIMINAL,SCIELO-Chile/SCOPUS/UCH/VID,http://dx.doi.org/10.4067/S0718-33992018000201170,10.4067/S0718-33992018000201170
2,"Letelier, L; Ormeno, H",Education and fiscal decentralization. The case of municipal education in Chile,2018,ENVIRONMENT AND PLANNING C-POLITICS AND SPACE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1177/2399654418761888,10.1177/2399654418761888
3,"Letelier-Saavedra, LE; Saez-Lozano, JL",Fiscal decentralization in specific areas of government: an empirical evaluation using country panel data,2015,ENVIRONMENT AND PLANNING C-GOVERNMENT AND POLICY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1068/c13111r,10.1068/c13111r
4,"Letelier, LE; Davila, M",The Political Economics of Tax Reform in Chile,2015,NEW POLITICAL ECONOMY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1080/13563467.2015.1041475,10.1080/13563467.2015.1041475
5,"Letelier, LE; Mesa, FR",A Fiscal Need Approach to Sub-National Fiscal Equalization. Application to the Case of Chile,2015,LEX LOCALIS-JOURNAL OF LOCAL SELF-GOVERNMENT,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.4335/13.3.503-519(2015),10.4335/13.3.503-519(2015)
6,"Saez-Lozano, JL;Jaime-Castillo, AM;Letelier-Saavedra, LE",ECONOMIC VOTE WITH UNCERTAINTY The case of Chile,2014,TRIMESTRE ECONOMICO,ISI/SCOPUS/SCIELO-otros paises /UCH/VID,,
7,"Letelier, SL;Lozano, JLS",Fiscal Decentralization in Specific Areas of Government A Technical Note,2013,ECONOMIA MEXICANA-NUEVA EPOCA,ISI/SCOPUS/UCH/VID,,
8,"Sergio Galilea, O; Leonardo Letelier, S",The Situation of the Decentralized Services in Latin America. A Comparative Perspective,2013,REVISTA DEL CLAD REFORMA Y DEMOCRACIA,ISI/SCOPUS/UCH/VID,,
9,"Letelier, LE;Neyra, G",The economic policy of fiscal tranference in Peru's regional governments,2013,CEPAL REVIEW,ISI/SCOPUS/UCH/VID,,
10,"Letelier, LE",Theory and evidence of municipal borrowing in Chile,2011,PUBLIC CHOICE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1007/s11127-010-9596-7,10.1007/s11127-010-9596-7
11,Leonardo L.S.,Explaining fiscal decentralization,2005,Public Finance Review,SCOPUS/UCH/VID,http://dx.doi.org/10.1177/1091142104270910,10.1177/1091142104270910
