,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
0,OAIC413/10  ,Detección del virus hepatitis G en pacientes con infección por el virus de la inmunodeficiencia humana,01/03/2010,01/12/2010,M. Venegas / A. Afani,Departamento de Medicina,Hospital Clinico,Investigación Clínica 
1,SA06I10499,Prevalencia de la resistencia primaria en pacientes con infección por VIH-1 en Chile,01/12/2006,01/12/2006,A. Afani,Servicio de Medicina Interna,CONICYT/MINSAL,FONIS-Proyectos I&D
2,1061058,"Estudio de resistencia primaria en cepas de virus VIH aisladas a partir de pacientes chilenos en la era post terapia antiretroviral
",01/03/2006,01/03/2006,A. Afani,Dirección General,FONDECYT,Regular
3,FO-PRE-004,Estudio de genotipificación y carga viral en la sangre periférica y fluido seminal de pacientes con infección por VIH-1 en terapia antirretroviral (TAR),01/12/2004,01/12/2004,A. Afani,Servicio de Inmunología,CONICYT/MINSAL,FONIS-Proyectos I&D
4,1020985,Mode of activation and role de NK cells in HIV infection: influence of viral proteins,01/03/2002,01/03/2005,A. Afani,Programa de Inmunología,FONDECYT,Regular
5,SAL-01/11-2,Estudio de la restauración de la inmunidad innata en pacientes con infección por VIH/SIDA asociada a la terapia antiretroviral,01/03/2001,01/03/2003,A. Afani / D. Miranda,Servicio de Inmunología,Fondo Central de Investigación,CONCURSO EXTRAORDINARIO EN SALUD
6,236,Caracterización de las células NK en la Preeclampsia,01/12/1999,01/12/2000,A. Afani,Departamento de Medicina,Facultad de Medicina,Concurso Clínico
7,92,,31/12/1995,31/12/1998,A. Afani,,Hospital Clinico,OCIC
8,ID21I10355,Desarrollo y Validación a pequeña escala de un ensayo para la detección de mutaciones tumorales en biopsia líquida de pacientes con cáncer de mama avanzado,01/09/2021,01/09/2023,"K. Marcelain / R. Armisen, I. Gallegos, J. González, O. Barajas, A. Marín, M. Ahumada",Departamento de Oncología Básico _ Clínico,FONDEF,IDEA
9,SA20I0059,Impacto clínico de la clasificación molecular del cáncer colorrectal: un paso crucial hacia la medicina personalizada,01/08/2020,01/02/2023,"J. González / K. Marcelain, O. Barajas, M. Ahumada",Departamento de Oncología Básico _ Clínico,CONICYT/MINSAL,FONIS-Proyectos I&D
