,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
0,"Araya, R","Connecting Classrooms with Online Interclass Tournaments: A Strategy to Imitate, Recombine and Innovate Teaching Practices",2023,SUSTAINABILITY,ISI/UCH/VID,http://dx.doi.org/10.3390/su15108047,10.3390/su15108047
1,"Urrutia, F; Araya, R",Do Written Responses to Open-Ended Questions on Fourth-Grade Online Formative Assessments in Mathematics Help Predict Scores on End-of-Year Standardized Tests?,2022,JOURNAL OF INTELLIGENCE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.3390/jintelligence10040082,10.3390/jintelligence10040082
2,"Ulloa, O; Araya, R",How Should I Teach from This Month Onward? A State-Space Model That Helps Drive Whole Classes to Achieve End-of-Year National Standardized Test Learning Targets,2022,SYSTEMS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.3390/systems10050167,10.3390/systems10050167
3,"Schlotterbeck D., Jiménez A., Araya R., Caballero D., Uribe P., Van der Molen Moris J.","¿Teacher, Can You Say It Again?"" Improving Automatic Speech Recognition Performance over Classroom Environments with Limited Data",2022,Lecture Notes in Computer Science,SCOPUS/UCH/VID,http://dx.doi.org/10.1007/978-3-031-11644-5_22,10.1007/978-3-031-11644-5_22
4,"Altamirano, M; Uribe, P; Schlotterbeck, D; Jimenez, A; Araya, R; Moris, JV; Caballero, D",Unsupervised characterization of lessons according to temporal patterns of teacher talk via topic modeling,2022,NEUROCOMPUTING,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.neucom.2021.09.078,10.1016/j.neucom.2021.09.078
5,"Schlotterbeck D., Uribe P., Jiménez A., Araya R., van der Molen Moris J., Caballero D.",TARTA: Teacher Activity Recognizer from Transcriptions and Audio,2021,Lecture Notes in Computer Science,SCOPUS/UCH/VID,http://dx.doi.org/10.1007/978-3-030-78292-4_30,10.1007/978-3-030-78292-4_30
6,"Uribe P., Schlotterbeck D., Jimenez A., Araya R., Caballero D., Moris J.V.D.M.",An Automatic Teacher Activity Recognition System based on Speech Transcriptions,2021,"Proceedings - 2021 16th Latin American Conference on Learning Technologies, LACLO 2021",SCOPUS/UCH/VID,http://dx.doi.org/10.1109/LACLO54177.2021.00029,10.1109/LACLO54177.2021.00029
7,"Araya, R; Isoda, M; Moris, JV",Developing Computational Thinking Teaching Strategies to Model Pandemics and Containment Measures,2021,INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.3390/ijerph182312520,10.3390/ijerph182312520
8,"Isoda, M; Estrella, S; Zakaryan, D; Baldin, Y; Olfos, R; Araya, R",Digital competence of a teacher involved in the implementation of a cross-border lesson for classrooms in Brazil and Chile,2021,INTERNATIONAL JOURNAL FOR LESSON AND LEARNING STUDIES,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1108/IJLLS-05-2021-0045,10.1108/IJLLS-05-2021-0045
9,"Araya, R; Sossa-Rivera, J",Automatic Detection of Gaze and Body Orientation in Elementary School Classrooms,2021,FRONTIERS IN ROBOTICS AND AI,SCOPUS/ESCI/UCH/VID,http://dx.doi.org/10.3389/frobt.2021.729832,10.3389/frobt.2021.729832
10,"Lamsa, J; Uribe, P; Jimenez, A; Caballero, D; Hamalainen, R; Araya, R",Deep Networks for Collaboration Analytics: Promoting Automatic Analysis of Face-to-Face Interaction in the Context of Inquiry-Based Learning,2021,JOURNAL OF LEARNING ANALYTICS,ESCI/SCOPUS/UCH/VID,http://dx.doi.org/10.18608/jla.2021.7118,10.18608/jla.2021.7118
11,"Araya, R; Gormaz, R",Revealed Preferences of Fourth Graders When Requesting Face-to-Face Help While Doing Math Exercises Online,2021,EDUCATION SCIENCES,SCOPUS/ESCI/UCH/VID,http://dx.doi.org/10.3390/educsci11080429,10.3390/educsci11080429
12,Araya R.,Gamification Strategies to Teach Algorithmic Thinking to First Graders,2021,Lecture Notes in Networks and Systems,SCOPUS/UCH/VID,http://dx.doi.org/10.1007/978-3-030-80000-0_16,10.1007/978-3-030-80000-0_16
13,"Araya, R",A collective brain to adapt teaching to quarantined first and second graders,2021,INTERACTION DESIGN AND ARCHITECTURES,SCOPUS/ESCI/UCH/VID,,
14,"Schlotterbeck D., Uribe P., Araya R., Jimenez A., Caballero D.",What classroom audio tells about teaching: A cost-effective approach for detection of teaching practices using spectral audio features,2021,ACM International Conference Proceeding Series,SCOPUS/UCH/VID,http://dx.doi.org/10.1145/3448139.3448152,10.1145/3448139.3448152
15,"Araya, R",Enriching Elementary School Mathematical Learning with the Steepest Descent Algorithm,2021,MATHEMATICS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.3390/math9111197,10.3390/math9111197
16,"Araya, R; Collanqui, P",Are Cross-Border Classes Feasible for Students to Collaborate in the Analysis of Energy Efficiency Strategies for Socioeconomic Development While Keeping CO2 Concentration Controlled?,2021,SUSTAINABILITY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.3390/su13031584,10.3390/su13031584
17,Araya R.,A territorial learning ecosystem for parents¿ participation and cooperation,2021,"Smart Innovation, Systems and Technologies",SCOPUS/UCH/VID,http://dx.doi.org/10.1007/978-981-15-7383-5_7,10.1007/978-981-15-7383-5_7
18,"Hernández Correa J., Farsani D., Araya R.",An Application of Machine Learning and Image Processing to Automatically Detect Teachers¿ Gestures,2020,Communications in Computer and Information Science,SCOPUS/UCH/VID,http://dx.doi.org/10.1007/978-3-030-63119-2_42,10.1007/978-3-030-63119-2_42
19,"Araya R., Farsani D.",The Effect of Teacher Unconscious Behaviors on the Collective Unconscious Behavior of the Classroom,2020,Communications in Computer and Information Science,SCOPUS/UCH/VID,http://dx.doi.org/10.1007/978-3-030-63119-2_43,10.1007/978-3-030-63119-2_43
20,"Araya R., Diaz K.",Implementing Government Elementary Math Exercises Online: Positive Effects Found in RCT under Social Turmoil in Chile,2020,EDUCATION SCIENCES,SCOPUS/ESCI/UCH/VID,http://dx.doi.org/10.3390/educsci10090244,10.3390/educsci10090244
21,"Uribe P., Jiménez A., Araya R., Lämsä J., Hämäläinen R., Viiri J.",Automatic content analysis of computer-supported collaborative inquiry-based learning using deep networks and attention mechanisms,2020,Advances in Intelligent Systems and Computing,SCOPUS/UCH/VID,http://dx.doi.org/10.1007/978-3-030-52538-5_11,10.1007/978-3-030-52538-5_11
22,"Schlotterbeck D., Araya R., Caballero D., Jimenez A., Lehesvuori S., Viiri J.",Assessing teacher¿s discourse effect on students¿ learning: A keyword centrality approach,2020,Lecture Notes in Computer Science,SCOPUS/UCH/VID,http://dx.doi.org/10.1007/978-3-030-57717-9_8,10.1007/978-3-030-57717-9_8
23,Araya R.,Mobile performance support system for teachers and parents teaching first graders to read,2020,"Proceedings of the 16th International Conference Mobile Learning 2020, ML 2020",SCOPUS/UCH/VID,http://dx.doi.org/10.33965/ml2020_202004L006,10.33965/ml2020_202004L006
24,"Altamirano M., Jiménez A., Araya R.",Lessons clustering using topics inferred by unsupervised modeling from textbooks,2020,Advances in Intelligent Systems and Computing,SCOPUS/UCH/VID,http://dx.doi.org/10.1007/978-3-030-52538-5_10,10.1007/978-3-030-52538-5_10
25,Araya R.,Early detection of gender differences in reading and writing from a smartphone-based performance support system for teachers,2020,Advances in Intelligent Systems and Computing,SCOPUS/UCH/VID,http://dx.doi.org/10.1007/978-3-030-52538-5_15,10.1007/978-3-030-52538-5_15
26,Araya R.,"Teacher training, mentoring or performance support systems?",2019,Advances in Intelligent Systems and Computing,SCOPUS/UCH/VID,http://dx.doi.org/10.1007/978-3-319-93882-0_30,10.1007/978-3-319-93882-0_30
27,"Araya R., Jiménez A., Aguirre C.",Context-Based Personalized Predictors of the Length of Written Responses to Open-Ended Questions of Elementary School Students,2018,Studies in Computational Intelligence,SCOPUS/UCH/VID,http://dx.doi.org/10.1007/978-3-319-76081-0_12,10.1007/978-3-319-76081-0_12
28,"Araya R., Aljovin E.",The effect of teacher questions on elementary school students¿ written responses on an online stem platform,2018,Advances in Intelligent Systems and Computing,SCOPUS/UCH/VID,http://dx.doi.org/10.1007/978-3-319-60018-5_36,10.1007/978-3-319-60018-5_36
29,"Araya R., Aguirre C., Calfucura P., Jaure P.",Using online synchronous interschool tournaments to boost student engagement and learning in hands-on physics lessons,2018,Advances in Intelligent Systems and Computing,SCOPUS/UCH/VID,http://dx.doi.org/10.1007/978-3-319-61911-8_8,10.1007/978-3-319-61911-8_8
30,Araya R.,Integrating classes from different schools using intelligent teacher support systems,2018,Advances in Intelligent Systems and Computing,SCOPUS/UCH/VID,http://dx.doi.org/10.1007/978-3-319-73888-8_46,10.1007/978-3-319-73888-8_46
31,"Isoda, M; Araya, R; Eddy, C; Matney, G; Williams, J; Calfucura, P; Aguirre, C; Becerra, P; Gormaz, R; Soto-Andrade, J; Noine, T; Mena-Lorca, A; Olfos, R; Baldin, Y; Malaspina, U",Teaching Energy Efficiency: A Cross-Border Public Class and Lesson Study in STEM,2017,INTERACTION DESIGN AND ARCHITECTURES,SCOPUS/ESCI/UCH/VID,,
32,"Caballero D., Araya R., Kronholm H., Viiri J., Mansikkaniemi A., Lehesvuori S., Virtanen T., Kurimo M.",ASR in classroom today: Automatic visualization of conceptual network in science classrooms,2017,Lecture Notes in Computer Science,SCOPUS/UCH/VID,http://dx.doi.org/10.1007/978-3-319-66610-5_58,10.1007/978-3-319-66610-5_58
