,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
0,SA16I0170,Estudio diagnóstico de la Universidad de Chile como institución de educación superior de características saludables,01/10/2016,01/10/2016,J. Cortés,Gabinete Vicerrector,CONICYT/MINSAL,FONIS-Proyectos I&D
1,SA15I20196,Trauma Maxilofacial en Unidades de Emergencia Adultos de Centros Asistenciales de Alta Complejidad en Chile. Un estudio multicéntrico,01/12/2015,01/10/2017,"F. Werlinger / J. Cortés, M. Villalón",Salud Pública,CONICYT/MINSAL,FONIS-Proyectos I&D
2,ODO-02,Rol de la dieta rica en cisteína en la reparación del nervio alveolar inferior,01/03/2000,01/03/2000,J. Cortés,Departamento de Cirugia y Traumatología Maxilo Facial,Fondo Central de Investigación,CONCURSO EXTRAORDINARIO EN ODONTOLOGIA
3,ID22I10248,"A 3D-printable formulation with therapeutic potential in bone regeneration, based on Histatin-1-loaded polycaprolactone",01/08/2022,01/08/2024,"V. Torres / J. Morales, L. Córdova",Dirección de Instituto Ciencias Odontológicas,FONDEF,IDEA
4,FB210024,Center of Interventional Medicine for Precision and Advanced Cellular Therapy - IMPACT,01/11/2021,01/11/2026,"L. Córdova, Z. Gerdtzen, H. Palza, P. Estévez, C. Pérez",Departamento de Ingeniería Eléctrica,Programa Financiamiento Basal,Basal
5,ID21I10165,"A 3D-printable formulation with therapeutic potential in bone regeneration, based on Histatin-1- loaded polycaprolactone",01/04/2021,01/04/2021,"V. Torres / J. Morales, L. Córdova",Dirección de Instituto Ciencias Odontológicas,FONDEF,IDEA
6,ID20I10003,Implantes de PEEK con nanotecnología antimicrobiana y osteogénica,01/05/2020,01/05/2020,"C. Covarrubias / S. Acuña, R. Vernal, L. Córdova, A. Von Marttens",Dirección de Instituto Ciencias Odontológicas,FONDEF,IDEA
7,11190536,Immunomodulating bone healing for the aging via macrophages - osteoprogenitor cells interaction,01/10/2019,01/10/2022,L. Córdova,Dirección Cirugía y TFM,FONDECYT,Iniciación en Investigación
8,11180857,Immunomodulating bone healing for the aging via macrophages - osteoprogenitor cells interaction,01/05/2018,01/05/2018,L. Córdova,Departamento de Cirugia y Traumatología Maxilo Facial,FONDECYT,Iniciación en Investigación
9,GC-01,"Développement d'un modèle murin pour l'étude de la physiopathologie de l'ostéonécrose des maxillaires : applications aux biposphonates et aux inhibiteurs de RANKL (ONMLBP)""",01/09/2011,01/03/2013,L. Córdova,Departamento de Cirugia y Traumatología Maxilo Facial,Otros Internacionales,Proyectos Internacionales
10,I 09/19-2,Comparación de sutura de matriz horizontal con evasión vs sutura discontinua clásica en microanastomosis termino terminal de aorta abdominal de Rattus Norvegicus,01/03/2009,01/03/2009,L. Córdova,Departamento de Cirugia y Traumatología Maxilo Facial,Fondo Central de Investigación,INICIACION
