,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
0,"WESTWOOD, PA",LIBERAL SOCIALISM AND PROPERTY-OWNING DEMOCRACY IN RAWLS'S THEORY OF JUSTICE,2022,IDEAS Y VALORES,ISI/SCOPUS/SCIELO-otros paises /UCH/VID,http://dx.doi.org/10.15446/ideasyvalores.v71n179.82524,10.15446/ideasyvalores.v71n179.82524
1,"Westwood, PA",Self-Respect and the Justification of Rawlsian Principles of Justice,2021,ETHICS AND SOCIAL WELFARE,SCOPUS/ESCI/UCH/VID,http://dx.doi.org/10.1080/17496535.2021.1915355,10.1080/17496535.2021.1915355
2,"WESTWOOD P.A., HERNÁNDEZ M.J.C.",What is wrong with prostitution?,2020,Veritas,SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-92732020000300009,10.4067/S0718-92732020000300009
3,"Aguayo, P",John Rawls on redistribution and recognition,2020,CINTA DE MOEBIO,SCOPUS/SCIELO-Chile/ESCI/UCH/VID,http://dx.doi.org/10.4067/S0717-554X2020000300192,10.4067/S0717-554X2020000300192
4,"Westwood, PA",The role of the sense of justice in Rawls' theory,2020,REVISTA DE FILOSOFIA AURORA,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.7213/1980-5934.32.056.AO04,10.7213/1980-5934.32.056.AO04
5,"Westwood, PA","The really important thing is not to live, but to live well. A discussion about euthanasia, autonomy and self-respect",2020,ACTA BIOETHICA,ISI/SCIELO-Chile/SCOPUS/UCH/VID,http://dx.doi.org/10.4067/S1726-569X2020000100009,10.4067/S1726-569X2020000100009
6,"Westwood, PA",The Importance of Social Stability for a Theory of Justice. Analysis of Rawlsian Moral Psychology,2018,HYBRIS-REVISTA DE FILOSOFIA,ESCI/UCH/VID,http://dx.doi.org/10.5281/zenodo.1320389,10.5281/zenodo.1320389
7,"Aguayo, P; Santander, C; Selame, N",Social justice A discussion from the Moral Philosophy and Politics,2018,HYBRIS-REVISTA DE FILOSOFIA,ESCI/UCH/VID,,
8,"Westwood, PA",The role of self-respect in Rawls's A Theory of Justice,2017,HYBRIS-REVISTA DE FILOSOFIA,ESCI/UCH/VID,http://dx.doi.org/10.5281/zenodo.1092684,10.5281/zenodo.1092684
9,"Westwood, PA",Equality of Opportunity in Higher Education: A debate about the Equity Priority Access System at University of Chile,2016,REVISTA DE PEDAGOGIA UNIVERSITARIA Y DIDACTICA DEL DERECHO,ESCI/UCH/VID,http://dx.doi.org/10.5354/0719-5885.2016.41914,10.5354/0719-5885.2016.41914
10,"Westwood, PA",Rawls's critique of utilitarianism in the light of the notions of self-respect and reciprocal recognition,2016,HYBRIS-REVISTA DE FILOSOFIA,ESCI/UCH/VID,http://dx.doi.org/10.5281/zenodo.51656,10.5281/zenodo.51656
11,"Westwood, PAA",RAWLS AND THE ARISTOTELIAN PRINCIPLE AN APPROACH TO THE IDEA OF THE GOOD IN A THEORY OF JUSTICE,2014,IDEAS Y VALORES,ISI/SCIELO-otros paises /SCOPUS/UCH/VID,http://dx.doi.org/10.15446/ideasyvalores.v63n156.38541,10.15446/ideasyvalores.v63n156.38541
12,Aguayo Westwood Pablo,"Carlos Peña, Hugo Omar Seleme y Fernando Vallespín. Estudios sobre Rawls",2013,REVISTA DE FILOSOFIA,SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-43602013000100026,10.4067/S0718-43602013000100026
13,"Aguayo, WP","Peirce's theory of abduction: Logic, methodology, and instinct",2011,IDEAS Y VALORES,ISI/SCOPUS/SCIELO-otros paises /UCH/VID,,
14,"Aguayo, P",Friendly justice,2011,IDEAS Y VALORES,ISI/SCIELO-otros paises /UCH/VID,,
15,Aguayo Pablo,"John Dewey, Teoría de la Valoración",2010,REVISTA DE FILOSOFIA,SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-43602010000100016,10.4067/S0718-43602010000100016
16,"Ahumada Franco, Paula",Not Enough. Human Rights in an Unequal World,2019,REVISTA DE DERECHO (VALDIVIA),SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-09502019000100340,10.4067/S0718-09502019000100340
17,Ahumada P.,"The constitutionalism of fear. Property, common good and constituent power",2016,REVISTA DE CIENCIA POLITICA,SCIELO-Chile/SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.4067/S0718-090X2015000300013,10.4067/S0718-090X2015000300013
18,"Novoa, AA; Weil, EV",CONCEPTUAL FOUNDATIONS FOR A DOCTRINE OF THE ATTORNEY-CLIENT PRIVILEGE IN CHILE,2021,REVISTA CHILENA DE DERECHO,ISI/SCIELO-Chile/SCOPUS/UCH/VID,http://dx.doi.org/10.7764/R.481.6,10.7764/R.481.6
19,"ANRÍQUEZ NOVOA, ÁLVARO",Ética profesional del abogado: Normativa vigente en Chile,2016,IUS ET PRAXIS,SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-00122016000200011,10.4067/S0718-00122016000200011
20,"Argouse, A",A Paper Government. The mail and its communication routes in times of the imperial reform in Chile (1764-1796),2022,HISTORIA-SANTIAGO,ISI/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0717-71942022000100391,10.4067/S0717-71942022000100391
21,"Argouse, A","The game of appearances. The alchemy of miscegenation and social hierarchies in lima, 19th century",2022,AMERICAS,ISI/UCH/VID,http://dx.doi.org/10.1017/tam.2021.122,10.1017/tam.2021.122
22,Argouse A.,PRACTICAL INVENTION OF CONSENSUS.JUSTICE AND AGREEMENTS WITH A NOTARY IN CHILE (XVII-XVIII CENTURIES),2021,Dialogo andino,SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0719-26812021000200175,10.4067/S0719-26812021000200175
23,"Argouse, Aude","EL PAPEL SELLADO EN CHILE. CIRCULACIÓN, REDES Y SABERES PRÁCTICOS (1739-1770)",2019,Dialogo andino,SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0719-26812019000300035,10.4067/S0719-26812019000300035
24,"Argouse, A; Sanchez, MS","NOT A SINGLE DOCUMENT IS INNOCENT. MATERIAL MARKS OF THE PAPER IN NOTARIAL RECORDS OF SANTIAGO DE CHILE, CA. 1680-1720",2019,TEMAS AMERICANISTAS,ESCI/SCOPUS/UCH/VID,,
25,"Vasquez, MEA; Argouse, A","Writing Down Desires, Passions and Powers: Recording Social Bonds to ""Raise a City"". Notaries of San Felipe de Aconcagua, Chile, 1740-1837",2017,FRONTERAS DE LA HISTORIA,SCIELO-otros paises /ESCI/UCH/VID,,
26,"Argouse, A","Reason and Secrecy in Viceroyal Notarial Records. Madrid, Lima and Santiago de Chile (1670-1720)",2016,HISTORIA CRITICA,SCIELO-otros paises /ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.7440/hisicrit60.2016.02,10.7440/hisicrit60.2016.02
27,Argouse A.,"No to walk the talk. Notarial practical culture, Santiago de Chile, XVIITH-XVIIITH centuries",2016,REVISTA DE HUMANIDADES,SCOPUS/UCH/VID,,
28,"Argouse, Aude","De libros y otras cosas: el legado del obispo De la Puebla González. Santiago de Chile, 1705",2015,Relaciones. Estudios de historia y sociedad,SCIELO-otros paises /UCH/VID,,
29,"Argouse, A",The enumerations testamentary To be and to have in the vice-royaume of Perou in the XVII centuary,2014,MELANGES DE LA CASA DE VELAZQUEZ,ISI/SCOPUS/UCH/VID,,
