,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
0,11240948,"Trayectorias residenciales y trayectorias educativas: movilidad residencial, vivienda, y desafíos educativos",01/05/2023,01/05/2023,F. Bogolasky,Departamento de Admnistración y Gestión Pública,FONDECYT,Iniciación en Investigación
1,1191328,Phosphorylation of TRPM8 as a key dynamic modulator of cold sensitivity in primary sensory neurons,01/08/2018,01/08/2018,A. Couve,Universidad De Santiago,FONDECYT,Regular
2,3180702,Neuroprotective role of the Unfolded Protein Response (UPR) in Alzheimer¿s disease,01/03/2018,01/03/2021,A. Couve,Departamento de Neurociencias,FONDECYT,Postdoctorado
3,3170887,Unravelling the role of locally synthesized reticulon-1 in axons,01/04/2017,01/04/2020,A. Couve,Instituto de Ciencias Biomédicas,FONDECYT,Postdoctorado
4,1170307,Axonal synthesis and trafficking of voltage-gated potassium channels,01/04/2017,01/04/2020,A. Couve,Instituto de Ciencias Biomédicas,FONDECYT,Regular
5,3170622,Role of the unfolded protein responde (UPR) stress sensor IRE1 in ALS,01/04/2017,01/04/2020,A. Couve,Instituto de Ciencias Biomédicas,FONDECYT,Postdoctorado
6,3160725,Defining the role of the unfolded protein response (UPR) in local axonal protein synthesis,01/11/2015,01/11/2018,A. Couve,Programa de Fisiología y Biofísica,FONDECYT,Postdoctorado
7,3160461,Defining the contribution of the UPR stress sensor IRE1 in tumor and stromal cells to the development of brain cancer,01/11/2015,01/11/2018,A. Couve,Programa de Biología Celular y Molecular,FONDECYT,Postdoctorado
8,IT15I10021,Akori II: Plataforma de análisis de preferencias y extrapolación del comportamiento de usuarios web a partir de patrones de extrapolación visual y herramientas avanzadas de brain informatics for web intelligence,01/03/2016,01/03/2018,"J. Velásquez / A. Couve, P. Maldonado",Departamento de Ingeniería Industrial,FONDEF,IDEA
9,1151297,Cellular senescence and senescence-associated secretion phenotype (SASP) involvement in the inverse association between Alzheimer disease and cancer,01/03/2015,01/03/2019,"M. Behrens / F. Salech, C. San Martín, A. Couve, M. Henríquez",Servicio de Neurología - Neurocirugía,FONDECYT,Regular
10,EQM140157,NextSeq 5000 Sequencing System,01/11/2014,01/11/2015,"R. Verdugo / J. Aguillón, C. Larrañaga, S. Lavandero, L. Cifuentes, B. Urzúa, L. Herrera, R. Armisen, P. Olguín, K. Marcelain, L. Jara, M. Bustamante, A. Couve, C. Araneda",Programa de Genética Humana,FONDEQUIP,Concurso de Equipamiento Científico
11,EQM140038,Más allá del límite: Microscopía de Super-resolución para investigación a nanoescala,01/12/2014,01/12/2015,"A. Couve / P. Olguín, M. Hidalgo, L. Leyton, A. Paula Lima, J. Sierralta",Programa de Fisiología y Biofísica,FONDEQUIP,Concurso de Equipamiento Científico
12,1140617,Revisiting an Old Controversy: Axonal Secretory Trafficking and Delivery of Ion Channels,01/03/2014,01/03/2017,A. Couve,Programa de Fisiología y Biofísica,FONDECYT,Regular
13,USA2013-0020,The cell biology of hereditary spastic paraplegias using drosophila as a model organism,01/10/2013,01/10/2016,A. Couve,Programa de Fisiología y Biofísica,Cooperación Internacional: Proyectos bilaterales,Proyectos Chile-Estados Unidos
14,EQM-13027,Unidad de terapia génica: Generación de virus recombinantes con calidad preclínica,01/12/2013,01/12/2013,A. Couve,Programa de Fisiología y Biofísica,FONDEQUIP,Concurso de Equipamiento Científico
15,UM13_EQM13027,Unidad de terapia génica: Generación de virus recombinantes con calidad preclínica,01/12/2013,01/12/2013,A. Couve,Instituto de Ciencias Biomédicas,Fondo Central de Investigación,U-MODERNIZA
16,EQM-120164,Cellomics: Una plataforma automatizada de microscopia de alta complejidad a gran escala con potencial Biotecnologíco,01/12/2012,01/02/2014,"C. Hetz / V. Torres, A. Paula Lima, A. Couve, L. Leyton",Instituto de Ciencias Biomédicas,FONDEQUIP,Concurso de Equipamiento Científico
17,3120212,La localización presináptica del recepor GABAB depende de su transporte por el retículo endoplásmatico axona.,01/03/2012,01/03/2012,A. Couve,Instituto de Ciencias Biomédicas,FONDECYT,Postdoctorado
18,1110189,Inverse association between cancer and alzheimer disease: in search of common biological mechanisms,01/03/2011,01/03/2015,"M. Behrens / V. Torres, M. Henríquez, C. Delgado, A. Couve",Dirección General,FONDECYT,Regular
19,1100137,Intracellular dynamics of neuronal GABAB receptors,01/03/2010,01/03/2013,A. Couve / J. Ortega,Programa de Fisiología y Biofísica,FONDECYT,Regular
20,EQM-3,Centro para Microscopía Avanzada e Imagen Digital (CAMDI),01/12/2010,01/12/2010,"S. Hartel / E. Jaimovich, A. Couve, J. Ortega",Instituto de Ciencias Biomédicas,Programa de Investigación Asociativa,I Concurso para Centros de Equipamiento Científico
21,HJJA-1_2009,Rol de la vía Klotho -FGF23 en la disfunción linfocitaria asociada a la uremia: descripción de la vía klotho-FGF23 en linfocitos CD4+ humanos,01/12/2009,01/12/2010,"F. Salech / A. Couve, M. Alvo, L. Michea",Servicio de Nefrología,Hospital Clinico,Investigación Clínica 
22,1090281,"Role of REST/NRSF, CoREST and miR124a during neurogenesis and neuronal differentiation in vivo.",01/03/2009,01/03/2012,"M. Kukulján / A. Couve, J. Sierralta",Programa de Fisiología y Biofísica,FONDECYT,Regular
23,HJJA-6_2009,La expresión de Klotho está aumentada en pacientes con Hipercalcemia Secundaria a Mieloma Múltiple,01/12/2009,01/12/2010,"L. Toro / A. Couve, G. Figueroa, L. Michea",Servicio de Medicina Interna,Hospital Clinico,Investigación Clínica 
24,A-20,Genes in neural development and disease initiative (GeN-DDI),01/12/2009,01/12/2009,"C. Hetz / M. Concha, A. Couve, M. Kukulján, J. Sierralta, S. Hartel",Programa de Biología Celular y Molecular,Programa de Investigación Asociativa,III Concurso Anillos en Ciencias y Antártico
25,P09-015-F,Instituto de Neurociencia Biomédica (BNI),01/01/2011,01/01/2021,"C. Hetz / M. Hidalgo, M. Concha, M. Kukulján, S. Hartel, M. Herrera-Marschitz, A. Couve, P. Maldonado, J. Sierralta, L. Leyton, H. Silva",Programa de Fisiología y Biofísica,Iniciativa científica Milenio,Institutos Milenios
26,Basal-4,Centro de innovación en biomedicina básica y aplicada,01/12/2008,01/12/2008,"C. Hetz / M. López, A. Couve, J. Aguillón, S. Hartel, F. Salazar, M. Molina, M. Concha",Programa de Inmunología,Programa Financiamiento Basal,Basal
27,7080012,Marlin-1 y receptores inhibitorios GABAb en sinapsis centrales,01/03/2008,01/03/2009,A. Couve,Programa de Biología Celular y Molecular,FONDECYT,Cooperación Internacional
28,PD3,Degradation mechanism of the GABAg receptor in neurons.,01/03/2008,01/03/2008,A. Couve,Instituto de Ciencias Biomédicas,FONDECYT,Postdoctorado
29,1071001,Marlin-1 y receptores inhibitorios GABAb en sinapsis centrales,01/03/2007,01/03/2010,A. Couve / S. Hartel,Programa de Anatomía y Biología del Desarrollo,FONDECYT,Regular
30,Basal07_02,Centro de Medicina Celular y Molecular & Bioterapia,01/12/2007,01/12/2007,"F. Salazar / M. O'Ryan, J. Aguillón, A. Couve, M. Herrera-Marschitz, J. Segura, M. Concha",Instituto de Ciencias Biomédicas,Programa Financiamiento Basal,Basal
31,P07-048-F,Núcleo de morfogénesis neuronal (NEMO),01/12/2007,01/06/2011,"M. Concha / M. Kukulján, J. Sierralta, C. Hetz, S. Hartel, A. Couve",Programa de Anatomía y Biología del Desarrollo,Iniciativa científica Milenio,Núcleos Milenio
32,7060001,Modulación del receptor neuronal Gabab por proteinas asociadas,01/03/2006,01/03/2007,A. Couve,Programa de Fisiología y Biofísica,FONDECYT,Cooperación Internacional
33,1040083,"Modulación del receptor neuronal Gabab por proteinas asociadas
",01/03/2004,01/03/2006,A. Couve,Instituto de Ciencias Biomédicas,FONDECYT,Regular
34,N-MIL-4,Centro de Neurociencias Integradas (CENI),01/03/2002,01/03/2008,"P. Maldonado / M. Concha, A. Couve, M. Kukulján, J. Sierralta",Programa de Fisiología y Biofísica,Iniciativa científica Milenio,Núcleos Milenio
35,SOC 09/21-1,Indagando en las definiciones de los marcos éticos de los y las funcionarias públicas chilenas,01/10/2009,01/10/2009,K. Doña,Escuela de Pregrado,Fondo Central de Investigación,"CS. SOCIALES, HUMANIDADES Y EDUCACION"
36,1061171,Caracterización de los estilos de liderazgo en Mujeres Directivas de la Administración Pública Chilena: Análisis y aplicabilidad del concepto de Liderazgo Femenino,01/03/2006,01/03/2006,K. Doña,Departamento de Gobierno y Gestión Pública,FONDECYT,Regular
37,INTERD-2-4,Nudos del Desarrollo en 8 Territorios-Tipo,01/08/2013,01/07/2015,"G. Falabella / R. Egaña, C. Saavedra",Departamento de Sociología,Iniciativa Bicentenario Juan Gómez Millas,Fondo de investigación
38,1241016,"A Multilevel Analysis of The Determinants of Attitudes Toward Immigration and Immigrants' Social Rights in Latin America: The Relevance of Threat Perception, Political Ideology, and Contextual Factors",01/08/2023,01/08/2023,J. Fierro,Departamento de Admnistración y Gestión Pública,FONDECYT,Regular
39,1231838,La incidencia de factores contextuales e individuales en las actitudes hacia la inmigración y los derechos sociales de los inmigrantes en América Latina,01/08/2022,01/08/2022,J. Fierro,Dirección,FONDECYT,Regular
40,1211032,Actitudes hacia los derechos sociales de los inmigrantes: La incidencia del contacto social y la confianza social en la mitigación de la percepción de amenaza,01/08/2020,01/08/2020,J. Fierro,Dirección,FONDECYT,Regular
41,1181922,Los cambios en las políticas escolares en chile (1990-2010): la educación como inversión social,01/07/2017,01/07/2017,J. Fierro,Universidad De Concepcion,FONDECYT,Regular
42,1171700,"Evolución del régimen de ciudadanía en el sector educacional chileno, 1990-2018 ",01/08/2016,01/08/2016,J. Fierro,Dirección,FONDECYT,Regular
43,11150280,"Pueblos indígenas y democracia en América Latina, 1996-2014",01/11/2015,01/11/2017,J. Fierro,Departamento de Ciencia Política,FONDECYT,Iniciación en Investigación
44,1240844,"Transición Justa y Concepciones sobre la Naturaleza de los Pueblos Indígena en Chile: jurisprudencia, conflictos y reconocimiento",01/07/2023,01/07/2023,"S. Millaleo / L. Galdámez, V. Figueroa, L. Galdámez",Departamento de Ciencias del Derecho,FONDECYT,Regular
45,1240078,Gobernanza con los Pueblos Indígenas en Chile: Dimensiones clave para avanzar hacia una convivencia intercultural,01/07/2023,01/07/2023,"V. Figueroa / P. Vergara, C. Lagos",Departamento de Admnistración y Gestión Pública,FONDECYT,Regular
46,1241157,Ideologías lingüísticas en las políticas públicas en torno a la revitalización del mapudungun en Chile,01/08/2023,01/08/2023,"C. Lagos / V. Figueroa, M. Espinoza",Departamento de Lingüística,FONDECYT,Regular
47,SA23I0001,"Diseño de una propuesta metodológica para la institucionalización e implementación progresiva, desde un enfoque interseccional, del modelo de salud intercultural en la Comuna de La Pintana",01/05/2023,01/05/2023,"V. Figueroa / P. Vergara, C. Lagos",Departamento de Admnistración y Gestión Pública,CONICYT/MINSAL,FONIS-Proyectos I&D
48,1210160,Enfoque de gobernanza y procesos de implementación de políticas públicas indígenas: aportes para una propuesta de convivencia intercultural,01/03/2021,01/03/2025,"V. Figueroa / P. Vergara, C. Lagos",Dirección,FONDECYT,Regular
49,1211201,Ideologías lingüísticas en torno al mapudungun implicadas en iniciativas de revitalización de las lenguas indígenas en Chile,01/08/2020,01/08/2020,C. Lagos / V. Figueroa,Departamento de Lingüística,FONDECYT,Regular
50,1200763,Ideologías lingüísticas en torno al mapudungún implicadas en iniciativas de revitalización de las lenguas indígenas en Chile,01/08/2019,01/08/2019,C. Lagos / V. Figueroa,Departamento de Lingüística,FONDECYT,Regular
51,1201941,"La agenda, formulación e implementación de políticas migratorias y de seguridad ciudadana en los municipios chilenos",01/08/2019,01/08/2019,V. Figueroa,Universidad De Santiago,FONDECYT,Regular
52,1200368,Enfoque de gobernanza y procesos de implementación de políticas públicas indígenas: aportes para un propuesta de convivencia intercultural,01/08/2019,01/08/2019,"V. Figueroa / C. Lagos, P. Vergara",Dirección,FONDECYT,Regular
53,1191257,ANÁLISIS DE LAS INICIATIVAS DE REVITALIZACIÓN LINGÜÍSTICA DEL MAPUDUNGUN DESDE EL PUNTO DE VISTA DE LA ANTROPOLOGÍA LINGÜÍSTICA Y EL MODELO DE IDEOLOGÍAS LINGÜÍSTICAS: CLAVES Y DESAFÍOS PARA UNA POLÍTICA PÚBLICA EN TORNO A LAS LENGUAS INDÍGENAS,01/09/2018,01/09/2018,C. Lagos / V. Figueroa,Departamento de Lingüística,FONDECYT,Regular
54,1190326,Análisis del proceso de implementación de políticas públicas indígenas en Chile desde un enfoque de gobernanza: aportes para un diálogo intercultural,01/07/2018,01/07/2018,"V. Figueroa / C. Lagos, P. Vergara",Dirección,FONDECYT,Regular
55,1180857,Análisis de las iniciativas de revitalización lingüística del mapudungun desde el punto de vista de la Antropología lingüística y el modelo de ideologías lingüísticas: claves y desafíos para una política pública en torno a las lenguas indígenas,01/08/2017,01/08/2017,C. Lagos / V. Figueroa,Departamento de Lingüística,FONDECYT,Regular
56,1180091,Implementación de políticas públicas indígenas en Chile desde la Teoría de la Burocracia Representativa. Dimensiones para una nueva discusión teórica y empírica,01/07/2017,01/07/2017,"V. Figueroa / C. Lagos, P. Vergara",Departamento de Gobierno y Gestión Pública,FONDECYT,Regular
57,SA18I0081,"Caracterización de experiencias en salud intercultural: visión desde los agentes tradicionales de salud, usuarios/as, equipo de salud y agentes de la política pública en centros de Atención Primaria urbanos y rurales",01/04/2018,01/04/2018,"C. Lagos / M. Manríquez, H. Aguilera, V. Figueroa, M. Vásquez, J. Rebolledo",Departamento de Kinesiología,CONICYT/MINSAL,FONIS-Proyectos I&D
58,1170884,Análisis de las iniciativas de revitalización lingüística del mapudungun desde el punto de vista de la Antropología lingüística y el modelo de ideologías lingüísticas: claves y desafíos para una política pública en torno a las lenguas indígenas,01/09/2016,01/09/2016,C. Lagos / V. Figueroa,Departamento de Lingüística,FONDECYT,Regular
59,1171343,"¿Hacia un modelo anglosajón prestador de servicios?: formulación e implementación de políticas migratorias, indígenas y de seguridad en municipios chilenos",01/09/2016,01/09/2016,V. Figueroa,USACH. Depto. de Historia,FONDECYT,Regular
60,1170070,Implementación de políticas públicas indígenas en Chile: Evidencias y aportes desde la Teoría de la Burocracia Representativa,01/08/2016,01/08/2016,"V. Figueroa / C. Lagos, P. Vergara",Departamento de Gobierno y Gestión Pública,FONDECYT,Regular
61,1160108,Formulación de políticas públicas indígenas y decolonialidad: generando enfoques transdisciplinares desde el conocimiento ancestral,01/06/2015,01/06/2015,"V. Figueroa / P. Vergara, C. Lagos",Departamento de Gobierno y Gestión Pública,FONDECYT,Regular
62,1161365,¿Cómo se formulan e implementan las políticas públicas locales en Chile¿,01/08/2015,01/08/2015,V. Figueroa,USACH. Depto. de Historia,FONDECYT,Regular
63,1161604,La revitalización de las lenguas indígenas como espacio de lucha ideológica: análisis de iniciativas de revitalización lingüística del mapudungun desde el punto de vista de la antropología lingüística y el modelo de ideologías lingüísticas,01/06/2015,01/06/2015,C. Lagos / V. Figueroa,Departamento de Lingüística,FONDECYT,Regular
64,1150784,La revitalización de las lenguas indígenas como espacio de ¿lucha ideológica¿: análisis de iniciativas de revitalización del aymara y mapudungun desde el punto de vista de la Lingüística antropológica y el modelo de ¿ideologías lingüísticas¿,01/03/2015,01/03/2015,C. Lagos / V. Figueroa,Departamento de Lingüística,FONDECYT,Regular
65,1120948,"El proceso de construcción de alianzas público privadas (app) en Chile: análisi de los casos Innova Chile, inglés abre puertas y APP para el desarrollo del turismo intercultural",01/03/2012,01/03/2012,V. Figueroa,Departamento de Políticas Públicas,FONDECYT,Regular
66,11110052,El proceso de formulación de políticas públicas indígenas con pertinencia cultural: contribuciones desde el capital social de los pueblos indígenas para avanzar hacia una sociedad multicultural,01/10/2011,01/10/2014,V. Figueroa,Departamento de Gobierno y Gestión Pública,FONDECYT,Iniciación en Investigación
67,CSSOC-2011-3318,Análisis del proceso de construcción de las Alianzas Público-Privada (APP) en Chile,01/11/2011,01/11/2013,V. Figueroa,Dirección,Fondo Central de Investigación,"U-APOYA: CS SOCIALES, HUMANIDADES, ARTES Y EDUCACIÓN"
68,15110002,Center for Advanced Research on Indigenous Peoples,01/12/2011,01/12/2011,"S. Montecino / R. Foerster, M. Acuña, A. Menard, S. Millaleo, V. Figueroa",Departamento de Antropología,FONDAP,Programa FONDAP
69,11100138,El capital social de los pueblos indígenas como aporte al proceso de formulación e implementación de políticas públicas pertinentes: Desafíos pendientes para una sociedad multicultural. Evidencias desde un estudio de caso,01/10/2010,01/10/2010,V. Figueroa,Departamento de Gobierno y Gestión Pública,FONDECYT,Iniciación en Investigación
70,1080322,"El proceso de políticas públicas en Chile: Análisis de los casos de la reforma y modernización de la gestion pública, plan Auge y sistema de transporte público de Santiago",01/03/2008,01/03/2011,V. Figueroa,Universidad De Santiago,FONDECYT,Regular
