,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
0,1230147,"Inventar lo propio. El Museo de Arte Popular Americano y su contribución al debate conceptual sobre los procesos de valorización patrimonial: folklore, artesanía y arte popular (1928-1970)",01/07/2022,01/07/2022,A. Candina / C. Acuña,Departamento de Ciencias Históricas,FONDECYT,Regular
1,1131071,Un estudio iconológico de la serie de pinturas que representan la vida de San Francisco de Asís en el Museo Colonial de Santiago de Chile,01/03/2013,01/03/2016,C. Acuña,Departamento de Teoría de las Artes,FONDECYT,Regular
2,17338-K,"La imagen barroca en la biblioteca nacional: una lectura de los libros de Athanasius Kircher. 
",01/03/2011,01/03/2012,C. Acuña,Departamento de Teoría de las Artes,Fondos de Cultura,Fondart Nacional
3,3210188,Un mundo sin nosotros: relatos y visualidades en tiempos virulentos,01/03/2021,01/03/2024,F. Galende,Departamento de Teoría de las Artes,FONDECYT,Postdoctorado
4,3200722,"Estéticas Radicales: Decolonialidad, feminismo y política en el arte en Chile actual",01/01/2020,01/01/2020,F. Galende,Departamento de Teoría de las Artes,FONDECYT,Postdoctorado
5,1160431,"Las transformaciones de la relación arte, vida y espacio público en Chile: de los años del plebiscito al de las movilizaciones colectivas (1988-2011)",01/06/2015,01/06/2015,F. Galende,Departamento de Teoría de las Artes,FONDECYT,Regular
6,CREA-1-3,La resurrección de los muertos,01/01/2014,01/07/2015,"E. Matthey / A. Menard, R. Aceituno, M. Facuse, R. Zúñiga, F. Galende, I. Agüero",Departamento de Artes Visuales,Iniciativa Bicentenario Juan Gómez Millas,Fondo de creación artística
7,3120017,La relación arte-vida en Chile (1960-1990),01/10/2011,01/09/2013,F. Galende / S. Rojas,Departamento de Teoría de las Artes,FONDECYT,Postdoctorado
8,483998,"Fotografías Aéreas: Chile desde el Aire, 1962-1970",01/03/2019,01/03/2020,M. Montes,Escuela de Postgrado,Fondos de Cultura,Fondart Nacional
9,502535,Vibración y Vahído en el territorio chileno,01/03/2019,01/03/2020,M. Montes,Escuela de Postgrado,Fondos de Cultura,Fondart Nacional
