,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
0,"González A.N., Aliste E., Urrutia S., Carrasco P.","Post-human Geographies in Chilean Patagonia: Intersections between Nature, Capital, and Desire. A Critical Approach",2023,REVISTA DE ESTUDIOS SOCIALES,SCOPUS/SCIELO-otros paises /UCH/VID,http://dx.doi.org/10.7440/res84.2023.07,10.7440/res84.2023.07
1,"Nunez, A; Benwell, MC; Aliste, E",INTERROGATING GREEN DISCOURSES IN PATAGONIA-AYSeN (CHILE): GREEN GRABBING AND ECO-EXTRACTIVISM AS A NEW STRATEGY OF CAPITALISM?,2022,GEOGRAPHICAL REVIEW,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1080/00167428.2020.1798764,10.1080/00167428.2020.1798764
2,"Reveco, SU; Gonzalez, AN; Almuna, EA","MATERIALITIES, RHYTHMS AND NATION. THE CARRETERA AUSTRAL AS A SEDENTARIZATION MACHINE (PATAGONIA AYSEN, 1976-1989)",2022,HISTORIA 396,SCOPUS/ESCI/UCH/VID,,
3,"Núñez, Andrés; Aliste, Enrique; Martínez-Wong, Ayleen",LA MERCANCÍA-ESPECTÁCULO DE LAS REDES SOCIALES: LA PRODUCCIÓN DEL PAISAJE EDÉNICO Y LA RESERVA DE VIDA EN PATAGONIA-AYSÉN,2021,Dialogo andino,SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0719-26812021000300053,10.4067/S0719-26812021000300053
4,"Marin, J; Cortes, J; Aliste, E; Campos, J","Scientific controversy as a disaster risk factor: The 2007 seismic crisis in Patagonia, Chile",2020,INTERNATIONAL JOURNAL OF DISASTER RISK REDUCTION,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.ijdrr.2020.101639,10.1016/j.ijdrr.2020.101639
5,"Pliscoff, P; Folchi, M; Aliste, E; Cea, D; Simonetti, JA",Chile mega-fire 2017: An analysis of social representation of forest plantation territory,2020,APPLIED GEOGRAPHY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.apgeog.2020.102226,10.1016/j.apgeog.2020.102226
6,"Morales, B; Aliste, E; Neira, CI; Urquiza, A",The complex definition of the socioenvironmental problem: rationalities and controversies,2019,REVISTA MAD-REVISTA DEL MAGISTER EN ANALISIS SISTEMICO APLICADO A LA SOCIEDAD,ESCI/SCOPUS/UCH/VID,http://dx.doi.org/10.5354/0719-0527.2019.54834,10.5354/0719-0527.2019.54834
7,"Núñez A., Benwell M.C., Aliste E., Muñoz J.","Minor geographies, everyday geographies: The construction of the national citizen in Chile Chico, region of Aysén",2019,REVISTA AUSTRAL DE CIENCIAS SOCIALES,SCOPUS/UCH/VID,http://dx.doi.org/10.4206/rev.austral.cienc.soc.2019.n37-10,10.4206/rev.austral.cienc.soc.2019.n37-10
8,"Urrutia, S; Nunez, A; Aliste, E","WILD AND RUGGED NATURE: THE IMAGINARIES OF NATURE IN THE CONSTRUCTION OF THE CAMINO LONGITUDINAL AUSTRAL, CHILE 1976-1990",2019,MAGALLANIA,ISI/SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-22442019000200055,10.4067/S0718-22442019000200055
9,"Aliste, E; Bustos, B; Gac, D; Schirmer, R",Discourses on the vineyard and wine: new territories in the social imaginary,2019,REVISTA DE GEOGRAFIA NORTE GRANDE,ISI/SCIELO-Chile/SCOPUS/UCH/VID,http://dx.doi.org/10.4067/S0718-34022019000100113,10.4067/S0718-34022019000100113
10,"Guerrero-Gatica, M; Aliste, E; Simonetti, JA",Shifting Gears for the Use of the Shifting Baseline Syndrome in Ecological Restoration,2019,SUSTAINABILITY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.3390/su11051458,10.3390/su11051458
11,"Núñez A., Aliste E., Bello A., Astaburuaga J.P.",Eco-extractivism and discourses of nature in patagonia-aysén: New geographical imaginaries and renewed territorial control processes,2018,REVISTA AUSTRAL DE CIENCIAS SOCIALES,SCOPUS/UCH/VID,,
12,"Delgado, IMG; Henriquez, NC; Almuna, EA","Controversial fruits: Harvest practices and ""gastrogenesis"" in the Lower Border of Nahuelbuta, Chile",2018,BOLETIN DE LA ASOCIACION DE GEOGRAFOS ESPANOLES,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.21138/bage.2483,10.21138/bage.2483
13,"Aliste, E; Folchi, M; Nunez, A",Discourses of Nature in New Perceptions of the Natural Landscape in Southern Chile,2018,FRONTIERS IN PSYCHOLOGY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.3389/fpsyg.2018.01177,10.3389/fpsyg.2018.01177
14,"Aliste, E","Earth tremors in the garden of Eden. Disaster, memory and identity. Chile, XVI-XVIII centuries",2018,REVISTA DE GEOGRAFIA NORTE GRANDE,ISI/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-34022018000100239,10.4067/S0718-34022018000100239
15,"Núñez A., Aliste E., Arenas F.",Fleeing landscapes. Imaginaries and geographic architectures in Patagonia,2017,AUS,SCOPUS/UCH/VID,http://dx.doi.org/10.4206/aus.2017.n22-07,10.4206/aus.2017.n22-07
16,"Gonzalez, AN; Zambra-Alvarez, A; Almuna, EA","The power of maps, the maps of power: The construction of geographic knowledge about Patagonia-Aysén",2017,UNIVERSUM-REVISTA DE HUMANIDADES Y CIENCIAS SOCIALES,SCOPUS/SCIELO-Chile/ESCI/UCH/VID,http://dx.doi.org/10.4067/S0718-23762017000200149,10.4067/S0718-23762017000200149
17,"Aliste, E; Cea, D; Folchi, M","SUSTAINABLE DEVELOPMENT DISCOURSES: TURNS, TENSIONS AND CONSEQUENCES IN THE CHILEAN FORESTRY SECTOR",2017,CAHIERS DES AMERIQUES LATINES,SCOPUS/ESCI/UCH/VID,http://dx.doi.org/10.4000/cal.8271,10.4000/cal.8271
18,"Henriquez, NGC; Almuna, EA","City and Development: Business and Forestry Imaginary in Concepcion, Chile",2017,CUADERNOS DE VIVIENDA Y URBANISMO,SCOPUS/ESCI/UCH/VID,http://dx.doi.org/10.11144/Javeriana.cvu10-20.cdie,10.11144/Javeriana.cvu10-20.cdie
19,"González A.N., Almuna E.A., Maldonado A.B.",Environmental discourses and border processes in patagonia-Aysén (Chile): From the landscapes of the weed to the sacred forest,2017,Fronteiras,SCOPUS/UCH/VID,http://dx.doi.org/10.21664/22388869.2017v6i1.p198218,10.21664/22388869.2017v6i1.p198218
20,"Nunez, AG; Molina, R; Aliste, E; Bello, A","GEOGRAPHICAL SILENCES IN PATAGONIA-AYSEN: TERRITORY, NOMADISM AND PERSPECTIVES FOR RE-THINKING THE MARGINS OF CHILE IN THE NINETEENTH CENTURY",2016,MAGALLANIA,ISI/SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-22442016000200006,10.4067/S0718-22442016000200006
21,"Aliste, E",Beyond Space: Henri Lefebvre and invisible geographies,2016,ALPHA-REVISTA DE ARTES LETRAS Y FILOSOFIA,SCOPUS/SCIELO-Chile/ISI/UCH/VID,http://dx.doi.org/10.4067/S0718-22012016000100016,10.4067/S0718-22012016000100016
22,"Aliste, E; Stamm, C",Towards a Geography of Socio-Environmental Conflicts in Santiago de Chile: Interpretations for a Political Ecology of the Territory,2016,REVISTA DE ESTUDIOS SOCIALES,SCIELO-otros paises /SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.7440/res55.2016.03,10.7440/res55.2016.03
23,"Aliste Almuna, Enrique",Sustainability and territory: An approach to shape development from the perspective of the imaginary,2015,Global Sustainability: Cultural Perspectives and Challenges for Transdisciplinary Integrated Research,SCOPUS/UCH/VID,http://dx.doi.org/10.1007/978-3-319-16477-9_7,10.1007/978-3-319-16477-9_7
24,"Almuna, EA;Alvarez, AD;Rios, FT","TERRITORIAL TRANSFORMATIONS AND DISCOURSES OF DEVELOPMENT IN THE CITY OF CONCEPCION (CHILE), 1960-2010. APPROACHES FROM A PERSPECTIVE OF IMAGINARIES IN THE STUDY OF ENVIRONMENTAL ASSESSMENT OF THE TERRITORY",2015,ATENEA,SCIELO-Chile/SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.4067/S0718-04622015000200004,10.4067/S0718-04622015000200004
25,"Aliste, E; Nunez, A",THE BOUNDARIES OF GEOGRAPHICAL DISCOURSES: TIME AND SPACE IN SOCIAL RESEARCH,2015,CHUNGARA-REVISTA DE ANTROPOLOGIA CHILENA,SCOPUS/ISI/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0717-73562015005000023,10.4067/S0717-73562015005000023
26,Andrés Núñez González; Enrique Aliste Almuna; Álvaro Bello Maldonado,Patagonia-Aysén en la construcción del imaginario geográfico de la nación,2014,Iztapalapa. Revista de ciencias sociales y humanidades,SCIELO-otros paises /UCH/VID,http://dx.doi.org/10.28928/RI/762014/AOT2/NUNEZGONZALEZA/ALISTEALUMNAE/BELLOMALDONADOA,10.28928/RI/762014/AOT2/NUNEZGONZALEZA/ALISTEALUMNAE/BELLOMALDONADOA
27,"Lagos, P.; Ther, F.; Gissi, N.; Aliste, E.; Hidalgo, C.","Risk and vulnerability ethnography: Effects and territorial adaptations evidenced by the F27 earthquake in Santa Clara, Talcahuano city, Chile",2014,REVISTA AUSTRAL DE CIENCIAS SOCIALES,SCOPUS/UCH/VID,,
28,"Nunez, A; Aliste, E; Bello, A","Discourse of development in Patagonia-Aysen: conservation and protection of nature as the renewed devices of colonization. Chile, XX-XXI centuries",2014,SCRIPTA NOVA-REVISTA ELECTRONICA DE GEOGRAFIA Y CIENCIAS SOCIALES,ISI/UCH/VID,,
