,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
0,1240069,Quotient of Bruhat-Tits buildings and aplications,01/07/2023,01/07/2023,L. Arenas,Departamento de Matemáticas,FONDECYT,Regular
1,1220348,Quotient of Bruhat-Tits buildings and aplications,01/08/2021,01/08/2021,L. Arenas,Departamento de Matemáticas,FONDECYT,Regular
2,1200874,"Quotient complexes for arithmetic groups in the theory of orders, group structure and beyond",01/03/2020,01/03/2022,L. Arenas,Departamento de Matemáticas,FONDECYT,Regular
3,1180471,"Arithmetic applications of trees, buildings, and their quotients",01/03/2018,01/03/2020,L. Arenas,Departamento de Matemáticas,FONDECYT,Regular
4,1160603,Embeddings and automorphism groups of orders via Bruhat-Tits trees and generalizations,01/04/2016,01/04/2018,L. Arenas,Departamento de Matemáticas,FONDECYT,Regular
5,1140533,Embeddings of orders vía Bruhat-Tits trees and generalizations,01/03/2014,01/03/2016,L. Arenas,Departamento de Matemáticas,FONDECYT,Regular
6,1120565,Representation fields for orders and vector bundles,01/03/2012,01/03/2014,L. Arenas,Departamento de Matemáticas,FONDECYT,Regular
7,1100127,Representation fields for orders with standard generators over global function fields and cohomology,01/03/2010,01/03/2012,L. Arenas,Departamento de Matemáticas,FONDECYT,Regular
8,1085017,Spinor Class fields and Generalizations,01/03/2008,01/03/2010,L. Arenas,Departamento de Matemáticas,FONDECYT,Regular
9,1070246,Geometric constructión of Group representations,01/03/2007,01/03/2010,"J. Soto / R. Pomareda, M. Yáñez, L. Arenas",Departamento de Matemáticas,FONDECYT,Regular
10,1040227,Mixing Properties of Algebraic Dynamical Systems and Arithmethic Springer Theorem,01/03/2004,01/03/2006,L. Arenas,Departamento de Matemáticas,FONDECYT,Regular
11,3010018,"Spinor class fields, algebraic groups and cohomological theory of lattices",01/03/2001,01/03/2004,L. Arenas / E. Friedman,Departamento de Matemáticas,FONDECYT,Postdoctorado
12,1220997,"Curves, abelian varieties and their moduli spaces",01/04/2022,01/04/2026,R. Auffarth,Departamento de Matemáticas,FONDECYT,Regular
13,3220631,Periods in fermat varieties and in their intermediate jacobians,01/04/2022,01/04/2025,R. Auffarth,Departamento de Matemáticas,FONDECYT,Postdoctorado
14,11180965,The geometry of abelian varieties and theta divisors,01/11/2018,01/11/2021,R. Auffarth,Departamento de Matemáticas,FONDECYT,Iniciación en Investigación
15,UI-026-15,Variedades abelianas descomponibles,01/11/2015,01/11/2015,R. Auffarth,Departamento de Matemáticas,Fondo Central de Investigación,U-INICIA
16,3150171,Non-simple abelian varieties,01/10/2014,01/11/2014,R. Auffarth / A. Rojas,Departamento de Matemáticas,FONDECYT,Postdoctorado
17,1240361,Expanding the notion of injectivity as a tool in the study of parametrized polynomial automorphisms via nonautonomous global stability problems,01/07/2023,01/07/2023,Ã. Castañeda / G. Robledo,Departamento de Matemáticas,FONDECYT,Regular
