,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
0,1240791,Disentangling the epigenetic variability of early and late sweet cherry cultivars: steps towards developing tissue-independent DNA methylation markers,01/07/2023,01/07/2023,H. Silva / L. Meisel,Departamento de Producción Agrícola,FONDECYT,Regular
1,1231491,Temporal Network Analysis of Sweet Cherry Fruit Ripening: using plant growth regulators to unravel the cross-talk between developmental and environmental cues,01/03/2023,01/03/2027,L. Meisel / H. Silva,Dirección,FONDECYT,Regular
2,1230703,Effects of light quality on growth and functional compounds of green and red leafy vegetables under controlled environments by using less energy to feed the future,01/03/2023,01/03/2026,"V. Escalona / Ã. Peña, H. Silva",Centro de Estudios de Post - Cosechas,FONDECYT,Regular
3,3220071,"Physiological, agronomic, biochemical, and comparative proteomic characterization of Chilean common bean landraces under drought and normal irrigation conditions",01/09/2021,01/09/2021,H. Silva,Departamento de Producción Agrícola,FONDECYT,Postdoctorado
4,1210314,"Physiological, molecular and agronomic implications of ammonium with a natural nitrification inhibitor to optimize nitrogen nutrition in grapevine",01/08/2020,01/08/2020,"J. Covarrubias / M. Garrido, H. Silva",Departamento de Producción Agrícola,FONDECYT,Regular
5,1201580,Phenolic compound content in peach fruits: genetic dissection of a complex trait,01/08/2019,01/08/2019,"I. Pacheco / R. Infante, Ã. Peña, H. Silva",Alimentos y Biotecnología,FONDECYT,Regular
6,1200402,"Physiological, molecular and agronomic implications of ammonium with a natural nitrification inhibitor to increase nitrogen use efficiency in grapevine",01/08/2019,01/08/2019,"J. Covarrubias / H. Silva, M. Garrido",Departamento de Producción Agrícola,FONDECYT,Regular
7,R20F0001,Multidisciplinary studies on bioactive compounds from the chilean phaseolus vulgaris l. landraces and their potential effects in the prevention of non- communicable chronic diseases,01/11/2020,01/11/2025,"A. Costa de Camargo, L. Meisel, H. Silva",Otras Instituciones,Programa Regional,Centros Regionales
8,1200718,Disentangling the epigenetic influence on fruit development and ripening in three stone fruits (Prunus species),01/03/2020,01/03/2023,H. Silva,Departamento de Producción Agrícola,FONDECYT,Regular
9,1191219,"Dissecting Nitrogen Use Efficiency under low nitrogen input in Quinoa (Chenopodium quinoa Willd): Uptake, utilization and remobilization of N in Southern/Coastal landraces and improved varieties",01/08/2018,01/08/2018,H. Silva,Universidad De Concepcion,FONDECYT,Regular
10,1191185,Possible involvement of strigolactone in the regulation of stoloniferous lateral shoot formation using Fragaria vesca as a model,01/08/2018,01/08/2018,M. Prat / H. Silva,Departamento de Producción Agrícola,FONDECYT,Regular
11,REDES190057,Novel application of LED lighting in growing system for leaf horticultural crops,01/10/2019,01/10/2021,"V. Escalona / A. Bustamante, H. Silva",Centro de Estudios de Post - Cosechas,Cooperación Internacional: Multilateral y vinculación,Apoyo a la Formación de Redes Internacionales_Centros
12,1191446,Phenolic compound content in Japanese plum and peach fruits: genetic dissection of a complex trait,01/04/2019,01/04/2023,"I. Pacheco / Ã. Peña, H. Silva",Nutrición Básica,FONDECYT,Regular
13,PYT-2020-0208,Diagnóstico rápido desde tejido vegetal de mutaciones en Botrytis spp asociadas a resistencia a hidroxianilidas y carboxamidas mediante qPCR-HRM,01/10/2020,01/10/2022,"M. Esterio / H. Silva, J. Auger",Departamento de Sanidad Vegetal,Fundación para la Innovación Agraria-FIA,FIA-proyectos
14,1181022,"Dissecting Nitrogen Use Efficiency under low nitrogen input in Quinoa (Chenopodium quinoa Willd): Uptake, utilization and remobilization of N in Southern/Coastal landraces and improved varieties",01/08/2017,01/08/2017,H. Silva,Otras Instituciones,FONDECYT,Regular
15,1180504,"Physiological, molecular and agronomic implications of sustainable management techniques to increase nitrogen use efficiency in grapevine",01/07/2017,01/07/2017,J. Covarrubias / H. Silva,Departamento de Producción Agrícola,FONDECYT,Regular
16,U-REDES-G_2018-06,U-Agrisalud: “Desarrollo de una plataforma integral de investigación en el estudio del origen y actividad de compuestos de origen vegetal con potencial efectos benéfico para la salud”,01/08/2018,01/08/2018,H. Silva,Departamento de Producción Agrícola,Fondo Central de Investigación,Programa U-Redes: Línea 1 Incentivo a la Generación de Red
17,1170626,"Assessing functional responses of plant-water relations in Azonal Andean agroecosystems at inter-annual scales: Predictive implications on abiotic stress tolerance, plant morphology, and reproduction traits in two contrasting natural environments",01/09/2016,01/09/2016,H. Silva,Universidad Alturo Prat,FONDECYT,Regular
18,1161800,"Acclimation or stress memory in fruit trees? Disentangling interactions at the structural, physiological, metabolic and epigenetic levels in the case of the response to recurrent drought stress in three species with contrasting drought tolerance",01/04/2016,01/04/2020,"M. Prat, H. Silva",Centro de Estudios de Zonas Áridas,FONDECYT,Regular
19,NM2016_009,Núcleo Milenio en nutrigenómica de frutas,01/07/2016,01/07/2016,"H. Silva / M. Handford, C. Stange",Departamento de Producción Agrícola,Iniciativa científica Milenio,Núcleos Milenio
20,1160600,"Characterization of fruit development and identification of potential bioactives compounds in plums, peach and sweet cherry through conventional breeding and molecular techniques",01/04/2016,01/04/2020,H. Silva / C. Stange,Departamento de Producción Agrícola,FONDECYT,Regular
21,ENL003/16,"Characterization of fruit development and identification of potential bioactives compounds in plums, peach and sweet cherry through conventional breeding and molecular techniques",01/08/2016,01/08/2017,H. Silva,Departamento de Producción Agrícola,Fondo Central de Investigación,U-APOYA: Proyectos de Enlaces
22,1150939,Combining forward and reverse genetics (TILLING by new generation sequencing) approaches towards enhanced non transgenic multiple herbicide resistance in quinoa (Chenopodium quinoa),01/03/2015,01/03/2015,H. Silva,UACH. Inst. de Producción y Sanidad Vegetal,FONDECYT,Regular
23,3150027,Identificación y caracterización de compuestos bioactivos en Prunus avium: Bases genéticas y moleculares para entender los mecanismos de síntesis de estos compuestos y su variabilidad en diferentes cultivares de cerezo,01/11/2014,01/11/2017,H. Silva,UNAB. Fac. de Cs. de la Salud,FONDECYT,Postdoctorado
24,15150006,Chilean Center for Sustainable Agriculture (CHISAC),01/01/2015,01/01/2020,"H. Silva / R. Uauy, C. Estades, R. Infante, C. Pastenes, C. Stange, J. Pérez, C. Cerda",Departamento de Producción Agrícola,FONDAP,Programa FONDAP
25,FIC201538,Fomento de la agricultura marina en la región de Valparaíso:  aporte a la innovación y a la diferenciación productiva frente a  la sequía,01/07/2022,01/07/2022,H. Silva,Departamento de Producción Agrícola,Fondos de Innovación para la Competitividad,GORE Valparaíso
26,1150919,Transcriptomic and genomic analysis of Vasconcellea chilensis and V. pubescens: An evolutionary and comparative approach using two phenotypically contrasting papaya species,01/03/2015,01/03/2019,H. Silva,PUC. Depto. de Fruticultura y Enología,FONDECYT,Regular
27,PYT-2015-0390,"Rescate y valorización del durazno beterraga mediante la generación de un banco de germoplasmo vivo y el estudio de sus propiedades nutricionales y culinarias en la comuna de Constitución, Región del Maule",01/12/2015,01/12/2017,H. Silva,Departamento de Producción Agrícola,Fundación para la Innovación Agraria-FIA,FIA-proyectos
28,EQM-13038,Desarrollo de una unidad de microscopía para el área silvoagropecuaria,01/12/2013,01/12/2013,"H. Silva / R. Pertuzé, N. Fiore, L. Norambuena, F. Pérez, C. Stange, M. Handford, L. Meisel",Departamento de Producción Agrícola,FONDEQUIP,Concurso de Equipamiento Científico
29,UM13_EQM-13038,Desarrollo de una unidad de microscopía para el área silvoagropecuaria,01/12/2013,01/12/2013,H. Silva,Departamento de Producción Agrícola,Fondo Central de Investigación,U-MODERNIZA
30,1130980,"Assesing genotypic and phenotypic variability and genotype X environment interaction of morpho-physiological traits that confer drought tolerance in durum wheat
",01/03/2013,01/03/2013,"P. Silva, H. Silva",Departamento de Producción Agrícola,FONDECYT,Regular
31,3130624,How does quinoa deal with salt stress? Evaluation of architectural traits and transcription factors related to stress tolerance genes that make it successful crop in a challenging enviroment,01/10/2012,01/10/2014,H. Silva,Departamento de Producción Agrícola,FONDECYT,Postdoctorado
32,3130689,Estructura y diversidad genética en plantas altoandinas: el caso de Alstroemeria pallida Graham (Alstromeriaceae) una especie endémica de Los Andes de Chile central,01/10/2012,01/10/2012,P. Naulin / H. Silva,Departamento de Producción Agrícola,FONDECYT,Postdoctorado
33,1130744,Study of the genetic basis and diversity of resistance to abiotic stress in Chaura (gaultheria pumila): towards its domestication,01/03/2013,01/03/2013,H. Silva,,FONDECYT,Regular
34,1120261,Functional genomics approach to understanding cracking susceptibility in sweet cherry: An integrative view for Prunus species,01/03/2012,01/03/2016,H. Silva,Departamento de Producción Agrícola,FONDECYT,Regular
35,EQM-120153,Creación de una Unidad de Microscopía Avanzada en el Campus Sur ,01/12/2012,01/12/2013,"L. Cambiazo / M. González, O. Porras, J. Martínez, M. Arredondo, L. Valladares, H. Silva, J. Arias, P. Navarrete, J. Romero, L. Meisel",Dirección,FONDEQUIP,Concurso de Equipamiento Científico
36,ANM-51,Instituto milenio de productos naturales,01/01/2013,01/01/2013,"C. Muñoz, H. Speisky, L. Meisel, H. Silva, B. Defilippi",PUC. Depto. de Ingeniería Química y Bioprocesos,Iniciativa científica Milenio,Institutos Milenios
37,15110007,Center for Sustainable Aquaculture and Agriculture (CAAS-CHILE),01/12/2011,01/12/2011,"R. Neira / L. Cambiazo, H. Silva, P. Navarrete, C. Pastenes, J. Romero, A. Reyes, M. Galleguillos, L. Meisel",Departamento de Producción Animal,FONDAP,Programa FONDAP
