,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
0,"Domínguez Valverde, Cecilia",Chilean migration law under international migration law: do the minimum human rights give in to the immigration control sovereign prerogatives?,2016,REVISTA CHILENA DE DERECHO,SCOPUS/SCIELO-Chile/ISI/UCH/VID,http://dx.doi.org/10.4067/S0718-34372016000100009,10.4067/S0718-34372016000100009
1,"Thayer Correa, Luis Eduardo; Tijoux, María Emilia; Lages, Rita; Fouillioux, Matías",EL ESTADO EN SU FRONTERA: ARBITRARIEDAD E ILEGALIDAD EN LAS POLÍTICAS MIGRATORIAS RECIENTES EN CHILE*,2022,Dialogo andino,SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0719-26812022000200167 ,10.4067/S0719-26812022000200167 
2,"Lages, Rita","O princípio jurídico da solidariedade e da partilha equitativa de responsabilidades entre Estados-membros na política de asilo da União Europeia. Anotação ao acórdão do Tribunal de Justiça (Grande Sala), República Eslovaca e Hungria/Conselho da União Europeia (C-643/15 e C-647/15), de 6 de setembro de 2017",2018,e-Pública: Revista Eletrónica de Direito Público,SCIELO-otros paises /UCH/VID,,
3,"Rojas, Hugo; Millaleo, Salvador; Shaftoe, Miriam","Transitional Justice in Established Democracies: Analysis of the Canadian, South African, and Chilean experiences",2022,Latin american legal studies,SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.15691/0719-9112vol10n2a9,10.15691/0719-9112vol10n2a9
4,"Ihnen, C; Millaleo, S; Soto, F",The Constitutional Debate on the Right to Education and Its Impact on Citizens,2020,REVISTA DE CIENCIA POLITICA,ISI/SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-090X2020005000122,10.4067/S0718-090X2020005000122
5,"Hernandez, SM",Environmental Stewardship: Traditional Ecological Knowledge of Indigenous Peoples and Protection Strategies,2020,CADERNOS DE DEREITO ACTUAL,ESCI/UCH/VID,,
6,"Zelada, LG; Hernandez, SM",Nature and the Constitution: Indigenous Perspectives and Proposals for the Crisis,2020,ACTA BIOETHICA,ISI/SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S1726-569X2020000100051,10.4067/S1726-569X2020000100051
7,Hernández S.M.,¿Para qué sirve una Constitución?: reflexiones sobre la inclusión constitucional de los pueblos indígenas,2019,REVISTA DE DERECHO (VALDIVIA),SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-09502019000100029,10.4067/S0718-09502019000100029
8,"Hernandez, SM",Genetic resources and indigenous peoples: the thesis of indigenous cultural property in the face of public domain,2019,ACTA BIOETHICA,ISI/SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S1726-569X2019000100051,10.4067/S1726-569X2019000100051
9,"Millaleo Hernández, Salvador",Los intermediarios de Internet como agentes normativos,2015,REVISTA DE DERECHO (VALDIVIA),SCIELO-Chile/SCOPUS/UCH/VID,http://dx.doi.org/10.4067/S0718-09502015000100002,10.4067/S0718-09502015000100002
10,"Millaleo S., Cadenas H.",Intellectual property in Chile: Problems and conflicts in a developing society,2014,The SAGE Handbook of Intellectual Property,SCOPUS/UCH/VID,http://dx.doi.org/10.4135/9781473910027.n8,10.4135/9781473910027.n8
