,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
0,"Allel K., Labarca J., Carvajal C., Garcia P., Cifuentes M., Silva F., Munita J.M., Undurraga E.A.","Trends and socioeconomic, demographic, and environmental factors associated with antimicrobial resistance: a longitudinal analysis in 39 hospitals in Chile 2008¿2017",2023,LANCET REGIONAL HEALTH-AMERICAS,SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.lana.2023.100484,10.1016/j.lana.2023.100484
1,"Quezada-Aguiluz, M; Opazo-Capurro, A; Lincopan, N; Esposito, F; Fuga, B; Mella-Montecino, S; Riedel, G; Lima, CA; Bello-Toledo, H; Cifuentes, M; Silva-Ojeda, F; Barrera, B; Hormazabal, JC; Gonzalez-Rocha, G",Novel Megaplasmid Driving NDM-1-Mediated Carbapenem Resistance in Klebsiella pneumoniae ST1588 in South America,2022,ANTIBIOTICS-BASEL,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.3390/antibiotics11091207,10.3390/antibiotics11091207
2,"Aguirre M.M., Maldonado F., Fuenzalida P., González R., Moreno N., Lalanne I., Bisbal P., Cifuentes M., Gonzáles F., Phillips D., Lazo M., Escobar J., Estuardo N.",Experience of transforming a clinical surgical-anesthetic unit into a COVID-19 critical patient one in a teaching hospital,2021,Revista Chilena de Anestesia,SCOPUS/UCH/VID,http://dx.doi.org/10.25237/revchilanestv5007061117,10.25237/revchilanestv5007061117
3,"Contreras, GSP; Ojeda, FS; Valencia, DC; Diaz, MC",Epidemiological characterization of infection by SARS-CoV-2 of the healthcare workers of a university hospital in Santiago de Chile,2021,REVISTA CHILENA DE INFECTOLOGIA,ISI/SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0716-10182021000200144,10.4067/S0716-10182021000200144
4,"Guevara, C; Villa, E; Cifuentes, M; Martinez, M; Garrido, C; Diaz, V; Silva-Rosas, C; Naves, R; De Grazia, J","Multiple sclerosis during COVID-19 pandemic in Santiago, chile",2020,MULTIPLE SCLEROSIS JOURNAL,ISI/UCH/VID,,
5,"Guevara C., Villa E., Cifuentes M., Naves R., Grazia J.D.",Mild COVID-19 infection in a patient with multiple sclerosis and severe depletion of T-lymphocyte subsets due to alemtuzumab,2020,Multiple Sclerosis and Related Disorders,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1016/j.msard.2020.102314,10.1016/j.msard.2020.102314
6,"Quezada-Aguiluz M., Lincopan N., Cerdeira L., Fuga B., Silva F., Barrera B., Cifuentes M., Bello-Toledo H., Opazo-Capurro A., González-Rocha G.",Draft genome sequence of a multidrug-resistant KPC-2 and SRT-2 co-producing Serratia marcescens strain isolated from a hospitalised patient in Chile,2020,JOURNAL OF GLOBAL ANTIMICROBIAL RESISTANCE,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1016/j.jgar.2020.02.004,10.1016/j.jgar.2020.02.004
7,"Wolff, M; Quintanilla, R; Carrasco, JP; Cifuentes, M","Critical review of a suboptimal antibiotic, frequently overused and inappropriately dosed: Vancomycin",2019,REVISTA CHILENA DE INFECTOLOGIA,ISI/SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0716-10182019000600687,10.4067/S0716-10182019000600687
8,"Carrasco-Anabalon, S; Neto, COC; Carvalho-Assef, APD; Lima, CA; Cifuentes, M; Silva, F; Barrera, B; Dominguez, M; Gonzalez-Rocha, G; Bello-Toledo, H",Introduction of NDM-1 and OXA-370 from Brazil into Chile in strains of Klebsiella pneumoniae isolated from a single patient,2019,INTERNATIONAL JOURNAL OF INFECTIOUS DISEASES,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.ijid.2019.01.051,10.1016/j.ijid.2019.01.051
9,"Montero, DA; Arellano, C; Pardo, M; Vera, R; Galvez, R; Cifuentes, M; Berasain, MA; Gomez, M; Ramirez, C; Vidal, RM",Antimicrobial properties of a novel copper-based composite coating with potential for use in healthcare facilities,2019,ANTIMICROBIAL RESISTANCE AND INFECTION CONTROL,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1186/s13756-018-0456-4,10.1186/s13756-018-0456-4
10,"Acuna, MP; Cifuentes, M; Silva, F; Rojas, A; Cerda, J; Labarca, J",Incidence of multi-resistant bacteria in Intensive Care Units of Chilean hospitals,2017,REVISTA CHILENA DE INFECTOLOGIA,ISI/SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0716-10182017000600570,10.4067/S0716-10182017000600570
11,"Olivares, R; Vidal, P; Sotomayor, C; Norambuena, M; Luppi, M; Silva, F; Cifuentes, M",Brucellosis in Chile: Description of a series of 13 cases,2017,REVISTA CHILENA DE INFECTOLOGIA,ISI/SCIELO-Chile/SCOPUS/UCH/VID,http://dx.doi.org/10.4067/S0716-10182017000300006,10.4067/S0716-10182017000300006
