,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
0,"Mattioli F., Calvo Ivanovic I.",HAVE YOU FELT BLUE OR RED? A COLOUR-BASED TOOL for CULTURALLY PLURAL TEAMS,2021,"Proceedings of the 23rd International Conference on Engineering and Product Design Education, E and PDE 2021",SCOPUS/UCH/VID,http://dx.doi.org/10.35199/EPDE.2021.7,10.35199/EPDE.2021.7
1,"Contardo, JI; Frias, LG; Espinoza, EC; Hott, AC","THE URBAN IMAGE REVISITED FROM THE IMAGINARY OF LATIN AMERICAN MIGRANTS. THE CASE OF MARURI STREET IN SANTIAGO, CHILE",2019,REVISTA 180,ISI/SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.32995/rev180.Num-44.(2019).art-698,10.32995/rev180.Num-44.(2019).art-698
2,"Castillo, E","The School of Arts and Trades in Santiago (EAO), 1849-1977",2016,DESIGN ISSUES,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1162/DESI_a_00362,10.1162/DESI_a_00362
3,"Castillo, E",The Path of Reading Practice in the School of Arts and Trades of Santiago (EAO),2016,TALLER DE LETRAS,ISI/SCOPUS/UCH/VID,,
4,"Castillo, E","ARTISANS, SKILLED TECHNICAL WORKERS AND ENGINEERS. LA ESCUELA DE ARTES Y OFICIOS OF SANTIAGO, EAO",2015,ATENEA,SCOPUS/ISI/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-04622015000100013,10.4067/S0718-04622015000100013
5,"Castillo, E","THREE REPRESENTATIONS OF THE POPULAR ACTOR IN CHILEAN COMIC BOOKS: JUAN VERDEJO, CONDORITO, CHECHO LOPEZ",2015,REVISTA 180,ISI/SCOPUS/UCH/VID,,
6,"Castillo Espinoza, Eduardo",Eduardo Castillo,2002,ARQ,SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0717-69962002005100012 ,10.4067/S0717-69962002005100012 
7,"Lavin, MC",Craft and Design Partnerships in the Chilean Context. A Critical Perspective,2019,DESIGN JOURNAL,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1080/14606925.2019.1595411,10.1080/14606925.2019.1595411
8,"Zamorano, Pedro; Herrera Styles, Patricia; Madrid, Alberto; Cortés López, Claudio",Circulación de la información y la reflexión artística en chile: Panorama de las revistas desde 1900 hasta la década del sesenta,2014,UNIVERSUM-REVISTA DE HUMANIDADES Y CIENCIAS SOCIALES,SCIELO-Chile/SCOPUS/UCH/VID,http://dx.doi.org/10.4067/S0718-23762014000200019,10.4067/S0718-23762014000200019
9,"Pérez P.E.Z., López C.C., Letelier A.M., Viñuales R.G.",Art criticism in Chile: A model for research and analysis,2013,Revista de Historiografia,SCOPUS/UCH/VID,,
10,Madrid Alberto; Zamorano Pedro; Cortés López Claudio,Cuadros de historia: Jacinto Chacón Barey: arte y literatura siglo XIX en Chile,2013,UNIVERSUM-REVISTA DE HUMANIDADES Y CIENCIAS SOCIALES,SCIELO-Chile/SCOPUS/UCH/VID,http://dx.doi.org/10.4067/S0718-23762013000200006,10.4067/S0718-23762013000200006
