,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
0,COVID0521,"""Sindrome Hemofagocítico en pacientes con COVID-19""
",01/06/2020,01/06/2021,R. Benavente,Departamento de Medicina Interna Centro,"Subdirección de Redes, Estrategia y Conocimiento (REC)",Concurso asignación rápida Covid-19
1,IS2015-01,Importancia pronóstica de la Inmunohistoquímica en linfoma difuso de células grandes B en un centro de referencia,01/11/2015,01/11/2016,M. Cabrera,Departamento de Medicina Interna Oriente,Facultad de Medicina,Proyectos de investigación en Salud
2,1130364,Clinico-pathologic features and molecular characterization of primary gastric diffuse large B-cell lymphoma in Chile,01/03/2013,01/03/2013,M. Cabrera,PUC. Facultad de Medicina,FONDECYT,Regular
3,031,Análisis de variantes genéticas de proteínas involucradas en la respuesta quimioterapéutica de pacientes leucémicos: Implicancias en la efectividad del tratamiento,01/03/2009,01/03/2009,"L. Quiñones / M. Cabrera, D. Cáceres",Instituto de Ciencias Biomédicas,FONDECYT,Regular
4,1040537,"Implante transcoronario autólogo de células troncales de medula ósea como tratamiento de la remodelación ventricular 
",01/03/2004,01/03/2004,M. Cabrera,Departamento de Medicina Interna Oriente,FONDECYT,Regular
5,SAL-03/7-2,Regeneración tisular miocárdica con implantes autólogos de células troncales de medula ósea ,01/03/2003,01/03/2003,"M. Bono, M. Cabrera",Departamento de Medicina Interna Oriente,Fondo Central de Investigación,CONCURSO EXTRAORDINARIO EN SALUD
6,1020283,"Moduladores de la respuesta inflamatoria de la mucosa gástrica ante la infección por helicobacter pylori: inmunidad, estrés oxidativo y capacidad citotóxica bacteriana",01/03/2002,01/03/2005,M. Cabrera,UFRO. Depto. de Anatomía Patológica,FONDECYT,Regular
7,TNAC-04-02/01,Reconstitución inmunológica en pacientes pediátricos chilenos sometidos a trasplante de precursores hematopoyéticos alogénico. Dinámica de producción de citoquinas Th1 y Th2 y su relación con patología infecciosa. Experiencia PINDA-H. Luis Calvo Mackenna,01/12/2001,01/12/2001,M. Cabrera,Departamento de Pediatría y Cirugía Infantil Oriente,Fondo Central de Investigación,CONCURSO EN TEMAS NACIONALES
8,1920747,Caracterización biológica del blasto leucémico en la leucemia linfoblástica aguda: correlación con factores de riesgo clínico y respuesta precoz al tratamiento,01/03/1992,01/03/1994,"M. Cabrera, M. Campbell",PUC. Depto. de Enfermedades Hematológicas Oncológicas,FONDECYT,Regular
9,1230154,The role of flies in the spread of antibiotic resistance in the metropolitan region,01/07/2022,01/07/2022,"M. Canals / J. Salazar, M. Canals, C. Toro",Departamento de Medicina Interna Oriente,FONDECYT,Regular
10,1210027,How much fixed is the discontinuous breathing pattern in insects?: Analysis of the effect of environmental seasonality and thermal acclimation in the structure of discontinuous breathing pattern of Astylus trifasciatus in a thermal gradient,01/08/2020,01/08/2020,C. Veloso / M. Canals,Departamento de Ciencias Ecológicas,FONDECYT,Regular
11,1200560,How much fixed is the discontinuous breathing pattern in insects?: Analysis of the effect of environmental seasonality and thermal acclimation in the structure of discontinuous breathing pattern of insects in a thermal gradient,01/08/2019,01/08/2019,C. Veloso / M. Canals,Departamento de Ciencias Ecológicas,FONDECYT,Regular
12,COVID0960,Impacto del COVID-19 en Chile: Una evaluación interdisciplinaria de la respuesta a la pandemia y sus consecuencias,01/06/2020,01/06/2021,"M. Martínez, M. Anigstein, M. Canals, M. Canals",Instituto de Salud Poblacional,"Subdirección de Redes, Estrategia y Conocimiento (REC)",Concurso asignación rápida Covid-19
13,1200019,Estimating the risk of re-introduction of Malaria in Chile,01/08/2019,01/08/2019,"M. Canals / S. Alvarado, D. Cáceres, F. Medina, M. Canals",Departamento de Medicina Interna Oriente,FONDECYT,Regular
14,3200704,"¿Modelización matemática del impacto del medio ambiente en la infección por el Trypanosoma cruzi en México: cartografía del riesgo, proyecciones en escenarios de cambio climático y estrategias de control¿",01/01/2020,01/01/2020,M. Canals,Departamento de Medicina Interna Oriente,FONDECYT,Postdoctorado
