,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
0,SA20I0143,Hábitat y Acceso a la Salud de los Migrantes Internacionales Vulnerables en Grandes Ciudades: estudio de sus interrelaciones y desafíos de política intersectorial,01/04/2020,01/04/2020,C. Arriagada / R. Mora,Departamento de Urbanismo,CONICYT/MINSAL,FONIS-Proyectos I&D
1,1191344,"MERCADOS PÚBLICOS CENTRALES, A MITAD DE CAMINO ENTRE LAS EXTERNALIDADES DE LA CONECTIVIDAD Y LA VISIÓN DE REGENERACION URBANA: ESTUDIO DE AMENAZAS Y OPORTUNIDADES AL DESARROLLO DE POLOS DE TURISMO PATRIMONIAL Y COMERCIAL Y PROPUESTA DE POLITICA",01/09/2018,01/09/2018,C. Arriagada / J. Inzulza,Departamento de Urbanismo,FONDECYT,Regular
2,FIC201813,Hacia una Región eficaz y estratégica: Desarrollo de un sistema de seguimiento y territorialización de la Estrategia de Desarrollo Regional y los PLADECOs,01/07/2022,01/07/2022,C. Arriagada,Departamento de Urbanismo,Fondos de Innovación para la Competitividad,GORE Atacama
3,1171547,"Mercados públicos en centros históricos de ciudades intermedias: Estudio de los procesos de deterioro urbano y exclusión socioterritorial bajo tres escenarios: Iquique, Valparaíso y Castro",01/09/2016,01/09/2016,C. Arriagada,Departamento de Urbanismo,FONDECYT,Regular
4,ID17I10112,"Sistema de modelación y evaluación piloto para la revitalización de barrios centrales de áreas metropolitanas y ciudades medias de Chile: Tecnología estratégica de cuatro centros urbanos para su desarrollo integral de vivienda, entorno y economía local",01/05/2017,01/05/2017,C. Arriagada,Departamento de Urbanismo,FONDEF,IDEA Bietapa
5,ID16I10321,Modelación de barrios mixtos emergentes en centros de grandes urbes para su definición como ecosistema de inversión pública y privada sustentable (y coordinada en el espacio de trabajo colaborativo de un observatorio de barrios en transformación),01/08/2016,01/08/2016,C. Arriagada,Departamento de Urbanismo,FONDEF,IDEA Bietapa
6,1161630,"Mercados públicos, revitalización de barrios y su rol para las economías locales. Estudio de caso en cuatro ciudades centrales (Iquique, Santiago, Valparaíso y Castro)",01/06/2015,01/06/2015,C. Arriagada,Departamento de Urbanismo,FONDECYT,Regular
7,UR-03/16,RED DE ANALISIS Y MODELACION DE BARRIOS MIXTOS DE CENTROS URBANOS PARA SU GESTION COMO ECOSISTEMA DE INVERSION PUBLICA Y PRIVADA,01/09/2016,01/09/2016,C. Arriagada,Departamento de Urbanismo,Fondo Central de Investigación,Programa U-Redes: Línea 2 incentivo a la Consolidación de Red; Domeyko II
8,114-080,Mercados Centrales Urbanos en ciudades en reconversión: hacia un modelo especializado de regeneración urbana y económica para ciudades puerto.,01/03/2014,01/03/2014,C. Arriagada,Departamento de Urbanismo,FONDECYT,Regular
9,PIA-ANSOC14-003,Evaluación de Resiliencia en espacios de expansión inter-metropolitana en macro región central chilena: casos de La Serena- Coquimbo y Santiago- Valparaíso- Rancagua,01/08/2014,01/08/2014,"J. Ortiz / C. Castro, C. Arriagada, M. Tijoux",Departamento de Geografía,Programa de Investigación Asociativa,Concurso Anillos en Ciencias Sociales
10,612597,INTERLABOUR,01/01/2013,01/01/2013,C. Arriagada,Departamento de Urbanismo,Unión Europea,FP7-PEOPLE-IRSES
11,1120914,Trayectorias de superación de la vulnerabilidad social mediante comercios y servicios: estudio comparado de inmigrantes internacionales y pobre urbanos en tres grandes ciudades chilenas,01/03/2012,01/03/2014,C. Arriagada,Departamento de Sociología,FONDECYT,Regular
12,1110192,Superando la pobreza urbana por emprendimiento bajo contextos de discriminacion urbana o étnica: estudio de la trayectoria de habitantes urbanos de barrios ghetto y de inmigrantes internacionales en tres ciudades del país.,01/03/2011,01/03/2011,C. Arriagada / M. Urrutia,Departamento de Sociología,FONDECYT,Regular
13,CSSOC-2011-3365,"Impactos del desarrollo inmobiliario y turístico de pequeñas  localidades  balneario del litoral central chileno: Localización de  departamentos y resort, gentrificación urbano costera y nuevas demografías residenciales",01/12/2011,01/11/2012,C. Arriagada,Departamento de Sociología,Fondo Central de Investigación,"U-APOYA: CS SOCIALES, HUMANIDADES, ARTES Y EDUCACIÓN"
14,15110026,Center Applied Research on Urban Resilience (CIARU),01/12/2011,01/12/2011,"J. Ortiz / M. Tijoux, M. Soto, C. Arriagada, C. Castro, W. Imilan, A. Texido, E. Aliste, Y. Contreras, B. Bustos, E. Barozet, M. Lukas, M. Fragkou",Departamento de Geografía,FONDAP,Programa FONDAP
15,266734,MOVING,01/01/2010,01/01/2010,C. Arriagada,Departamento de Urbanismo,Unión Europea,FP7-SICA Collaborative
16,CSIC-08/19,Ciudades globales y migración. Un estudio comparativo de las regiones urbanas de Madrid y Santiago de Chile.,01/03/2008,01/03/2008,C. Arriagada,Departamento de Sociología,Fondo Central de Investigación,CSIC/U. DE CHILE
17,1070999,Migrantes argentinos y peruanos en Santiago de Chile: estudio de las similitudes y diferencias de sus procesos de inserción laboral y sociocultural,01/03/2007,01/03/2007,M. Ferrer / C. Arriagada,Departamento de Sociología,FONDECYT,Regular
18,1240237,Muralismo barrial: recomponer territorios y regenerar tejido social a través del arte,01/07/2023,01/07/2023,"L. Campos / F. Corvalán, M. Bustos",Instituto de la Vivienda,FONDECYT,Regular
19,1241991,Intervenciones urbanas y el desafío de la integralidad: Innovando en la gobernanza y la gestión del territorio en Chile,01/07/2023,01/07/2023,"M. Bustos / M. Lukas, R. Caimanque",Departamento de Urbanismo,FONDECYT,Regular
20,1231778,"Impactos y condiciones de geoamenazas en bahías estructurales de los Andes costeros: dinámica témporo-espacial de territorios en escenario de cambio natural y antrópico, en la costa norte de Valdivia, Región de Los Ríos",01/08/2022,01/08/2022,"M. Soto / J. Arriagada, M. Bustos",Departamento de Geografía,FONDECYT,Regular
21,1231915,Planes urbanos y el desafío de la integralidad. Nuevas herramientas para la gestión urbana del territorio en Chile,01/08/2022,01/08/2022,"M. Bustos / R. Caimanque, M. Lukas",Instituto de la Vivienda,FONDECYT,Regular
