,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
0,"Agosin, M",Productive development policy for Chile: an alternative to stagnation,2023,CEPAL REVIEW,ISI/UCH/VID,,
1,"Agosin, M; Retamal, Y",A model of diversification and growth in open developing economies,2021,STRUCTURAL CHANGE AND ECONOMIC DYNAMICS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.strueco.2021.07.004,10.1016/j.strueco.2021.07.004
2,"Agosin, MR; Diaz, JD; Karnani, M",Sudden stops of capital flows: Do foreign assets behave differently from foreign liabilities?,2019,JOURNAL OF INTERNATIONAL MONEY AND FINANCE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.jimonfin.2019.04.010,10.1016/j.jimonfin.2019.04.010
3,"Agosin M.R., Arango L.D.C.",Export diversification dynamics in latin america,2015,Handbook on Trade and Development,SCOPUS/UCH/VID,http://dx.doi.org/10.4337/9781781005316.00022,10.4337/9781781005316.00022
4,"Agosin, MR;Alvarez, R;Bravo-Ortega, C",Determinants of Export Diversification Around the World: 1962-2000,2012,WORLD ECONOMY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1111/j.1467-9701.2011.01395.x,10.1111/j.1467-9701.2011.01395.x
5,"Agosin, MR;Huaita, F",Overreaction in capital flows to emerging markets: Booms and sudden stops,2012,JOURNAL OF INTERNATIONAL MONEY AND FINANCE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.jimonfin.2011.12.015,10.1016/j.jimonfin.2011.12.015
6,"Agosin, MR ; Huaita, F",Capital flows to emerging economies: Minsky in the tropics,2011,CAMBRIDGE JOURNAL OF ECONOMICS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1093/cje/beq047,10.1093/cje/beq047
7,"Agosin Trumper, Manuel",Is foreign investment always good for development?,2009,Rethinking Foreign Investment for Sustainable Development: Lessons from Latin America,SCOPUS/UCH/VID,http://dx.doi.org/10.7135/UPO9781843313243.004,10.7135/UPO9781843313243.004
8,"Agosin, MR",Export diversification and growth in emerging economies,2009,CEPAL REVIEW,ISI/SCOPUS/UCH/VID,,
9,"Agosin, MR ; Machado, R",Openness and the international allocation of foreign direct investment,2007,JOURNAL OF DEVELOPMENT STUDIES,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1080/00220380701526410,10.1080/00220380701526410
10,"Agosin Trumper, Manuel; Bloom, David",Analytical perspectives on global integration in pursuit of sustainable human development,2006,Solving the Riddle of Globalization and Development,SCOPUS/UCH/VID,http://dx.doi.org/10.4324/9780203087251,10.4324/9780203087251
11,"Agosín Trumper, Manuel; Bloom, David; Gitli, Eduardo","Globalization, liberalization, and human and social development in central America",2006,Solving the Riddle of Globalization and Development,SCOPUS/UCH/VID,,
12,"Agosin Trumper, Manuel","Trade, investment, and human and social development",2006,Solving the Riddle of Globalization and Development,SCOPUS/UCH/VID,http://dx.doi.org/10.4324/9780203087251,10.4324/9780203087251
13,"Agosin Trumper, Manuel; Bloom, D; Chapelier, G; Saigel, J",Solving the riddle of globalization and development,2006,Solving the Riddle of Globalization and Development,SCOPUS/UCH/VID,http://dx.doi.org/10.4324/9780203087251,10.4324/9780203087251
